REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
03/2024,173030,6001015975003,30/11/2004,292447.04,170.89,19504.48,
03/2024,173030,6001015985009,30/11/2004,292447.04,170.89,19504.48,
03/2024,255004,0275000075005,18/05/2017,89622.43,33.28,1355.13,
03/2024,170021,9701047825008,23/09/2014,156985.95,80.92,4558.63,
03/2024,170021,9701048545009,24/09/2014,213171.33,109.86,6186.61,
03/2024,170021,9701049865007,31/03/2020,1134546.82,244.23,5816.84,
03/2024,170021,9701043325000,27/10/2020,525004.33,96.60,1973.52,
03/2024,200113,2529000015009,29/11/2022,52246.20,2.04,16.64,
03/2024,170098,4813000025008,25/05/2022,574542.00,31.47,351.21,
03/2024,170199,9539000025000,08/01/2009,286558.06,131.79,11854.22,
03/2024,010001,9701156005001,21/10/2019,1237329.62,296.21,7828.65,
03/2024,010001,9701156145008,21/10/2019,1237329.62,296.21,7828.65,
03/2024,170021,9701043335006,24/10/2020,525004.33,96.83,1983.00,
03/2024,344002,2531002015008,07/04/2021,2621408.13,419.08,7467.15,
03/2024,170021,9701049135009,30/09/2014,338623.05,174.20,9793.54,
03/2024,787000,9701043355007,16/04/2019,275360.71,73.63,2169.22,
03/2024,010001,9701156165009,21/10/2019,1237329.62,296.21,7828.65,
03/2024,240013,9701049195001,06/06/2017,424764.67,156.53,6325.74,
03/2024,133082,0619000275009,30/05/2014,212559.25,113.24,6591.11,
03/2024,170021,9701043405004,20/05/2022,641417.35,63.56,714.49,
03/2024,160219,7571000175004,07/06/2022,712777.61,38.28,419.12,
03/2024,120259,8589001055000,09/05/2022,491961.00,49.57,565.86,
03/2024,120257,6001001885007,30/06/2016,79254595.61,33230.23,1525697.38,
03/2024,193118,7745000045007,12/09/2018,102638.00,30.74,1012.93,
03/2024,170043,1385000185004,06/06/2018,357000.00,112.15,3872.13,
03/2024,193118,7745000535004,04/12/2020,138415.54,24.68,489.18,
03/2024,170211,0255004245008,13/04/2018,704810.76,227.08,8038.06,
03/2024,170211,0255000495000,21/07/2017,1774523.02,642.02,25480.24,
03/2024,170211,0255000465003,07/08/2023,2257220.17,41.47,169.60,
03/2024,170211,0255004365003,21/07/2017,1820000.00,658.48,26133.25,
03/2024,170098,4659000035009,27/08/2020,105948.80,20.45,438.05,
03/2024,170098,4553000315006,01/06/2022,1207409.53,117.51,1297.99,
03/2024,170173,8183000155007,24/09/2018,323095.90,96.21,3150.98,
03/2024,170021,9701050765002,01/12/2014,279511.58,141.21,7797.64,
03/2024,160065,9701050235003,24/01/2019,326628.51,91.32,2811.38,
03/2024,160065,9701028145005,28/12/2000,76245.82,96.27,13213.10,
03/2024,120260,9701077245000,30/03/2016,116971.38,50.65,2400.50,
03/2024,200113,2551000055007,01/12/2022,180622.57,7.05,57.07,
03/2024,170021,9701049255004,04/11/2020,899593.07,164.45,3338.51,
03/2024,393021,1761006975005,11/05/2017,3732930.03,1390.07,56759.09,
03/2024,060001,9701049305001,04/12/2014,388376.05,196.04,10815.61,
03/2024,200113,2561000025008,28/11/2022,498891.49,19.59,159.58,
03/2024,193099,9701014275009,31/08/2020,466198.00,89.73,1915.80,
03/2024,373031,0411002095000,05/09/2001,2073.86,1.42,188.50,
03/2024,193099,9701014225001,31/08/2020,466198.00,89.73,1915.80,
03/2024,373031,0411002085004,05/09/2001,5900.80,4.03,536.34,
03/2024,373031,0411002065003,05/09/2001,24400.85,29.89,3982.35,
03/2024,373031,0411001295005,05/09/2001,12439.72,15.24,2030.23,
03/2024,373031,0411002635004,05/09/2001,12439.72,15.24,2030.23,
03/2024,193099,9701014245002,18/06/2020,499298.52,101.60,2290.55,
03/2024,373035,0509000035004,06/12/2013,420924.21,131.00,7994.30,
03/2024,373035,0583000015002,16/12/2013,77127.08,42.98,2616.28,
03/2024,120259,7563007335006,09/05/2022,799950.53,44.88,512.42,
03/2024,110404,9701049775008,08/08/2023,304247.17,9.99,40.70,
03/2024,060001,9701048565000,03/12/2014,160600.48,81.09,4475.08,
03/2024,170188,8949000035002,10/11/2014,15000.00,7.62,423.63,
03/2024,120260,9701077355000,30/03/2016,131806.31,57.07,2704.94,
03/2024,170021,9701051415005,31/03/2020,1406509.38,302.78,7211.20,
03/2024,170021,9701051695008,29/01/2015,239771.14,119.03,6459.39,
03/2024,170021,9701051605009,02/02/2015,239771.14,118.89,6443.97,
03/2024,170021,9701051625000,02/02/2015,239771.14,118.89,6443.97,
03/2024,170021,9701051645000,02/02/2015,239771.14,118.89,6443.97,
03/2024,255004,0217000075008,19/07/2017,188487.82,68.25,2710.91,
03/2024,170021,9701032655004,14/12/2023,328438.14,4.52,9.20,
03/2024,170021,9701039285008,01/04/2015,122273.11,59.57,3173.18,
03/2024,170021,9701052045007,10/03/2015,121825.46,59.75,3204.02,
03/2024,160065,9701050995008,03/07/2018,104236.62,32.33,1102.04,
03/2024,160065,9701050425007,01/12/2014,105823.59,53.46,2952.20,
03/2024,160065,9701050465009,01/12/2014,105845.94,53.47,2952.82,
03/2024,170021,9701050475004,01/12/2014,105823.59,53.46,2952.20,
03/2024,255004,0217000065002,19/07/2017,99645.35,36.08,1433.14,
03/2024,060001,9701048555004,03/12/2014,222369.90,112.28,6196.26,
03/2024,060001,9701048535003,03/12/2014,213171.33,107.63,5939.94,
03/2024,153114,8801001155000,30/11/2023,145351407.10,1283.86,2893.97,
03/2024,110404,9701048505007,08/08/2023,294186.12,9.66,39.36,
03/2024,110404,9701063545006,28/12/2007,220073.64,194.10,18638.57,
03/2024,120259,8589005275005,09/05/2022,13001985.18,1309.88,14954.98,
03/2024,120259,8589005265000,09/05/2022,7881422.06,442.19,5048.60,
03/2024,120259,8589005255004,09/05/2022,31641676.87,1775.29,20268.71,
03/2024,120259,8589005245009,09/05/2022,9188036.60,925.64,10568.15,
03/2024,120259,8589005235003,09/05/2022,142484644.68,14354.54,163886.93,
03/2024,120259,8589000045001,09/05/2022,548803724.09,30791.32,351547.25,
03/2024,010001,9701049035004,19/10/2020,1128623.26,209.00,4296.99,
03/2024,160065,9701048855008,15/08/2014,290535.84,151.46,8627.04,
03/2024,200382,0255000075000,11/11/2022,649000.17,47.41,399.13,
03/2024,153114,8801001165006,30/11/2023,14057427.17,124.17,279.89,
03/2024,170021,9701048665004,24/09/2014,332671.38,171.44,9654.71,
03/2024,170021,9701035635004,01/12/2014,69867.94,35.30,1949.13,
03/2024,170021,9701035675006,29/11/2023,576906.03,9.23,20.96,
03/2024,255004,0223000035000,26/05/2017,276501.67,102.35,4154.22,
03/2024,170021,9701041765003,31/03/2020,1401246.57,301.64,7184.21,
03/2024,170021,9701041775009,31/03/2020,1428983.39,307.61,7326.42,
03/2024,160065,9701042475009,28/12/2007,94588.82,83.43,8010.96,
03/2024,154054,9063000555000,25/11/2022,16037660.77,633.79,5193.09,
03/2024,170021,9701041895004,31/03/2020,1152531.19,248.10,5909.05,
03/2024,170021,9701041915005,09/10/2020,1406804.22,262.61,5441.53,
03/2024,160065,9701041085002,03/07/2018,132457.02,41.07,1400.39,
03/2024,170021,9701041115009,16/04/2020,724845.40,154.30,3635.34,
03/2024,170021,9701041955007,22/04/2020,1980383.46,419.83,9849.98,
03/2024,170021,9701041125004,09/10/2020,1402863.92,261.88,5426.29,
03/2024,170021,9701041145005,16/04/2020,1134546.82,241.52,5690.13,
03/2024,255004,0229000205002,02/06/2017,258870.71,95.55,3867.59,
03/2024,373031,0639000545000,06/09/2001,10312.68,12.64,1682.68,
03/2024,120225,6219000125004,13/10/2014,278577.65,142.77,7996.67,
03/2024,170607,9701055045008,07/12/2016,7459142.73,2949.77,127820.62,
03/2024,160392,8713000115002,28/05/2015,338890.00,90.35,4729.54,
03/2024,255004,0253000135007,15/06/2017,914364.40,335.72,13518.77,
03/2024,170021,9701030235008,01/04/2015,194638.69,94.83,5051.18,
03/2024,120225,7107001155000,09/03/2018,477061.48,86.99,3128.13,
03/2024,170021,9701032075008,20/02/2020,1089304.58,240.98,5894.88,
03/2024,255004,0251000145006,14/07/2017,337652.99,122.52,4876.14,
03/2024,250036,8105001545001,18/01/2011,2864055.62,2049.62,159889.50,
03/2024,200118,7493000545000,06/01/2021,676032.04,117.23,2260.97,
03/2024,170021,9701031565001,01/12/2014,167122.39,84.44,4662.28,
03/2024,170021,9701037295006,05/02/2015,108544.51,53.77,2911.96,
03/2024,160065,9701045985008,10/03/2015,121122.00,59.40,3185.52,
03/2024,160065,9701045995003,10/03/2015,123616.07,60.63,3251.12,
03/2024,160065,9701032435004,28/12/2007,95228.14,83.99,8065.10,
03/2024,170021,9701032425009,10/03/2015,125457.84,61.54,3299.56,
03/2024,170021,9701039855009,01/12/2014,109198.68,55.17,3046.36,
03/2024,153114,8801001185007,06/12/2023,701604.94,10.50,22.68,
03/2024,170021,9701039865004,01/12/2014,106840.58,53.98,2980.57,
03/2024,170021,9701033845001,01/12/2014,106538.84,53.82,2972.15,
03/2024,170021,9701034275004,01/12/2014,105845.94,53.47,2952.82,
03/2024,170021,9701032355000,01/12/2014,106617.07,53.87,2974.34,
03/2024,160065,9701032365006,28/12/2007,101641.28,89.65,8608.25,
03/2024,170021,9701039755004,10/03/2015,127286.82,62.43,3347.66,
03/2024,170021,9701036085008,29/01/2015,474184.59,235.40,12774.44,
03/2024,170021,9701036165001,01/12/2014,108544.51,54.84,3028.11,
03/2024,170021,9701036275001,01/12/2014,109074.59,55.11,3042.90,
03/2024,170021,9701036295002,01/12/2014,108544.51,54.84,3028.11,
03/2024,170188,8785000195003,22/12/2017,474683.00,89.58,3332.79,
03/2024,170021,9701036335004,01/12/2014,109074.59,55.11,3042.90,
03/2024,170021,9701036235000,01/12/2014,108544.51,54.84,3028.11,
03/2024,170021,9701036445004,01/12/2014,109074.59,55.11,3042.90,
03/2024,170021,9701036505007,01/12/2014,108544.51,54.84,3028.11,
03/2024,255004,0281000125007,01/07/2017,563096.81,205.41,8218.29,
03/2024,170021,9701036475000,01/12/2014,109074.59,55.11,3042.90,
03/2024,170188,8589000625008,18/07/2019,196591.12,49.85,1393.72,
03/2024,170021,9701036455000,01/12/2014,108544.51,54.84,3028.11,
03/2024,255004,0281000275009,01/07/2017,218623.85,79.75,3190.77,
03/2024,170021,9701036425003,01/12/2014,109074.59,55.11,3042.90,
03/2024,170062,2627000035000,09/07/2015,301762.58,142.57,7366.59,
03/2024,254421,2531008745008,30/01/2024,54083077.89,366.46,483.37,
03/2024,153080,2531002415006,10/12/2020,409491101.66,40465.25,798019.63,
03/2024,200246,2051002995005,25/09/2020,57012.00,10.77,225.42,
03/2024,170021,9701034405005,04/08/2017,575877.26,207.15,8174.55,
03/2024,170021,9701035975000,05/12/2022,230496.33,16.01,128.62,
03/2024,160014,0283000195001,26/09/2001,237583.53,161.70,21484.53,
03/2024,120225,7107001095007,19/01/2016,719166.99,177.66,8623.59,
03/2024,343024,6001014735009,27/12/2021,32280206.57,2167.21,29389.95,
03/2024,120259,8589001355004,09/05/2022,407386.59,41.04,468.58,
03/2024,153080,2531002425001,10/12/2020,24241650.56,2395.52,47242.33,
03/2024,120259,8589001365000,09/05/2022,407386.59,41.04,468.58,
03/2024,160065,9701005935000,28/12/2000,697934.59,881.24,120949.34,
03/2024,120259,8589001375005,09/05/2022,407386.59,41.04,468.58,
03/2024,153080,2531002445002,21/09/2017,231306.02,81.55,3155.00,
03/2024,160219,7735000145004,07/06/2022,2928797.17,282.41,3092.29,
03/2024,120260,9701077435003,30/03/2016,131806.31,57.07,2704.94,
03/2024,120259,8589001385000,09/05/2022,407386.59,41.04,468.58,
03/2024,153080,2531002455008,21/09/2017,261895.40,92.34,3572.24,
03/2024,120259,8589001395006,09/05/2022,407386.59,41.04,468.58,
03/2024,255004,0233000055009,18/05/2017,18792.33,6.98,284.15,
03/2024,120260,9701031175009,24/10/2019,2444232.09,584.03,15407.66,
03/2024,170021,9701031115006,22/04/2020,1130335.51,239.62,5622.03,
03/2024,120260,9701031405004,16/05/2019,338957.40,89.12,2582.48,
03/2024,110001,9701031385003,02/10/2019,338582.92,82.01,2192.68,
03/2024,170098,4637000025002,29/12/2020,280758.04,27.30,530.05,
03/2024,110404,9701042405000,08/08/2023,456066.83,14.97,61.01,
03/2024,110404,9701063705003,28/12/2007,322766.39,284.67,27335.87,
03/2024,193103,3597000225003,07/08/2014,1000.00,0.29,16.61,
03/2024,170021,9701042395005,14/11/2019,1198076.71,282.52,7357.76,
03/2024,200121,9373002145000,12/08/2013,358617.33,115.06,7236.76,
03/2024,110404,9701063725004,28/12/2007,322766.39,284.67,27335.87,
03/2024,153080,2531002985007,10/12/2020,5025588.07,891.73,17585.94,
03/2024,170128,0427005215002,27/04/2018,34144.60,6.09,214.09,
03/2024,200118,7563007725009,29/10/2021,379177.31,49.04,711.72,
03/2024,120260,9701077445009,30/03/2016,117115.47,50.71,2403.46,
03/2024,170128,0427005225008,27/05/2020,125366.40,14.43,330.57,
03/2024,170128,0427005235003,27/04/2018,34973.66,6.24,219.29,
03/2024,130074,8721000415007,17/11/2022,437.62,0.03,0.26,
03/2024,130074,8721000035000,17/11/2022,510704.82,36.85,306.67,
03/2024,158339,8901000195005,10/07/2013,9960514.11,3223.02,204429.50,
03/2024,110680,5273000015003,11/02/2021,91201.14,8.53,159.66,
03/2024,120225,7107001115008,21/12/2015,688402.79,171.71,8415.38,
03/2024,160392,8801000915001,28/05/2015,3034528.16,809.00,42349.75,
03/2024,160065,9701023125006,28/12/2000,76399.86,96.47,13239.80,
03/2024,160065,9701006625004,28/12/2000,235667.21,297.56,40840.21,
03/2024,160065,9701006635000,28/12/2000,12837.02,16.21,2224.61,
03/2024,160065,9701023145007,28/12/2000,71393.82,90.14,12372.27,
03/2024,160065,9701006645005,28/12/2000,235667.21,297.56,40840.21,
03/2024,160065,9701006655000,28/12/2000,136592.23,172.47,23670.90,
03/2024,160065,9701006665006,28/12/2000,161530.46,203.96,27992.60,
03/2024,160392,8801000805001,11/05/2017,29875.61,6.19,252.98,
03/2024,160065,9701006675001,28/12/2000,113501.60,143.31,19669.38,
03/2024,120260,9701077555009,30/03/2016,117115.47,50.71,2403.46,
03/2024,255020,1619000015002,04/07/2017,620850.98,226.20,9039.15,
03/2024,789300,7563007365002,22/11/2013,613843.99,191.75,11745.07,
03/2024,170211,0255005125006,25/10/2023,2187571.32,20.63,58.30,
03/2024,170211,0255004395000,13/05/2023,4116313.88,188.50,1031.52,
03/2024,170211,0255005135001,21/10/2005,179236.71,179.39,19534.19,
03/2024,160065,9701023005000,28/12/2000,76245.82,96.27,13213.10,
03/2024,160065,9701023015006,28/12/2000,76245.82,96.27,13213.10,
03/2024,160065,9701023085004,28/12/2000,71047.25,89.71,12312.21,
03/2024,160065,9701023095000,28/12/2000,71047.25,89.71,12312.21,
03/2024,160065,9701006595008,28/12/2000,214812.00,271.23,37226.08,
03/2024,373048,2531003005006,11/10/2001,1425650.74,968.56,128450.76,
03/2024,783602,3001000025008,17/10/2016,47586.42,10.68,471.64,
03/2024,160065,9701006605003,28/12/2000,214811.71,271.23,37226.03,
03/2024,160065,9701023105005,28/12/2000,76245.82,96.27,13213.10,
03/2024,783602,3001000045009,17/10/2016,52160.13,11.70,516.97,
03/2024,160065,9701023115000,28/12/2000,71393.82,90.14,12372.27,
03/2024,160065,9701006615009,28/12/2000,7406420.97,9351.60,1283503.81,
03/2024,160065,9701007135000,28/12/2000,922417.59,1164.67,159851.36,
03/2024,110404,9701153295009,28/12/2007,66946.23,59.05,5669.84,
03/2024,170098,4767000165007,13/04/2020,83484.59,9.92,234.15,
03/2024,160065,9701022865006,28/12/2000,76245.82,96.27,13213.10,
03/2024,110404,9701153305004,28/12/2007,66946.23,59.05,5669.84,
03/2024,160065,9701007155001,28/12/2000,4098320.08,5174.68,710222.85,
03/2024,170164,7733000155003,21/05/2014,186221.24,55.39,3232.00,
03/2024,160065,9701007145006,28/12/2000,619823.67,782.61,107413.02,
03/2024,400062,0241000235008,15/04/2005,54065.71,55.63,6227.67,
03/2024,201034,0301000535009,29/03/2021,2900000.00,467.50,8397.83,
03/2024,160065,9701022875001,28/12/2000,76245.82,96.27,13213.10,
03/2024,160065,9701007165007,28/12/2000,4098320.08,5174.68,710222.85,
03/2024,193100,0221000025009,20/08/2014,506.01,0.12,6.66,
03/2024,110404,9701153325005,28/12/2007,66946.23,59.05,5669.84,
03/2024,160065,9701007175002,28/12/2000,4098320.08,5174.68,710222.85,
03/2024,170211,0255000825000,13/04/2018,6577313.22,2119.13,75011.39,
03/2024,110404,9701153335000,28/12/2007,66946.23,59.05,5669.84,
03/2024,160065,9701022885007,28/12/2000,76245.82,96.27,13213.10,
03/2024,170062,2531003465007,10/10/2001,7348967.89,4993.28,662301.42,
03/2024,160065,9701022895002,28/12/2000,217582.12,274.72,37706.13,
03/2024,160065,9701006775006,28/12/2000,113501.60,143.31,19669.38,
03/2024,160065,9701022905008,28/12/2000,76245.82,96.27,13213.10,
03/2024,110404,9701153345006,28/12/2007,66946.23,59.05,5669.84,
03/2024,160065,9701006135007,28/12/2000,65637.00,82.88,11374.64,
03/2024,193100,0229000045005,18/05/2017,22500.00,8.35,340.21,
03/2024,160065,9701006275003,28/12/2000,609845.76,770.02,105683.89,
03/2024,160065,9701006825003,28/12/2000,6743978.40,8515.18,1168705.10,
03/2024,120259,8589001405001,09/05/2022,407386.59,41.04,468.58,
03/2024,120259,8589001195007,09/05/2022,407386.59,41.04,468.58,
03/2024,120259,8589001205002,09/05/2022,407386.59,41.04,468.58,
03/2024,120259,8589001215008,09/05/2022,407386.59,41.04,468.58,
03/2024,160392,8599000985001,25/02/2015,3943934.36,1942.04,104542.58,
03/2024,110404,9701153095000,28/12/2007,1612038.06,1421.78,136527.43,
03/2024,120259,8589001225003,09/05/2022,407386.59,41.04,468.58,
03/2024,153115,6001060115000,29/11/2023,111310.94,0.99,2.25,
03/2024,153115,6001060105004,29/11/2023,1225033.14,10.92,24.79,
03/2024,153115,6001060095009,29/11/2023,1633214.76,14.56,33.05,
03/2024,153115,6001059925001,29/11/2023,3637829.24,32.43,73.62,
03/2024,153115,6001059915006,29/11/2023,1143168.96,10.20,23.14,
03/2024,153115,6001059885000,29/11/2023,2760271.29,24.61,55.86,
03/2024,153115,6001059875004,29/11/2023,1172138.79,10.45,23.72,
03/2024,153115,6001059865009,29/11/2023,4452890.48,39.70,90.12,
03/2024,153115,6001059855003,29/11/2023,4752353.87,42.37,96.18,
03/2024,153115,6001059905000,29/11/2023,2816746.18,25.11,57.00,
03/2024,153115,6001059895005,29/11/2023,1833236.78,16.34,37.10,
03/2024,153115,6001059845008,29/11/2023,421996.26,3.76,8.54,
03/2024,153115,6001060085003,29/11/2023,353413.96,3.15,7.15,
03/2024,153115,6001060075008,29/11/2023,1850755.83,16.51,37.46,
03/2024,153115,6001060065002,29/11/2023,8282948.67,73.85,167.63,
03/2024,153115,6001059835002,29/11/2023,12687808.33,113.12,256.77,
03/2024,153115,6001059825007,29/11/2023,16327265.09,145.57,330.43,
03/2024,153115,6001059815001,29/11/2023,277310.18,2.47,5.61,
03/2024,153115,6001000315002,29/11/2023,18280677.83,162.98,369.96,
03/2024,170021,9701031165003,22/09/2014,168831.59,87.06,4905.43,
03/2024,120265,2521000065000,28/12/2015,2191041.03,545.24,26660.47,
03/2024,120265,2521000415001,28/12/2015,3203932.42,1431.65,70001.98,
03/2024,170021,9701030905003,01/12/2014,37665.20,19.03,1050.76,
03/2024,201034,0301005315007,10/01/2024,2375906.61,23.17,37.44,
03/2024,201034,0301005305001,10/01/2024,3024688.41,29.51,47.67,
03/2024,201034,0301000415003,10/01/2024,1602027.85,15.63,25.25,
03/2024,120259,8801001425008,09/05/2022,426833149.01,23948.00,273416.54,
03/2024,193118,7571000075000,08/12/2020,10465.00,1.86,36.74,
03/2024,153080,2531002475009,21/09/2017,93627.61,33.01,1277.07,
03/2024,120259,8589001415007,09/05/2022,407386.59,41.04,468.58,
03/2024,153115,6001000755002,16/11/2023,1132199.48,20.32,50.30,
03/2024,160392,8673000065002,30/10/2023,28733079.91,327.67,899.75,
03/2024,120259,8589001435008,09/05/2022,407386.59,41.04,468.58,
03/2024,153115,6001000765008,19/12/2023,33385644.02,242.28,473.79,
03/2024,170164,7629000185005,26/08/2021,1021479.02,141.85,2205.01,
03/2024,120259,8589001425002,09/05/2022,407386.59,41.04,468.58,
03/2024,170211,0255005045002,13/01/2023,100000.00,3.54,26.25,
03/2024,120259,8801001605006,09/05/2022,53104.54,2.98,34.02,
03/2024,153080,2531002505005,06/07/2017,3173126.78,643.31,25686.93,
03/2024,170164,7691000215007,17/01/2024,466655.90,4.07,6.14,
03/2024,110404,9701153135001,28/12/2007,129385.82,114.11,10958.00,
03/2024,170021,9701030425001,01/12/2014,152169.69,76.88,4245.14,
03/2024,170021,9701031575007,01/12/2014,167122.39,84.44,4662.28,
03/2024,160392,8531000415001,30/05/2006,1982279.45,1918.67,202096.12,
03/2024,153079,7535000245006,11/11/2022,2015407.63,147.22,1239.45,
03/2024,153079,7535000965009,11/11/2022,167547941.82,6815.89,57384.50,
03/2024,160392,8531000425007,28/05/2015,332026.00,158.95,8320.35,
03/2024,153079,7535000265007,11/11/2022,361503324.52,14706.04,123813.44,
03/2024,160392,8531000275005,28/05/2015,32560375.82,8680.54,454411.28,
03/2024,170048,1759002275007,27/11/2023,1030087.00,16.80,38.66,
03/2024,170048,1759000365009,27/11/2023,1322464.98,21.56,49.63,
03/2024,153079,7769000055000,11/11/2022,29684173.33,1207.56,10166.71,
03/2024,160392,8559000035004,28/05/2015,1389585.26,665.20,34822.06,
03/2024,120260,9701077415002,30/03/2016,131354.91,56.88,2695.68,
03/2024,080004,1389003785005,24/05/2023,7526000.00,332.32,1759.70,
03/2024,170098,4665000055004,27/08/2020,341879.07,66.01,1413.53,
03/2024,170098,4665000015002,27/08/2020,7927.29,1.53,32.78,
03/2024,080004,1411000165006,13/12/2022,1535416.92,104.83,828.60,
03/2024,400064,1447000155001,29/05/2023,876969.75,38.07,198.53,
03/2024,080004,1453000065007,26/09/2022,837500.00,66.91,612.95,
03/2024,080004,1527000855005,21/09/2022,890000.00,71.77,663.23,
03/2024,080004,1559003725003,09/02/2023,1070000.00,63.82,444.77,
03/2024,158268,8675000435000,29/11/2022,628654.57,24.64,200.27,
03/2024,158268,8675001115000,22/03/2022,409031.77,24.57,299.62,
03/2024,158268,8675001105004,15/03/2022,1656799.52,100.51,1236.70,
03/2024,158268,8675001125005,06/03/2024,878992.11,0.73,0.73,
03/2024,158268,8675000865005,29/11/2022,183085.50,7.17,58.32,
03/2024,158268,8675001095009,29/11/2022,6695427.50,262.38,2132.91,
03/2024,158268,8675001085003,29/11/2022,291713.04,11.43,92.93,
03/2024,158268,8675001075008,29/11/2022,40937.20,1.60,13.04,
03/2024,158268,8675001015005,29/11/2022,1519781.90,59.55,484.14,
03/2024,158268,8675000675001,29/11/2022,468210.65,18.34,149.15,
03/2024,158268,8675000575007,29/11/2022,6516390.06,255.35,2075.87,
03/2024,158268,8675000875000,29/11/2022,1220570.00,47.83,388.83,
03/2024,158268,8675001035006,26/11/2022,1023241.00,40.36,329.99,
03/2024,158268,8675000825003,29/11/2022,758709.18,29.74,241.70,
03/2024,158268,8675000705008,29/11/2022,3845096.64,150.68,1224.90,
03/2024,158268,8675000695002,29/11/2022,231110.85,9.05,73.62,
03/2024,158268,8675000685007,29/11/2022,631034.69,24.72,201.02,
03/2024,158268,8675000645005,29/11/2022,11729.68,0.46,3.74,
03/2024,158268,8675000595008,29/11/2022,1407842.79,55.17,448.49,
03/2024,158268,8675000585002,29/11/2022,1257188.20,49.26,400.49,
03/2024,158268,8675000565001,29/11/2022,6903780.82,270.54,2199.28,
03/2024,158268,8675000535005,29/11/2022,822431.29,32.23,262.00,
03/2024,158268,8675001005000,29/11/2022,1439136.50,56.39,458.45,
03/2024,158268,8675000635000,29/11/2022,1192000.66,46.72,379.73,
03/2024,158268,8675000625004,29/11/2022,863557.58,33.84,275.10,
03/2024,158268,8675001025000,29/11/2022,340379.15,13.34,108.43,
03/2024,158268,8675000965000,29/11/2022,36162.77,1.42,11.52,
03/2024,158268,8675000915002,29/11/2022,209744.08,8.22,66.82,
03/2024,158268,8675000485008,29/11/2022,158210.28,6.20,50.40,
03/2024,158268,8675000895001,29/11/2022,307265.40,12.04,97.88,
03/2024,158268,8675000815008,29/11/2022,39058.24,1.53,12.44,
03/2024,158268,8675000805002,29/11/2022,11642.40,0.46,3.71,
03/2024,158268,8675000715003,29/11/2022,291166.97,11.41,92.75,
03/2024,158268,8675000975005,29/11/2022,283629.60,11.11,90.35,
03/2024,158268,8675000795007,29/11/2022,340355.52,13.33,108.42,
03/2024,158268,8675000555006,29/11/2022,880740.81,34.51,280.57,
03/2024,158268,8675000465007,29/11/2022,95448.57,3.74,30.41,
03/2024,158268,8675000415000,29/11/2022,75634.56,2.96,24.09,
03/2024,158268,8675000405004,29/11/2022,918038.10,35.97,292.45,
03/2024,158268,8675000385003,29/11/2022,30372.00,1.19,9.68,
03/2024,158268,8675000375008,29/11/2022,307265.40,12.04,97.88,
03/2024,158268,8675000365002,29/11/2022,346500.82,13.58,110.38,
03/2024,158268,8675001045001,29/11/2022,1888148.50,73.99,601.49,
03/2024,158268,8675000995006,29/11/2022,113451.84,4.44,36.14,
03/2024,158268,8675000985000,29/11/2022,1485273.60,58.20,473.15,
03/2024,158268,8675000955004,29/11/2022,496351.80,19.45,158.12,
03/2024,158268,8675000945009,29/11/2022,85377.60,3.35,27.20,
03/2024,158268,8675000935003,29/11/2022,141814.80,5.56,45.18,
03/2024,158268,8675000925008,29/11/2022,168475.98,6.60,53.67,
03/2024,158268,8675000905007,29/11/2022,141814.80,5.56,45.18,
03/2024,158268,8675000885006,29/11/2022,165450.60,6.49,52.71,
03/2024,158268,8675000855000,29/11/2022,267365.85,10.47,85.17,
03/2024,158268,8675000845004,29/11/2022,428212.57,16.78,136.41,
03/2024,158268,8675000835009,29/11/2022,610285.00,23.91,194.41,
03/2024,158268,8675000745000,29/11/2022,1055031.20,41.34,336.09,
03/2024,158268,8675000455001,29/11/2022,266694.54,10.45,84.96,
03/2024,158268,8675000785001,29/11/2022,212989.46,8.35,67.85,
03/2024,158268,8675000775006,29/11/2022,300870.50,11.79,95.85,
03/2024,158268,8675000765000,29/11/2022,4537979.05,177.83,1445.63,
03/2024,158268,8675000755005,29/11/2022,341698.57,13.39,108.85,
03/2024,158268,8675000735004,29/11/2022,1884104.16,73.83,600.20,
03/2024,158268,8675000725009,29/11/2022,179558.05,7.04,57.20,
03/2024,158268,8675000655000,29/11/2022,1283124.21,50.28,408.75,
03/2024,158268,8675000615009,29/11/2022,231110.85,9.05,73.62,
03/2024,158268,8675000665006,29/11/2022,137753.53,5.40,43.88,
03/2024,158268,8675000605003,29/11/2022,1552021.17,60.82,494.42,
03/2024,158268,8675000545000,29/11/2022,41499.38,1.63,13.22,
03/2024,158268,8675000525000,29/11/2022,265754.70,10.41,84.66,
03/2024,158268,8675000515004,29/11/2022,570189.27,22.34,181.64,
03/2024,158268,8675000505009,29/11/2022,29684.26,1.17,9.46,
03/2024,158268,8675000495003,29/11/2022,16465.49,0.65,5.25,
03/2024,158268,8675000475002,29/11/2022,490205.32,19.21,156.16,
03/2024,158268,8675000445006,29/11/2022,89785.13,3.52,28.60,
03/2024,158268,8675000425005,29/11/2022,158491.01,6.21,50.49,
03/2024,158268,8675000395009,29/11/2022,143894.75,5.64,45.84,
03/2024,158268,8675000355007,29/11/2022,1903580.06,74.60,606.41,
03/2024,158268,8675000345001,29/11/2022,3247275.29,127.25,1034.46,
03/2024,158268,8675001065002,29/11/2022,1719502.30,67.38,547.77,
