REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
06/2024,130094,0535000115007,18/12/2000,66713.71,82.49,11837.80,123210102
06/2024,160065,9701271415004,28/12/2000,150000.00,185.27,26554.38,123210101
06/2024,160065,9701271155002,28/12/2000,150000.00,185.27,26554.38,123210101
06/2024,193004,1887000065007,03/03/2023,458473.93,17.29,144.26,123210108
06/2024,380007,5705005465004,12/05/2015,169995.67,45.33,2532.24,123210124
06/2024,170127,5879002735000,11/06/2024,43039.47,0.04,0.04,123210101
06/2024,133088,9359000485002,22/11/2023,114159.40,1.89,7.46,123210109
06/2024,170127,5879002715000,11/06/2024,38426.45,0.03,0.03,123210101
06/2024,193103,3117000335000,22/06/2012,314972.51,198.64,14586.93,123210102
06/2024,120260,9701091795003,30/03/2016,515634.25,222.87,11251.04,123210101
06/2024,153038,3849002545004,21/11/2022,19578787.79,898.85,9024.36,123210107
06/2024,373053,3889000105006,21/11/2023,1446255.64,24.03,95.35,123210109
06/2024,170067,2785000305000,02/03/2015,507999.20,138.34,7892.54,123210122
06/2024,373031,0639000785001,09/08/2001,15947.61,19.18,2677.79,123210101
06/2024,130126,0429000045008,01/02/2000,1691379.48,1208.33,179860.51,123210109
06/2024,200113,2381000105003,01/12/2022,251319.15,11.34,111.93,123210127
06/2024,170199,9489000015004,27/12/2010,3010291.17,2134.03,176023.65,123210102
06/2024,160065,9701029165000,28/12/2000,71393.82,88.18,12638.79,123210101
06/2024,170127,6001006695001,28/02/2015,4984.64,2.44,139.22,123210101
06/2024,110404,9701064505008,28/12/2007,234226.31,203.01,20449.87,123210101
06/2024,200376,9433000135004,31/08/2022,2304000.00,2366.83,2476.85,123210102
06/2024,380007,5705005195007,12/05/2015,170971.68,45.59,2546.78,123210124
06/2024,120260,9701083885007,30/03/2016,704555.40,304.52,15373.26,123210101
06/2024,080008,4961000065006,11/04/2023,999000.00,62.05,477.31,123210102
06/2024,170209,9847000025000,06/04/2014,133500.00,71.63,4480.48,123210102
06/2024,170070,3235000015000,20/05/2015,399381.06,190.75,10631.13,123210101
06/2024,170062,2521001155003,13/07/2015,1418356.95,371.12,20349.93,123210111
06/2024,784312,0615000875003,08/04/2005,41090.71,41.50,4868.03,123210101
06/2024,170043,1389005595009,20/06/2018,678951.17,214.00,7907.47,123210102
06/2024,742000,7107017715000,20/10/2008,343459.23,282.98,27105.15,123210101
06/2024,170053,1981000675007,27/06/2024,962976.28,0.01,0.01,123210118
06/2024,160176,2531003175009,17/10/2013,3001766.98,938.17,61356.84,123210105
06/2024,154040,9701026315000,28/11/2022,1254272.87,102.13,1013.47,123210101
06/2024,373030,0543000205007,27/10/2023,989079.47,18.42,80.72,123210109
06/2024,154039,0255011415002,25/01/2023,173767.75,7.07,63.34,123210107
06/2024,785344,8161000435009,29/11/2015,100203.85,45.07,2367.01,123210101
06/2024,170193,8987001185000,10/07/2022,58116.56,5.92,72.57,123210101
06/2024,170098,4133000015002,06/11/2020,500000.00,94.90,2130.80,123210101
06/2024,200128,9143000045003,22/12/2023,299269.96,7.59,26.22,123210101
06/2024,373046,1713000485006,26/10/2023,2599849.27,48.62,213.90,123210109
06/2024,787000,9701003105000,04/04/2019,1235111.83,338.02,10868.12,123210101
06/2024,154043,5403002265009,27/10/2004,26475.24,27.36,3283.81,123210102
06/2024,158462,9967001905004,14/09/2022,259822.34,13.34,149.11,123210124
06/2024,080025,9871000115001,30/08/2021,1055964.97,155.23,2717.03,123210102
06/2024,154040,9701235525008,29/11/2022,1397115.00,113.56,1125.00,123210101
06/2024,785350,8801002365009,16/11/2017,68165.97,23.60,957.29,123210101
06/2024,373015,0139000995004,12/12/2018,59858.34,17.36,590.74,123210101
06/2024,120265,1153000075003,26/12/2000,31225609.00,21483.00,3079984.15,123210106
06/2024,170201,0003000645006,04/06/2010,1752241.66,1294.21,111194.81,123210102
06/2024,787000,9701004715006,07/06/2019,54791.28,14.49,450.42,123210101
06/2024,170151,7099000265001,29/03/2012,12177.77,7.83,586.02,123210102
06/2024,110001,9701032465000,02/10/2019,288813.24,71.51,2083.43,123210101
06/2024,193112,9063000595001,16/02/2023,279145.94,10.86,93.35,123210126
06/2024,154040,9701237025002,24/11/2022,1503455.40,123.29,1231.63,123210101
06/2024,240013,9701034785002,15/02/2019,309177.55,86.75,2858.71,123210101
06/2024,154040,9701060495008,29/11/2022,911115.00,74.06,733.66,123210101
06/2024,120260,9701092065009,30/03/2016,518688.80,224.18,11317.68,123210101
06/2024,380007,5705005095002,12/05/2015,168214.46,44.85,2505.71,123210124
06/2024,160065,9701298785007,28/12/2000,12837.02,15.86,2272.53,123210101
06/2024,160065,9701294195000,28/12/2000,1136.11,1.41,201.13,123210101
06/2024,373048,2449000105006,25/10/2023,244667.70,4.59,20.29,123210109
06/2024,390004,9701315065003,19/08/2014,20841608.48,10777.06,649866.30,123210102
06/2024,170021,9701045735001,04/11/2014,305214.85,154.44,9114.54,123210101
06/2024,373046,1759001685007,26/10/2023,6016.67,0.12,0.50,123210109
06/2024,170021,9701329795009,11/03/2014,663142.48,199.54,12567.84,123210107
06/2024,170127,6001016845006,17/03/2016,398000.00,172.77,8759.36,123210102
06/2024,200117,6633000025000,14/11/2023,1097113.94,18.84,76.96,123210127
06/2024,787000,9701307705007,03/10/2019,640268.03,158.44,4613.41,123210101
06/2024,160065,9701304305008,28/12/2000,113501.60,140.18,20093.09,123210101
06/2024,154040,9701017805009,28/11/2022,1292707.31,105.26,1044.53,123210101
06/2024,170083,3909000225000,27/10/2009,368062.62,283.52,25398.94,123210102
06/2024,030001,3849008595003,03/01/2024,443803.71,19.02,19.02,123210124
06/2024,373085,9643000125009,24/11/2023,235682.05,3.86,15.12,123210109
06/2024,120260,9701264395001,30/03/2016,395960.63,171.14,8639.78,123210101
06/2024,070025,9701246655005,26/10/2005,230639.32,226.26,25782.26,123210102
06/2024,020001,9701034155009,21/09/2022,2853175.88,260.28,2877.68,123210101
06/2024,785350,8801002335002,16/11/2017,69988.93,24.24,982.89,123210101
06/2024,255027,9237000045005,25/11/2015,364000.00,91.30,4800.82,123210116
06/2024,193010,5139000165009,03/03/2023,163816619.72,6179.64,51546.12,123210108
06/2024,373044,1379000225001,24/11/2023,19861.06,0.32,1.27,123210109
06/2024,373053,3425000305003,21/11/2023,12518106.10,207.98,825.28,123210109
06/2024,158461,8083000945001,06/09/2023,1774016.68,40.30,210.74,123210107
06/2024,170127,5879000075003,15/05/2024,893899.39,2.22,2.53,123210114
06/2024,255015,1907000105007,06/06/2015,2060000.00,545.12,30227.52,123210116
06/2024,120260,9701084715008,30/03/2016,319712.53,138.18,6976.06,123210101
06/2024,762300,5801000655003,17/01/2023,38000.00,2.82,25.64,123210101
06/2024,255027,9385000235005,29/11/2015,331000.00,148.88,7818.88,123210101
06/2024,255027,9603000015000,01/12/2015,222000.00,55.57,2916.79,123210116
06/2024,170021,9701031435000,01/12/2014,173257.99,86.99,5095.01,123210101
06/2024,153080,2531002395005,08/06/2017,2710383.63,557.76,24115.04,123210107
06/2024,160065,9701283565006,28/12/2000,78656.59,97.15,13924.51,123210101
06/2024,170127,5839001245000,30/11/2014,369995.62,82.59,4838.54,123210104
06/2024,170151,7071000475006,30/06/2021,174179.46,27.13,502.55,123210102
06/2024,170098,4123001765008,05/05/2020,3234996.33,389.98,9958.63,123210116
06/2024,130122,3945000025007,11/04/2012,136346.45,87.41,6523.22,123210102
06/2024,133080,0593000045006,26/10/2023,700026.89,13.09,57.59,123210109
06/2024,153032,4763000805003,28/12/2022,75499.54,3.24,30.55,123210124
06/2024,255004,0275000045009,18/05/2017,158899.13,59.20,2580.08,123210101
06/2024,373055,0742000825000,22/11/2023,188641.40,3.11,12.32,123210109
06/2024,255026,3211000035003,27/01/2022,1239677.63,155.44,2332.17,123210102
06/2024,110404,9701064825002,28/12/2007,234226.31,203.01,20449.87,123210101
06/2024,373053,3925000065004,20/11/2023,207330.35,3.46,13.79,123210109
06/2024,160065,9701294155009,28/12/2000,1136.11,1.41,201.13,123210101
06/2024,443055,6003000165007,29/05/2012,82354.25,29.09,2147.35,123210109
06/2024,153028,4031000395007,17/12/2022,35189157.19,1542.07,14814.57,123210107
06/2024,160163,0889000345000,14/04/2016,161331.31,69.38,3485.27,123210101
06/2024,373053,3587000025007,23/11/2023,341841.42,5.62,22.13,123210109
06/2024,160065,9701297065000,28/12/2000,113501.60,140.18,20093.09,123210101
06/2024,154359,8629000455008,28/09/2023,1296216.88,27.15,132.08,123210107
06/2024,154046,4921001765002,15/04/2024,6833.01,0.03,0.05,123210107
06/2024,120260,9701091005002,30/03/2016,591350.51,255.59,12903.15,123210101
06/2024,373048,2395000075007,25/10/2023,748203.89,14.05,62.05,123210109
06/2024,133080,0599000405001,27/10/2023,263289.27,4.91,21.49,123210109
06/2024,010001,9701157195009,21/10/2019,1237394.20,302.98,8731.60,123210101
06/2024,193001,1215001835005,03/03/2023,1312767.65,88.92,741.71,123210101
06/2024,170021,9701050655002,17/05/2022,918174.85,100.57,1324.63,123210101
06/2024,090008,2051004385000,19/09/2022,53083.40,2.70,30.00,123210122
06/2024,120260,9701090575000,30/03/2016,610987.37,264.07,13331.62,123210101
06/2024,170127,5897000315002,26/02/2015,27523.01,13.47,769.62,123210101
06/2024,373048,2427000095000,25/10/2023,55047.01,1.04,4.57,123210109
06/2024,154040,9701025935005,29/11/2022,238176.60,19.36,191.79,123210101
06/2024,170098,4661000045006,28/12/2020,71718.32,7.28,157.18,123210106
06/2024,120259,8589001515001,09/05/2022,354180.15,39.20,521.57,123210101
06/2024,154040,9701249835004,25/11/2022,782100.56,64.02,638.50,123210101
06/2024,787000,9701321245000,20/05/2019,278500.87,74.37,2334.23,123210101
06/2024,120260,9701082625001,30/03/2016,156055.53,67.45,3405.10,123210101
06/2024,153045,1389010565007,31/12/2014,118553.59,32.87,1908.44,123210107
06/2024,090027,9701030605000,23/04/2024,1031708.12,7.88,11.46,123210101
06/2024,193004,1853000025000,02/05/2019,22855.83,6.16,195.27,123210101
06/2024,110404,9701063465002,15/05/2024,1514814.61,7.70,7.70,123210101
06/2024,173057,0427003755000,05/06/2001,52146.64,63.21,8892.70,123210101
06/2024,154040,9701233205006,28/11/2022,1303708.13,106.16,1053.42,123210101
06/2024,373058,9021000785000,20/11/2023,872264.03,14.56,58.02,123210109
06/2024,170048,1865000025004,07/05/2021,1791995.28,163.24,3170.20,123210106
06/2024,160065,9701271675006,28/12/2000,150000.00,185.27,26554.38,123210101
06/2024,255020,1651000485002,27/10/2017,94050.62,18.29,747.80,123210116
06/2024,133088,9211000155001,20/11/2023,26907.31,0.45,1.79,123210109
06/2024,154040,9701022655001,29/11/2022,121170.47,5.49,54.34,123210124
06/2024,153045,1527001405003,31/12/2014,969675.59,268.82,15609.53,123210107
06/2024,154040,9701233965000,29/11/2022,536743.52,43.62,432.20,123210101
06/2024,120260,9701085885004,28/11/2022,251652.73,20.49,203.34,123210101
06/2024,784312,0615000555009,08/04/2005,32404.74,32.73,3839.00,123210101
06/2024,158269,8725000605003,19/12/2022,87195.11,3.81,36.45,123210107
06/2024,789000,7107000735002,09/02/2021,369086.59,65.00,1356.54,123210101
06/2024,373066,6113000165000,23/10/2023,2182105.61,41.33,183.90,123210109
06/2024,080013,8143000215000,05/12/2022,966928.12,77.76,762.55,123210102
06/2024,373046,1649000265000,25/10/2023,50276.21,0.94,4.17,123210109
06/2024,170062,2531001195002,28/01/2008,317915.18,274.12,27471.88,123210101
06/2024,323031,6001028555008,17/11/2020,4887849.63,512.35,11409.80,123210126
06/2024,255020,1639000125007,23/10/2017,121910.80,23.75,972.50,123210116
06/2024,154040,9701238325000,28/11/2022,1021598.21,83.19,825.47,123210101
06/2024,787000,9701288975008,17/06/2019,70040.31,18.42,569.57,123210101
06/2024,762300,5801001405000,17/01/2023,63985.52,4.75,43.17,123210101
06/2024,120260,9701343265003,13/11/2023,86702.21,1.50,6.14,123210105
06/2024,373030,0623000065002,27/10/2023,6199.20,0.12,0.51,123210109
06/2024,130081,9561000025006,09/11/2007,7958.79,3.87,393.30,123210115
06/2024,784810,0427002235002,08/04/2005,11000.00,6.19,725.76,123210112
06/2024,170021,9701349255000,14/06/2022,192235.07,20.27,257.65,123210101
06/2024,154040,9701234745004,29/11/2022,1110307.56,90.25,894.06,123210101
06/2024,393022,1165000045000,30/05/2017,271435.31,56.05,2431.92,123210127
06/2024,373031,0411002635004,05/09/2001,12439.72,14.92,2075.31,123210101
06/2024,170127,5885000105004,19/07/2017,115243.13,41.91,1783.05,123210101
06/2024,373048,2317000365003,24/10/2023,43550.59,0.82,3.64,123210109
06/2024,154039,0241000945005,31/01/2023,139762.81,5.62,49.78,123210107
06/2024,153045,1389013695009,12/12/2017,3326477.07,634.63,25460.19,123210107
06/2024,170116,6001004775008,10/01/2022,6568755.54,839.70,12836.91,123210102
06/2024,170021,9701048215009,25/05/2020,1121635.20,239.56,6037.53,123210101
06/2024,113801,2577002505003,03/03/2023,1979903.44,134.11,1118.64,123210101
06/2024,170098,4565000045002,29/12/2020,34828.19,3.53,76.21,123210120
06/2024,120260,9701084495008,30/03/2016,319712.53,138.18,6976.06,123210101
06/2024,120260,9701078655007,30/03/2016,149432.72,64.58,3260.59,123210101
06/2024,170021,9701351395000,24/06/2022,190359.61,19.81,248.36,123210101
06/2024,170043,1389003145006,23/06/2021,3025190.31,264.17,4923.32,123210126
06/2024,170193,9875000025005,17/06/2020,73889.18,15.53,385.60,123210101
06/2024,153045,1389007555004,31/12/2014,190472.32,52.80,3066.16,123210107
06/2024,762300,5801001075000,30/11/2020,63985.52,11.92,262.94,123210101
06/2024,173030,6001017435006,31/12/2000,15000.00,10.31,1477.82,123210122
06/2024,160065,9701288795000,28/12/2000,94891.06,117.20,16798.49,123210101
06/2024,080012,7607000175009,14/02/2019,717586.98,201.45,6641.70,123210102
06/2024,120260,9701256705005,30/03/2016,502735.19,217.29,10969.58,123210101
06/2024,110102,6001030135002,22/04/2019,58986.23,8.91,283.65,123210124
06/2024,513001,8801011675007,31/12/2020,124072.45,12.56,270.65,123210106
06/2024,373046,1651000835003,25/10/2023,122138.06,2.29,10.13,123210109
06/2024,120260,9701091765007,30/03/2016,551854.91,238.51,12041.36,123210101
06/2024,373052,3211000115007,24/10/2023,100039.95,1.88,8.36,123210109
06/2024,795380,5655000085009,15/12/2016,14129165.36,3106.06,143350.42,123210105
06/2024,090008,2051004585009,25/10/2022,53083.40,2.55,26.77,123210122
06/2024,154040,9701055145002,29/11/2022,1436405.40,65.02,644.15,123210124
06/2024,373073,9181000215009,30/10/2023,1079604.88,19.84,85.98,123210109
06/2024,120260,9701089465000,30/03/2016,223490.29,96.59,4876.51,123210101
06/2024,170127,6001010535005,19/07/2018,52000.00,16.18,589.78,123210101
06/2024,170029,0803000715005,04/05/2016,688989.02,163.91,8179.15,123210126
06/2024,120260,9701262715009,30/03/2016,502998.34,217.40,10975.32,123210101
06/2024,160163,0889000405003,14/04/2016,161331.31,69.38,3485.27,123210101
06/2024,090029,7107011155002,09/11/2022,47962.84,2.25,23.02,123210122
06/2024,120260,9701031245007,24/10/2019,455696.16,111.39,3204.35,123210101
06/2024,170127,6001032585005,28/02/2015,31114.31,15.23,869.03,123210101
06/2024,170043,1249000035000,20/06/2018,207000.00,65.24,2410.84,123210102
06/2024,110404,9701063785007,28/12/2007,77306.04,67.01,6749.45,123210101
06/2024,160065,9701028155000,28/12/2000,76245.82,94.17,13497.74,123210101
06/2024,170053,1965000835002,02/06/2014,166964.61,49.13,3026.29,123210127
06/2024,120260,9701337965007,15/12/2022,1217930.33,53.57,516.41,123210110
06/2024,170127,6001012655008,23/03/2015,97253.01,21.01,1191.01,123210104
06/2024,160065,9701277755001,28/12/2000,161530.46,199.50,28595.60,123210101
06/2024,343039,1761002325006,20/12/2019,486416.87,114.89,3196.27,123210101
06/2024,120260,9701082085007,30/03/2016,150142.10,64.89,3276.07,123210101
06/2024,154040,9701239275006,29/11/2022,2592445.08,210.72,2087.52,123210101
06/2024,785600,8105000045005,15/09/2022,171000.00,15.75,175.68,123210101
06/2024,160065,9701028185007,28/12/2000,76245.82,94.17,13497.74,123210101
06/2024,154040,9701247185002,29/11/2022,1284771.82,104.43,1034.54,123210101
06/2024,070023,9373004585007,10/04/2023,4034482.76,251.18,1936.28,123210102
06/2024,170127,6001002345006,27/02/2015,65166.81,31.90,1821.19,123210101
06/2024,373073,9069000525002,26/10/2023,2332.76,0.04,0.19,123210109
06/2024,160163,0889000105000,14/04/2016,161331.31,69.38,3485.27,123210101
06/2024,373055,5023000685000,21/11/2023,68238.47,1.13,4.50,123210109
06/2024,788810,0255008365008,24/05/2011,171850.15,118.16,9454.96,123210101
06/2024,154040,9701336385007,12/11/2021,331546.39,25.18,409.59,123210107
06/2024,170048,1761002795002,04/11/2015,405685.64,102.44,5422.42,123210114
06/2024,133088,9359000185009,21/11/2023,2287465.87,38.00,150.80,123210109
06/2024,170151,7107009235002,16/11/2023,647515.58,11.01,44.63,123210124
06/2024,160140,9165000085006,16/03/2009,1857435.00,1491.03,139163.15,123210101
06/2024,373053,3965001025005,23/11/2023,630393.10,10.37,40.81,123210109
06/2024,114627,9445000415000,28/04/2022,625296.12,39.10,527.33,123210124
06/2024,170053,1981000685002,27/06/2024,2066234.22,0.02,0.02,123210118
06/2024,170036,1037000045009,28/03/2017,164560.66,62.52,2777.86,123210102
06/2024,373052,3207000615001,24/10/2023,117860.86,2.22,9.85,123210109
06/2024,120259,8105001635000,09/05/2022,801251.66,49.39,657.12,123210112
06/2024,160065,9701023145007,28/12/2000,71393.82,88.18,12638.79,123210101
06/2024,373058,9131009275008,21/11/2023,510354.24,8.48,33.65,123210109
06/2024,787000,9701322205001,08/10/2020,251415.06,48.77,1118.59,123210101
06/2024,158462,9967001765008,14/09/2022,248212.91,12.75,142.45,123210109
06/2024,154040,9701022555007,29/11/2022,135210.72,6.12,60.63,123210124
06/2024,154040,9701248875002,28/11/2022,770026.66,62.70,622.19,123210101
06/2024,153114,8801001175001,30/11/2023,15260985.56,242.52,926.18,123210107
06/2024,373053,3599000235005,23/11/2023,95205.55,1.56,6.16,123210109
06/2024,158458,8291000965006,28/04/2023,296950.86,9.87,73.11,123210107
06/2024,170098,4895000065004,19/05/2020,332271.88,71.26,1802.92,123210102
06/2024,373050,2521002315004,21/11/2023,526841.05,8.75,34.73,123210109
06/2024,173057,2531009475004,30/04/2003,10718046.73,6638.52,857144.42,123210126
06/2024,010001,9701154095003,21/10/2019,1040020.38,254.65,7338.84,123210101
06/2024,154359,8951001365008,20/10/2020,3169669.53,339.36,7716.00,123210107
06/2024,080021,1761002385009,15/04/2013,34444076.48,20247.89,1386674.23,123210102
06/2024,154040,9701247765009,24/11/2022,780421.13,64.00,639.32,123210101
06/2024,154039,0255010855009,24/01/2023,1659283.65,67.66,607.13,123210107
06/2024,787000,9701286555001,14/06/2019,70040.31,18.45,571.43,123210101
06/2024,110404,9701063095000,28/12/2007,372254.85,322.64,32500.88,123210101
06/2024,070020,8027000745001,15/06/2023,598638.87,31.58,208.73,123210101
06/2024,154359,8629000585009,28/09/2023,1191551.77,24.96,121.42,123210107
06/2024,153045,1389011985000,31/12/2014,5088646.82,1410.69,81915.41,123210107
06/2024,200096,6969000705001,06/05/2016,2260118.71,964.78,48111.97,123210102
06/2024,154040,9701017755001,28/11/2022,1292707.31,105.26,1044.53,123210101
06/2024,193001,1215001825000,03/03/2023,38459781.81,1450.82,12101.66,123210198
06/2024,110099,7071001815005,24/08/2007,132405.34,117.16,12048.30,123210102
06/2024,110404,9701064845003,28/12/2007,251739.81,218.19,21978.94,123210101
06/2024,152662,8107000325004,04/04/2022,105779.68,6.82,94.68,123210107
06/2024,170193,9067001405004,17/04/2017,2359872.93,889.70,39236.89,123210102
06/2024,373062,5917000085005,27/10/2023,28481.25,0.53,2.32,123210109
06/2024,100001,9701029885002,10/10/2019,7466716.60,1840.08,53366.91,123210102
06/2024,113801,2401003325002,03/03/2023,528668.79,35.81,298.70,123210101
06/2024,120260,9701082345009,30/03/2016,150142.10,64.89,3276.07,123210101
06/2024,170062,2531008105009,27/03/2024,38984.79,0.25,0.47,123210124
06/2024,154040,9701018025007,28/11/2022,1292707.31,105.26,1044.53,123210101
06/2024,120260,9701078745006,30/03/2016,149432.72,64.58,3260.59,123210101
06/2024,110404,9701062645007,28/12/2007,372254.85,322.64,32500.88,123210101
06/2024,742030,7145002835007,12/12/2011,319848.60,210.61,16143.51,123210101
06/2024,787000,9701291895001,17/06/2019,70040.31,18.42,569.57,123210101
06/2024,160065,9701029295000,28/12/2000,64492.12,79.66,11416.99,123210101
06/2024,154040,9701022395000,29/11/2022,155751.67,7.05,69.85,123210123
06/2024,787000,9701317475004,07/05/2019,225053.93,60.52,1912.62,123210101
06/2024,170021,9701050275005,01/12/2014,259458.22,130.27,7629.91,123210101
06/2024,154040,9701027295003,29/11/2022,204049.37,16.59,164.31,123210101
06/2024,170151,7071000435004,18/05/2011,98124.00,37.62,3014.14,123210101
06/2024,170151,7079000455000,07/06/2024,67946.35,0.05,0.05,123210124
06/2024,160176,2531010965001,10/06/2022,253963.34,26.93,344.04,123210101
06/2024,133088,9509000225007,23/11/2023,770252.49,12.67,49.87,123210109
06/2024,158346,7083000115003,09/12/2022,27872603.41,1239.35,12071.37,123210107
06/2024,120260,9701267515008,30/03/2016,548341.38,237.00,11964.70,123210101
06/2024,090008,2051004265004,22/08/2022,53083.40,2.82,32.64,123210122
06/2024,201033,0023000505004,31/07/2012,142496.80,89.07,6482.57,123210102
06/2024,170127,6001034765000,25/03/2015,14729.69,7.15,405.39,123210101
06/2024,170151,7107022485009,26/02/2024,236051.92,2.08,4.93,123210123
06/2024,153065,1931000265007,31/12/2012,10116503.74,3397.26,238603.54,123210107
06/2024,154628,8723000025000,15/12/2022,94495.64,4.16,40.07,123210107
06/2024,373073,9181000045006,30/10/2023,327248.76,6.01,26.06,123210109
06/2024,200100,9701031205005,29/10/2020,1961914.78,374.64,8461.63,123210101
06/2024,170127,6001012815005,19/12/2016,485761.88,85.10,3921.67,123210104
06/2024,110404,9701063665001,28/12/2007,305848.82,265.09,26703.10,123210101
06/2024,154040,9701337245004,24/11/2022,527310.27,24.08,240.57,123210109
06/2024,120260,9701092885006,30/03/2016,154727.45,66.87,3376.12,123210101
06/2024,154040,9701266185004,25/11/2022,1262424.26,103.34,1030.64,123210101
06/2024,154040,9701239875003,29/11/2022,1787359.03,145.28,1439.24,123210101
06/2024,170127,5879001355000,23/05/2024,38426.45,0.12,0.13,123210101
06/2024,158268,8675000925008,29/11/2022,168475.98,7.62,75.55,123210107
06/2024,255005,3905000025008,10/09/2010,51378.01,20.73,1747.18,123210116
06/2024,080026,9125000115003,29/12/2023,1219000.00,29.69,99.13,123210102
06/2024,373048,2509000125004,26/10/2023,142997.96,2.67,11.76,123210109
06/2024,255011,8985000155004,12/12/2022,196141.40,15.58,150.93,123210101
06/2024,170199,9373002075001,29/05/2014,36119.92,19.10,1178.11,123210102
06/2024,170211,0255004395000,13/05/2023,4116313.88,236.70,1694.63,123210102
06/2024,373047,2235000055006,20/11/2023,36008.91,0.61,2.40,123210109
06/2024,154040,9701059835003,29/11/2022,966793.87,78.58,778.49,123210101
06/2024,200062,8801010175000,25/07/2018,1353269.83,233.74,8500.74,123210101
06/2024,070006,1043000275009,20/02/2004,296232.40,316.81,39343.73,123210102
06/2024,255013,4553000945000,07/05/2019,10229.31,2.75,86.93,123210101
06/2024,787000,9701325215008,03/06/2019,256955.11,68.10,2121.49,123210101
06/2024,154040,9701234985005,29/11/2022,248274.19,20.18,199.92,123210101
06/2024,170053,1981000985006,20/03/2023,26372.24,1.72,13.87,123210101
06/2024,373046,1741000475006,26/10/2023,364288.30,6.81,29.97,123210109
06/2024,373053,3845000045001,21/11/2023,271583.02,4.51,17.90,123210109
06/2024,153052,9373005655009,05/08/2021,930784.32,78.06,1398.99,123210107
06/2024,120260,9701076655000,30/03/2016,259295.44,112.07,5657.77,123210101
06/2024,170021,9701042915009,01/12/2014,215434.93,108.16,6335.31,123210101
06/2024,170193,9067002545004,06/07/2012,3168053.99,1109.14,81189.59,123210107
06/2024,160065,9701282765001,28/12/2000,78656.59,97.15,13924.51,123210101
06/2024,170127,5919000085001,31/07/2013,2034529.43,1164.64,77682.06,123210102
06/2024,170098,5055000015002,14/07/2020,1215737.79,250.90,6114.22,123210102
06/2024,255027,9613000085005,28/11/2015,463000.00,116.01,6094.87,123210116
06/2024,170151,7071000465000,30/06/2021,174179.46,27.13,502.55,123210102
06/2024,373053,3005000115000,22/11/2023,323538.27,5.35,21.14,123210109
06/2024,200123,1741000085003,16/11/2019,144351.22,19.38,550.20,123210127
06/2024,154040,9701247905005,24/11/2022,772261.81,63.33,632.64,123210101
06/2024,785800,8815000415009,11/11/2017,742955.14,257.83,10476.92,123210101
06/2024,255010,0837000025003,09/06/2015,69153.63,18.28,1012.89,123210116
06/2024,120260,9701079495003,30/03/2016,149432.72,64.58,3260.59,123210101
06/2024,373073,0097000145001,31/10/2023,386791.13,7.08,30.55,123210109
06/2024,373055,4321000025007,20/11/2023,83498.60,1.39,5.55,123210109
06/2024,170021,9701030045004,01/12/2014,144005.29,72.31,4234.78,123210101
06/2024,120260,9701253565008,30/03/2016,864951.21,373.84,18873.06,123210101
06/2024,080025,9095000065000,30/08/2021,1388518.30,204.11,3572.70,123210102
06/2024,120260,9701085975003,28/11/2022,251652.73,20.49,203.34,123210101
06/2024,170199,9425000045004,22/06/2007,185214.20,92.21,9579.22,123210107
06/2024,130095,0605000425000,29/11/2001,10570.25,6.99,962.15,123210115
06/2024,255027,9519000035000,28/11/2015,361000.00,90.46,4752.16,123210116
06/2024,255017,2373000015003,26/09/2022,659393.67,33.24,364.69,123210116
06/2024,170193,9047000485000,05/11/2018,176337.96,52.08,1804.39,123210101
06/2024,110404,9701063405000,15/05/2024,1514814.61,7.70,7.70,123210101
06/2024,373058,9141000165002,22/11/2023,5319019.25,87.94,347.51,123210109
06/2024,373055,4221000245000,20/11/2023,99129.62,1.65,6.59,123210109
06/2024,154039,0255010285008,19/01/2023,1448474.30,59.64,540.17,123210107
06/2024,090021,9067001355007,20/12/2023,29469374.29,755.97,2636.63,123210102
06/2024,120260,9701089785004,30/03/2016,223490.29,96.59,4876.51,123210101
06/2024,170043,1389012545003,16/07/2021,388448.89,59.62,1088.29,123210101
06/2024,130057,4123003235006,27/09/2012,1800103.50,1110.08,79723.40,123210102
06/2024,110404,9701063835004,28/12/2007,76078.19,65.94,6642.25,123210101
06/2024,200384,0307000415002,26/03/2022,130796.01,15.31,214.87,123210101
06/2024,160065,9701284405002,28/12/2000,78656.59,97.15,13924.51,123210101
06/2024,373044,1223000105004,24/11/2023,66156.54,1.08,4.24,123210109
06/2024,120260,9701083925009,30/03/2016,704555.40,304.52,15373.26,123210101
06/2024,170188,8599001285003,01/12/2021,175510.73,23.44,374.08,123210101
06/2024,153045,1389010175004,31/12/2014,38622.09,10.71,621.73,123210107
06/2024,373080,9373001705001,29/06/2022,444553.40,25.58,318.64,123210124
06/2024,193108,9425000025003,24/07/2017,40087.08,14.55,617.79,123210101
06/2024,183038,7107003275002,23/06/2021,5731952.00,500.54,9328.42,123210101
06/2024,158462,9967001475000,14/09/2022,343156.46,31.65,353.62,123210101
06/2024,373014,0001000375002,29/06/2015,124299.03,58.65,3229.68,123210101
06/2024,080012,7943000075000,12/02/2019,32757.35,5.13,169.20,123210124
06/2024,791500,5839006315007,19/09/2018,170811.31,51.60,1828.34,123210101
06/2024,170321,6639000025000,22/02/2024,12469870.39,204.87,498.43,123210102
06/2024,373046,1761002265003,13/10/2020,68477.34,5.89,134.42,123210104
