REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
08/2024,170029,0963000025009,06/05/2016,109682.12,21.95,1081.38,123210104
08/2024,170067,2787000035000,22/06/2015,104093.66,51.82,2819.36,123210101
08/2024,255027,0183000025002,30/11/2015,355000.00,93.67,4853.65,123210116
08/2024,120257,6001040405002,29/06/2012,113321.45,74.77,5380.41,123210101
08/2024,787000,9701304945007,07/06/2019,54791.28,15.48,481.12,123210101
08/2024,154039,0255011425008,25/01/2023,794417.23,37.45,362.43,123210107
08/2024,120260,9701075115001,30/03/2016,216984.75,98.89,4931.35,123210101
08/2024,787000,9701298545006,06/06/2019,70040.31,19.79,615.66,123210101
08/2024,153056,5801004695000,05/08/2024,117957.49,0.11,0.11,123210107
08/2024,090029,7107011055008,09/11/2022,36428.32,1.95,21.29,123210122
08/2024,373085,9243000575009,20/11/2023,457110.42,10.22,49.67,123210109
08/2024,110404,9701063045003,15/05/2024,1394599.11,19.21,39.07,123210101
08/2024,120260,9701254345001,30/03/2016,294883.69,134.40,6701.74,123210101
08/2024,787000,9701296375006,18/06/2019,54791.28,15.39,475.60,123210101
08/2024,120260,9701084315000,30/03/2016,319712.53,145.72,7266.02,123210101
08/2024,070020,8147000045000,15/06/2023,165795.78,5.87,43.52,123210124
08/2024,114629,9701346925004,15/06/2018,6445976.66,1204.73,44392.78,123210126
08/2024,154034,6001036125009,25/10/2004,7263276.09,4358.03,510696.91,123210107
08/2024,787000,9701313345009,01/04/2019,578072.82,169.03,5437.99,123210101
08/2024,120260,9701251085009,30/03/2016,658723.40,300.23,14970.63,123210101
08/2024,170127,6001008255009,28/02/2015,18011.11,9.27,521.51,123210101
08/2024,110404,9701062005008,15/05/2024,1474274.29,20.30,41.30,123210101
08/2024,788310,0241000205001,14/12/2012,70340.04,44.65,3092.06,123210101
08/2024,373053,3971000215000,23/11/2023,7637.93,0.17,0.81,123210109
08/2024,170151,7107010015002,27/06/2024,114366.62,0.84,1.16,123210101
08/2024,113801,2431004895009,03/03/2023,749521.21,59.33,538.67,123210102
08/2024,170062,2545000015000,09/07/2015,49190.14,24.36,1318.85,123210101
08/2024,170098,5023000365005,25/09/2020,381739.67,80.76,1890.78,123210101
08/2024,255017,2535002925007,27/05/2022,1891609.07,127.31,1730.60,123210116
08/2024,110001,9701035445000,31/03/2020,1089304.58,259.31,6815.86,123210101
08/2024,158972,9885000305005,11/03/2024,1475786.40,19.27,59.08,123210126
08/2024,160392,8809000035007,11/05/2017,1523191.68,601.91,26062.49,123210101
08/2024,784810,0557000075006,08/04/2005,35000.00,20.52,2350.19,123210112
08/2024,787000,9701323775006,27/05/2019,249990.06,71.01,2220.47,123210101
08/2024,120260,9701267875004,30/03/2016,548341.38,249.91,12462.00,123210101
08/2024,120260,9701088525009,30/03/2016,223490.29,101.86,5079.20,123210101
08/2024,158517,8081000745006,31/08/2022,9056973.40,537.46,6474.00,123210107
08/2024,130058,4985000035007,31/10/2018,71077.65,22.39,775.29,123210101
08/2024,170083,3719000015000,01/01/2000,168128.78,225.18,32776.27,123210102
08/2024,787000,9701320545000,17/05/2019,249990.06,71.39,2243.63,123210101
08/2024,170098,4787000475000,17/09/2020,33895.96,4.01,94.54,123210120
08/2024,170048,1671000225005,11/08/2022,39467.13,4.33,53.47,123210101
08/2024,010001,9701158355000,21/10/2019,1161888.12,304.62,8802.67,123210101
08/2024,120260,9701080935003,30/03/2016,159675.76,72.78,3628.91,123210101
08/2024,791500,5839006935005,19/09/2018,171628.51,55.14,1946.58,123210101
08/2024,160065,9701301185001,28/12/2000,76219.00,97.97,13688.58,123210101
08/2024,152005,6001042605009,31/07/2012,52207.48,34.19,2443.21,123210101
08/2024,784320,0783000045001,19/05/2005,150800.00,87.90,10009.09,123210112
08/2024,154040,9701336915006,12/11/2021,158699.04,13.26,222.17,123210107
08/2024,154040,9701026285004,28/11/2022,930001.08,86.77,920.70,123210101
08/2024,153045,1389010475008,31/12/2014,18833.06,5.49,314.10,123210107
08/2024,255005,3611000065005,10/09/2010,311738.19,131.57,10863.41,123210116
08/2024,170127,6001045065005,07/04/2015,17141.91,8.73,485.54,123210101
08/2024,158461,8083001185000,06/09/2023,83113.76,2.38,14.41,123210107
08/2024,158458,8291001065009,28/04/2023,246736.97,9.73,79.57,123210107
08/2024,170098,4123013235009,26/04/2022,54597.00,3.81,53.76,123210124
08/2024,120260,9701328205003,25/06/2015,74357.31,36.98,2010.36,123210101
08/2024,120260,9701082605000,30/03/2016,150608.64,68.64,3422.84,123210101
08/2024,785350,8801002325007,16/11/2017,69988.93,25.68,1033.94,123210101
08/2024,158267,8507001635002,20/11/2018,19529.12,3.40,116.42,123210107
08/2024,255013,4145000075009,08/05/2019,10229.31,1.64,51.61,123210116
08/2024,170151,6209000085005,30/09/2012,29392.12,18.98,1337.74,123210101
08/2024,170021,9701041915005,09/10/2020,1406804.22,294.66,6832.77,123210101
08/2024,200334,9701007255006,25/06/2020,3006000.00,16752.05,16857.76,123210102
08/2024,343040,0139004015004,30/03/2015,753907.16,214.24,11947.97,123210126
08/2024,373053,3457000065000,22/11/2023,27216.46,0.61,2.92,123210109
08/2024,154040,9701338405005,24/11/2022,566030.25,53.14,567.37,123210101
08/2024,400061,2825000265001,23/07/2013,200565.06,120.71,7929.20,123210102
08/2024,158475,4921001385005,17/11/2022,33589.81,3.19,34.40,123210101
08/2024,152254,8047000725005,27/04/2021,1459119.75,146.00,2914.66,123210107
08/2024,373053,3631000185005,23/11/2023,408759.40,9.03,43.48,123210109
08/2024,170021,9701352905001,05/07/2022,193487.68,22.26,288.58,123210101
08/2024,160176,2457000115002,06/05/2013,886395.92,302.84,20273.72,123210109
08/2024,120260,9701092635000,30/03/2016,658083.08,299.93,14956.07,123210101
08/2024,170021,9701045095002,03/11/2020,968912.49,199.34,4541.94,123210101
08/2024,170151,6929000895006,13/09/2021,56428.42,4.99,88.53,123210124
08/2024,170098,5257000035002,04/01/2021,23568.30,4.63,100.89,123210102
08/2024,373047,2131000105004,01/11/2023,129873.13,3.11,16.06,123210109
08/2024,113209,2531008385001,29/01/2019,40450081.19,6795.17,225403.20,123210115
08/2024,120260,9701255165007,30/03/2016,482989.21,220.13,10976.76,123210101
08/2024,160065,9701279815001,28/12/2000,235667.21,302.93,42324.74,123210101
08/2024,373048,2573000275008,27/10/2023,13350.75,0.33,1.71,123210109
08/2024,010001,9701324355000,21/10/2019,1332468.70,349.34,10095.02,123210101
08/2024,170021,9701049705000,01/12/2014,292482.96,154.43,8908.59,123210101
08/2024,323119,2531009975007,20/07/2016,1141037.17,222.67,10701.33,123210104
08/2024,154040,9701347405004,18/11/2021,7251647.44,1081.53,18015.35,123210102
08/2024,255002,2841000015007,17/01/2020,128007.93,31.88,876.08,123210102
08/2024,130126,0589000045008,01/04/2000,55978.56,74.22,10693.53,123210102
08/2024,170021,9701344815007,19/03/2020,117495.79,28.18,746.15,123210101
08/2024,443033,6305000015000,29/04/2011,893136.40,359.82,28370.39,123210109
08/2024,160065,9701277065005,28/12/2000,214811.72,276.12,38579.19,123210101
08/2024,785342,8319000085000,29/11/2015,3484.35,0.92,47.67,123210112
08/2024,170127,6001036225003,26/03/2015,40096.85,20.48,1143.68,123210101
08/2024,160065,9701298145008,28/12/2000,113501.60,145.89,20384.36,123210101
08/2024,170083,3807000115007,22/09/2023,938470.78,25.57,148.56,123210109
08/2024,112408,9701245135008,05/03/2018,126534.21,44.39,1708.58,123210101
08/2024,010001,9701324035006,21/10/2019,1330292.32,348.77,10078.53,123210101
08/2024,373066,6235000045002,24/10/2023,25583.64,0.63,3.33,123210109
08/2024,785350,8801001995009,16/11/2017,129365.59,47.48,1911.11,123210101
08/2024,158313,1389000265000,28/06/2023,44001719.03,2006.64,10883.31,123210107
08/2024,373046,1759001565001,26/10/2023,121460.39,2.96,15.61,123210109
08/2024,373073,1042000265005,30/10/2023,293037.93,7.06,36.70,123210109
08/2024,787000,9701286515000,14/06/2019,70040.31,19.70,610.52,123210101
08/2024,070015,5705002115002,11/10/2023,2219832.00,102.32,563.19,123210102
08/2024,170083,3849006905005,16/08/2024,2259301.84,0.68,0.68,123210126
08/2024,373031,0639000345001,09/08/2001,12439.72,15.58,2119.87,123210101
08/2024,154040,9701061265006,28/11/2022,679552.52,63.41,672.76,123210101
08/2024,787000,9701318055009,08/05/2019,164035.49,47.06,1485.94,123210101
08/2024,170048,1761001875002,20/12/2016,253817.05,105.66,4817.33,123210101
08/2024,154040,9701233005007,29/11/2022,121170.47,6.29,66.60,123210124
08/2024,010001,9701156535000,21/10/2019,1237394.20,324.42,9374.72,123210101
08/2024,170112,9063004275001,09/11/2015,22953.12,10.94,570.92,123210101
08/2024,010001,9701154565000,21/10/2019,974047.56,255.37,7379.56,123210101
08/2024,170151,7239000035005,28/02/2015,20297.34,10.45,587.71,123210101
08/2024,373040,0837000215007,30/10/2023,17425.47,0.42,2.18,123210109
08/2024,170036,1219000885001,20/05/2021,758215.00,133.63,2618.15,123210102
08/2024,010001,9701154825001,21/10/2019,974047.56,255.37,7379.56,123210101
08/2024,170021,9701344935002,23/03/2020,117495.79,28.11,742.49,123210101
08/2024,787000,9701036515002,16/04/2019,327942.79,95.16,3038.40,123210101
08/2024,170127,6001006775005,28/02/2015,9958.71,5.12,288.35,123210101
08/2024,154040,9701234725003,29/11/2022,1110307.56,103.42,1095.78,123210101
08/2024,070021,8801010555008,22/10/2018,36992195.96,11703.76,406913.37,123210102
08/2024,120260,9701262795002,30/03/2016,502998.34,229.26,11431.51,123210101
08/2024,160065,9701290655007,28/12/2000,107590.02,138.30,19322.67,123210101
08/2024,373055,4589000165005,20/11/2023,38939.17,0.87,4.23,123210109
08/2024,153035,5401000205002,09/03/2020,308354.81,74.42,1982.36,123210101
08/2024,373072,5779000045000,31/10/2023,28353.55,0.68,3.53,123210109
08/2024,373054,3631000205006,23/11/2023,230527.11,5.09,24.52,123210109
08/2024,158478,2333000265000,20/07/2001,201025.74,140.51,19169.02,123210107
08/2024,257039,9067001375008,09/08/2013,541733.99,324.67,21237.97,123210102
08/2024,193028,0235000175000,27/12/2018,453196.84,138.93,4682.40,123210102
08/2024,373085,9615000085001,24/11/2023,178731.25,3.94,18.88,123210109
08/2024,255006,1337000015001,07/12/2015,221584.16,58.34,3016.30,123210115
08/2024,170021,9701341775004,29/12/2017,359566.97,129.66,5129.26,123210101
08/2024,170127,6001006055002,17/03/2015,9373.27,4.80,268.75,123210101
08/2024,170211,0283000695004,03/02/2014,26026.15,14.91,932.39,123210101
08/2024,160298,5877000085002,15/10/2015,21639.85,5.79,304.44,123210105
08/2024,158445,9841000235005,14/05/2013,5948578.97,2028.41,135530.42,123210126
08/2024,373057,5603000145009,31/10/2023,285403.81,6.86,35.52,123210109
08/2024,787000,9701323595008,27/05/2019,249990.06,71.01,2220.47,123210101
08/2024,153065,2051000765002,31/12/2012,68491818.70,24116.63,1663475.66,123210107
08/2024,170127,5819000395004,07/08/2019,37622.93,10.28,309.62,123210102
08/2024,070018,7107007835002,10/12/2021,996403.95,145.34,2369.44,123210102
08/2024,170048,1759002275007,27/11/2023,1030087.00,40.27,191.22,123210102
08/2024,160065,9701027885005,28/12/2000,76245.82,98.01,13693.40,123210101
08/2024,170098,5385000505000,04/01/2021,262384.24,28.71,625.54,123210106
08/2024,170127,6001004925000,28/02/2015,40860.98,21.03,1183.13,123210101
08/2024,194047,8773000285009,06/09/2021,255384.94,22.75,405.88,123210109
08/2024,373067,7667001735001,22/11/2023,225613.91,5.00,24.17,123210109
08/2024,170021,9701155105002,17/05/2024,242657.28,1.82,3.65,123210124
08/2024,154040,9701060195004,29/11/2022,823628.92,76.72,812.85,123210101
08/2024,170112,9131007685004,14/07/2015,92972.71,45.97,2485.26,123210101
08/2024,200043,6001049025008,26/02/2014,133374661.88,75942.99,4721432.51,123210102
08/2024,201033,0005000455009,21/07/2017,1588604.18,340.25,14343.28,123210118
08/2024,120257,5403000215004,03/01/2012,87208.57,59.85,4478.77,123210101
08/2024,010001,9701158445009,21/10/2019,1161888.12,304.62,8802.67,123210101
08/2024,120260,9701092595008,30/03/2016,658083.08,299.93,14956.07,123210101
08/2024,373031,0639000245007,09/08/2001,12439.72,15.58,2119.87,123210101
08/2024,170151,7107000035000,16/11/2023,3287980.00,133.92,659.61,123210102
08/2024,120259,8589001065006,09/05/2022,491961.00,60.77,843.74,123210101
08/2024,153029,7701000185001,04/10/2023,17221343.37,452.05,2539.21,123210107
08/2024,170021,9701344375007,10/03/2020,114917.63,27.71,737.88,123210101
08/2024,160065,9701300245000,28/12/2000,12837.02,16.50,2305.47,123210101
08/2024,742030,7145002915000,13/12/2013,219829.37,127.63,8088.94,123210101
08/2024,070023,9545000055000,12/04/2023,665593.22,48.72,410.95,123210102
08/2024,113801,2577002505003,03/03/2023,1979903.44,156.71,1422.93,123210101
08/2024,373031,0639001125005,06/09/2001,12439.72,15.53,2105.80,123210101
08/2024,080011,6249000485002,30/09/2023,1081297.87,293.22,293.22,123210102
08/2024,153056,5865000065008,19/08/2022,9153401.58,552.28,6759.50,123210107
08/2024,154040,9701026665001,29/11/2022,943360.25,87.88,931.02,123210101
08/2024,160065,9701300305003,28/12/2000,12837.02,16.50,2305.47,123210101
08/2024,110404,9701044015005,15/06/2024,1216885.57,17.33,17.33,123210101
08/2024,170127,6001009525000,23/03/2015,17529.23,8.97,500.86,123210101
08/2024,373031,0639000565001,09/08/2001,12439.72,15.58,2119.87,123210101
08/2024,787000,9701305415001,07/06/2019,54791.28,15.48,481.12,123210101
08/2024,787000,9701334595004,05/06/2019,265615.58,75.10,2337.23,123210101
08/2024,060001,9701049405006,05/12/2014,506291.16,267.02,15386.23,123210101
08/2024,158503,8863001155000,12/02/2019,3640721.73,607.37,20010.12,123210107
08/2024,170021,9701045475000,03/11/2014,317125.60,168.77,9811.66,123210101
08/2024,170127,5879001195002,23/05/2024,38426.45,0.48,0.92,123210101
08/2024,040001,9701224425007,21/07/2022,110744012.30,12476.21,158532.72,123210102
08/2024,154040,9701021785009,29/11/2022,140064.93,7.26,76.98,123210124
08/2024,080007,3429000105007,16/03/2023,1534346.67,118.47,1050.92,123210102
08/2024,100001,9701342725000,10/10/2019,9258188.50,2442.43,71013.24,123210102
08/2024,742000,7107018065009,28/01/2018,162155.12,57.75,2256.56,123210101
08/2024,373047,2219000045009,20/11/2023,79971.65,1.79,8.69,123210109
08/2024,323109,8089000015003,20/07/2016,107903.73,47.38,2276.97,123210101
08/2024,160219,7657000065005,06/06/2022,1398748.52,166.95,2242.58,123210101
08/2024,070023,9555000045002,05/04/2023,478774.45,35.54,303.82,123210102
08/2024,154048,1037000035003,26/10/2022,47431066.00,2594.30,28908.46,123210107
08/2024,443033,9129000065009,12/08/2013,181825.20,60.64,3963.93,123210126
08/2024,786810,9047000375000,16/09/2020,145787.05,31.03,731.17,123210101
08/2024,160065,9701276145005,28/12/2000,214812.00,276.12,38579.24,123210101
08/2024,120260,9701075815003,30/03/2016,216984.75,98.89,4931.35,123210101
08/2024,158517,8637000355004,31/08/2022,5377467.84,319.11,3843.86,123210107
08/2024,170168,7071000365006,17/06/2020,916515.60,207.53,5193.82,123210102
08/2024,120260,9701087485003,30/03/2016,215137.59,98.05,4889.37,123210101
08/2024,154041,0921000095001,26/06/2000,1100557.50,804.74,114837.97,123210107
08/2024,400074,7777000905004,17/12/2020,237355.02,47.28,1043.66,123210101
08/2024,154041,0921008925003,23/10/2017,2875640.30,593.50,24118.92,123210107
08/2024,373080,9473000555002,01/11/2023,650.30,0.02,0.08,123210109
08/2024,170021,9701038855005,29/11/2023,1157645.95,44.91,211.82,123210101
08/2024,120225,7113000035005,30/10/2021,23445297.57,1984.32,33661.22,123210105
08/2024,783601,1389002005006,16/12/2021,419527.86,60.82,985.64,123210101
08/2024,373080,9267000205004,28/11/2023,1552516.52,33.67,159.35,123210109
08/2024,170127,6001005755000,16/03/2015,9373.27,4.80,268.91,123210101
08/2024,373085,9627000765006,22/11/2023,42299.70,0.94,4.53,123210109
08/2024,120260,9701250945004,30/03/2016,658723.40,300.23,14970.63,123210101
08/2024,120260,9221002255000,18/10/2022,135205.35,13.44,151.50,123210101
08/2024,158294,0803000125003,31/10/2018,3245562.00,569.44,19715.67,123210107
08/2024,787000,9701318215006,08/05/2019,164035.49,47.06,1485.94,123210101
08/2024,373052,3209000125000,24/10/2023,216234.83,5.32,28.16,123210109
08/2024,373048,0558000045008,27/10/2023,620473.22,15.10,79.25,123210109
08/2024,785810,8951000405006,21/08/2023,394187.28,21.17,133.86,123210101
08/2024,373080,9387000135007,28/11/2023,57615.06,1.25,5.91,123210109
08/2024,255027,9529000015007,27/11/2015,342000.00,90.33,4684.69,123210116
08/2024,787000,9701325335003,03/06/2019,256955.11,72.72,2265.75,123210101
08/2024,153808,7535006405005,11/11/2022,447505.35,42.88,466.80,123210101
08/2024,154040,9701233445007,29/11/2022,1303708.13,121.44,1286.65,123210101
08/2024,170021,9701352805007,18/08/2023,1114551.37,60.33,384.54,123210101
08/2024,153808,7535006485009,11/11/2022,1850675.21,98.77,1075.12,123210116
08/2024,020001,9701155895003,22/09/2022,2363307.70,244.07,2853.49,123210101
08/2024,120260,9701078595004,30/03/2016,126485.88,32.11,1600.92,123210123
08/2024,170021,9701351475003,24/06/2022,189248.32,22.08,290.19,123210101
08/2024,158335,9067003875008,01/12/2015,128268.18,33.84,1752.62,123210126
08/2024,170098,4849000245009,19/10/2020,234913.03,27.20,626.51,123210101
08/2024,030001,9067004395000,18/12/2023,89895.20,1.80,7.94,123210122
08/2024,170151,6649000035002,21/08/2024,13021425.33,1.39,1.39,123210104
08/2024,154040,9701235285007,29/11/2022,1397115.00,130.14,1378.83,123210101
08/2024,240021,9707000315002,09/01/2020,8146006.33,1135.35,31343.76,123210113
08/2024,154047,8791000075002,10/10/2022,2574063.43,144.21,1644.11,123210107
08/2024,742000,7107017415006,20/10/2008,343459.23,295.57,27694.69,123210101
08/2024,170164,7751000305003,08/08/2024,801970.86,1.02,1.02,123210102
08/2024,120260,9701252805005,30/03/2016,537904.29,245.16,12224.80,123210101
08/2024,782802,3377000035002,24/04/2024,443268.75,17.72,17.72,123210101
08/2024,120260,9701261475004,30/03/2016,395960.63,180.47,8998.89,123210101
08/2024,255023,0309000025006,18/09/2017,370832.11,139.36,5742.05,123210102
08/2024,158268,8675000785001,29/11/2022,212989.46,11.05,117.07,123210107
08/2024,080011,6875000175000,30/11/2023,3518870.67,135.98,639.19,123210102
08/2024,373047,1907000125008,27/11/2023,758.40,0.02,0.08,123210109
08/2024,120257,6001040225004,29/06/2012,113321.45,74.77,5380.41,123210101
08/2024,120260,9701260675000,30/03/2016,502998.34,229.26,11431.51,123210101
08/2024,160392,8531000275005,28/05/2015,32560375.82,9093.70,498480.35,123210105
08/2024,160065,9701304845002,28/12/2000,113501.60,145.89,20384.36,123210101
08/2024,120260,9701084865000,30/03/2016,276481.00,126.01,6283.51,123210101
08/2024,255004,0225000015006,14/07/2017,85774.07,33.08,1398.09,123210102
08/2024,133080,0483002975007,26/10/2023,2591.85,0.06,0.33,123210109
08/2024,120260,9701260755003,30/03/2016,502998.34,229.26,11431.51,123210101
08/2024,513001,6717000175007,31/12/2021,10262.67,1.47,23.39,123210101
08/2024,789310,6507000055001,28/12/2009,19517.55,8.65,750.08,123210112
08/2024,158528,6875000275005,09/12/2022,18002436.75,918.98,9588.37,123210107
08/2024,170127,6001029365008,23/02/2015,30314.27,15.63,880.28,123210101
08/2024,158268,8675000395009,29/11/2022,143894.75,7.47,79.09,123210107
08/2024,255014,0505000175008,16/08/2001,15592.53,19.50,2652.72,123210101
08/2024,160176,2531003145002,06/05/2013,2161756.09,1326.18,88781.39,123210101
08/2024,160176,2531001465000,06/05/2013,788428.95,483.68,32380.07,123210101
08/2024,170021,9701044115000,01/12/2014,173253.90,91.48,5277.05,123210101
08/2024,170021,9701038395004,20/10/2020,872534.75,181.32,4172.54,123210101
08/2024,373052,3139000045002,23/10/2023,182192.78,4.50,23.88,123210109
08/2024,110404,9701347205005,27/07/2021,5885146.08,6090.20,18082.01,123210102
08/2024,154040,9701236655002,24/11/2022,2101734.80,197.34,2106.72,123210101
08/2024,090008,2051004945005,27/12/2022,53083.40,2.63,26.68,123210122
08/2024,787000,9701305755007,10/06/2019,70040.31,19.75,613.09,123210101
08/2024,170021,9701350155005,21/06/2022,189248.32,22.17,292.38,123210101
08/2024,158466,2327000405002,30/07/2001,149515.35,104.38,14223.44,123210109
08/2024,742030,7145004915008,26/07/2012,214588.77,140.72,10065.13,123210101
08/2024,090020,8801002015008,28/09/2023,101989234.45,4898.20,27986.69,123210102
08/2024,160065,9701283065003,28/12/2000,78656.59,101.11,14126.36,123210101
08/2024,160065,9701297425007,28/12/2000,113501.60,145.89,20384.36,123210101
08/2024,742030,7243000285000,24/10/2013,231218.99,135.96,8726.80,123210101
08/2024,787000,9701322625000,27/05/2019,278500.87,79.11,2473.71,123210101
08/2024,153045,1389011655000,31/12/2014,472418.23,137.74,7879.10,123210107
08/2024,154040,9701249015007,28/11/2022,770026.66,71.84,762.32,123210101
08/2024,170021,9701029555002,03/08/2023,38851.83,1.22,8.07,123210124
08/2024,158517,7659000405007,31/08/2022,6884717.78,408.55,4921.25,123210107
08/2024,373044,1167002415006,24/11/2023,4344.42,0.10,0.46,123210109
08/2024,130126,0559000035000,08/11/2000,110775.60,63.65,8944.68,123210104
08/2024,153045,1527001335005,31/12/2014,5249.46,1.53,87.55,123210107
08/2024,090008,2051004585009,25/10/2022,53083.40,2.91,32.45,123210122
08/2024,154040,9701017845000,28/11/2022,1292707.31,120.61,1279.78,123210101
08/2024,400081,8183000575006,19/04/2018,25194.73,4.83,182.34,123210122
08/2024,154040,9701016915005,28/11/2022,1021598.21,95.31,1011.38,123210101
08/2024,160488,6291000125007,21/05/2007,27956599.89,14599.32,1489954.48,123210109
08/2024,160176,2051000165005,11/04/2013,29395617.14,10104.11,680493.33,123210105
08/2024,153038,3849001665006,21/11/2022,5779277.26,303.65,3256.25,123210107
08/2024,170127,6001007875003,18/03/2015,9373.27,4.80,268.60,123210101
08/2024,373073,8981000025000,30/10/2023,270891.15,6.53,33.93,123210109
08/2024,373073,9763000195008,01/11/2023,601077.23,14.38,74.31,123210109
08/2024,120260,9701082275000,30/03/2016,147778.80,67.35,3358.53,123210101
08/2024,513001,7535009785003,31/12/2020,1992296.90,218.69,4778.26,123210108
08/2024,090016,6001000045005,22/03/2023,151114858.60,11533.31,101190.34,123210102
08/2024,400080,0003004725004,24/11/2015,211204.76,100.25,5204.53,123210101
08/2024,193105,0147000115005,24/02/2014,8922.53,5.08,316.18,123210101
08/2024,154040,9701025975007,29/11/2022,1684048.54,156.86,1662.01,123210101
08/2024,373051,2775000105004,27/10/2023,110239.47,2.68,14.08,123210109
08/2024,153045,1389009415005,31/12/2014,247847.46,72.27,4133.66,123210107
08/2024,373053,3281000095007,23/11/2023,71344.00,1.58,7.59,123210109
08/2024,160065,9701030935000,02/07/2018,848358.75,282.56,10334.29,123210101
08/2024,120225,7107001125003,09/03/2018,225300.60,43.94,1688.55,123210112
08/2024,742030,7145005815007,25/02/2021,170270.27,32.14,673.22,123210101
08/2024,255022,0033000075007,01/12/2015,54152.05,14.29,739.92,123210116
08/2024,373040,0208000185009,30/10/2023,95648.80,2.30,11.98,123210109
08/2024,373073,9083000065007,27/10/2023,159094.94,3.87,20.32,123210109
08/2024,154039,0255010325000,19/01/2023,4226376.01,201.38,1968.01,123210107
08/2024,373046,1653000045009,25/10/2023,69984.18,1.71,9.05,123210109
08/2024,200246,6155000585005,11/08/2022,196111.54,21.48,265.67,123210101
08/2024,110404,9701064975004,15/06/2024,1032095.13,14.70,14.70,123210101
08/2024,443033,5743000045000,17/12/2015,505644.05,132.70,6839.96,123210109
08/2024,373040,0923000145005,01/11/2023,813436.10,19.46,100.56,123210109
08/2024,160065,9701294115007,28/12/2000,1136.11,1.46,204.04,123210101
08/2024,170127,6001007005009,19/07/2018,67000.00,22.15,803.89,123210101
08/2024,364102,6291000285004,26/10/2017,715853.14,147.56,5989.71,123210115
08/2024,787000,9701003135006,03/04/2019,1252050.66,365.73,11754.37,123210101
08/2024,010001,9701157695001,21/10/2019,1161888.12,304.62,8802.67,123210101
08/2024,160065,9701270025008,28/12/2000,150000.00,192.82,26939.31,123210101
08/2024,154040,9701026425000,29/11/2022,1330908.74,123.97,1313.49,123210101
08/2024,193121,0033000115009,14/12/2020,5000.00,1.00,22.08,123210101
08/2024,160065,9701023975000,28/12/2000,76245.82,98.01,13693.40,123210101
08/2024,170021,9701329765002,25/05/2020,1037207.81,238.41,6055.11,123210101
08/2024,778000,6001044545003,06/12/2023,2514960.56,52.88,243.44,123210126
08/2024,250061,6001014785006,31/07/2012,11358109.51,4143.42,296022.95,123210116
08/2024,373047,1933000205000,30/10/2023,347745.25,8.38,43.56,123210109
08/2024,255006,1579000035000,24/11/2015,346716.52,91.65,4758.20,123210116
08/2024,170043,1337000055003,20/06/2018,655707.00,122.28,4495.91,123210116
08/2024,080015,0113000385008,26/12/2023,1371295.66,47.69,204.22,123210102
08/2024,373058,9807000155001,21/11/2023,8496720.65,189.21,916.73,123210109
08/2024,170021,9701043315005,08/10/2020,1402863.92,294.04,6823.22,123210101
08/2024,154040,9701027095004,29/11/2022,940913.06,87.64,928.60,123210101
08/2024,170021,9701051305005,20/11/2020,969019.28,196.91,4432.56,123210101
08/2024,170098,4229000015000,02/12/2020,190.19,0.03,0.48,123210120
08/2024,154359,8713000575003,24/04/2020,762551.72,99.57,2578.80,123210107
08/2024,170127,6001006495002,17/03/2015,21804.58,11.16,625.18,123210101
08/2024,160392,8507000125000,28/05/2015,6304256.63,1760.70,96514.49,123210105
08/2024,152663,0926000025004,17/05/2022,5664025.26,385.91,5308.00,123210107
08/2024,742030,7243000225007,24/10/2013,227231.11,133.62,8576.29,123210101
08/2024,200008,1389006465001,26/11/2018,1505000.00,468.31,16017.88,123210102
08/2024,170021,9701037305001,25/09/2020,1298661.20,274.72,6432.34,123210101
08/2024,154359,8629000605000,28/09/2023,9050713.60,242.07,1383.15,123210107
08/2024,010001,9701154245005,21/10/2019,1040020.38,272.67,7879.38,123210101
08/2024,200119,8773000125001,28/01/2013,490890.80,171.71,11766.20,123210127
08/2024,200090,2381000515007,07/04/2015,5052337.80,2572.06,143105.79,123210102
08/2024,373072,8845001535000,20/11/2023,30178.47,0.68,3.28,123210109
08/2024,785800,8815000675000,23/11/2017,186806.25,68.36,2744.12,123210101
08/2024,170021,9701034295005,22/05/2020,957029.93,220.41,5608.57,123210101
08/2024,160065,9701271075009,28/12/2000,150000.00,192.82,26939.31,123210101
08/2024,160065,9701296195008,28/12/2000,128887.02,165.67,23147.51,123210101
08/2024,255010,0731000915003,27/05/2015,2587.20,0.72,39.63,123210116
08/2024,154039,0225000435005,04/04/2023,10867594.60,450.21,3855.69,123210107
08/2024,120260,9701086745001,30/03/2016,255072.34,116.26,5796.96,123210101
08/2024,170021,9701051735000,02/02/2015,239771.14,124.35,7046.94,123210101
08/2024,154040,9701238345000,29/11/2022,499233.06,25.89,274.39,123210124
08/2024,160140,9063000445000,20/02/2009,1080540.00,910.05,83468.84,123210102
08/2024,255022,0001000525004,02/12/2015,108900.58,22.91,1186.73,123210104
08/2024,789330,7745000575006,30/04/2019,67024.48,19.31,612.16,123210101
08/2024,201034,0034000345002,23/03/2021,109842.53,20.30,416.87,123210102
08/2024,170021,9701034425006,29/10/2020,969019.28,200.09,4575.02,123210101
08/2024,170211,0255003675009,18/05/2006,24679502.98,13641.21,1473139.90,123210120
08/2024,762300,5801001455008,17/01/2023,38000.00,3.26,31.99,123210101
