REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
07/2024,170021,9701354005008,24/08/2022,108560.80,11.18,130.34,123210102
07/2024,153045,1389013055000,01/10/2016,543342.47,128.19,5945.12,123210107
07/2024,120260,9701082225003,30/03/2016,147339.93,66.47,3281.40,123210101
07/2024,120260,9701091595004,30/03/2016,548341.38,247.39,12212.09,123210101
07/2024,201034,0034000245008,29/01/2019,360474.30,107.07,3498.09,123210102
07/2024,154040,9701026455007,29/11/2022,1613911.98,142.89,1442.46,123210101
07/2024,170151,6689000225005,02/05/2018,172696.20,58.29,2160.12,123210101
07/2024,255027,9527000015000,28/11/2015,29000.00,7.58,389.33,123210116
07/2024,373046,0426000105006,27/10/2023,63216.22,1.38,6.54,123210109
07/2024,170021,9701031885006,16/04/2020,874302.58,202.01,5156.61,123210101
07/2024,200119,8933000155001,28/01/2013,189673.81,65.86,4479.96,123210127
07/2024,170127,6001030845000,23/02/2015,21471.40,10.97,612.43,123210101
07/2024,373040,0833000065002,30/10/2023,10803.64,0.23,1.09,123210109
07/2024,170162,7487000035008,19/09/2023,1315709.02,58.88,315.57,123210102
07/2024,201033,0013000545009,31/07/2017,58634.31,22.20,920.83,123210101
07/2024,158268,8675000585002,29/11/2022,1257188.20,61.99,625.77,123210107
07/2024,742000,7107014455007,24/10/2016,660670.79,277.60,12772.27,123210101
07/2024,120260,9701087545006,30/03/2016,206348.97,93.10,4595.59,123210101
07/2024,170021,9701046185005,26/09/2014,317125.60,169.10,9849.97,123210101
07/2024,120257,6001040565000,29/06/2012,113321.45,74.25,5305.64,123210101
07/2024,170127,5879002415006,24/11/2017,4120.16,1.49,58.97,123210101
07/2024,120260,9701086325002,30/03/2016,65214.67,29.42,1452.39,123210101
07/2024,373073,9005000195006,23/10/2023,56795.17,1.25,6.04,123210109
07/2024,787000,9701334355003,04/06/2019,265615.58,73.91,2264.54,123210101
07/2024,154040,9701021895009,29/11/2022,138108.72,6.81,68.74,123210124
07/2024,120260,9701255905000,30/03/2016,482989.21,217.90,10756.63,123210101
07/2024,193124,8801000255001,26/06/2023,7612522.65,437.02,2940.23,123210102
07/2024,170021,9701043145002,27/10/2020,525004.33,106.13,2377.21,123210101
07/2024,153115,6001000765008,19/12/2023,33385644.02,580.08,2260.89,123210107
07/2024,160065,9701270145003,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,200125,8069000095002,20/06/2022,69298.00,4.35,55.25,123210127
07/2024,153115,6001059275007,09/11/2023,12723681.72,263.29,1195.25,123210107
07/2024,120260,9701085325009,30/03/2016,294883.69,133.04,6567.34,123210101
07/2024,154039,0255012325007,27/01/2023,418866.53,18.60,170.11,123210107
07/2024,200119,8951000425007,28/05/2012,350416.89,128.79,9269.88,123210127
07/2024,154040,9701027035001,29/11/2022,940913.06,83.31,840.96,123210101
07/2024,170193,9121000045002,23/06/2024,554872.33,1.07,1.07,123210109
07/2024,120260,9701261675003,30/03/2016,395960.63,178.64,8818.42,123210101
07/2024,120260,9701255605007,30/03/2016,482989.21,217.90,10756.63,123210101
07/2024,120257,4111000135007,20/11/2018,1810965.50,556.78,18819.20,123210101
07/2024,170098,5371000255004,05/10/2020,290118.47,26.49,602.71,123210104
07/2024,090029,7107012525008,09/11/2022,31303.39,1.60,16.62,123210122
07/2024,373053,3371000025008,24/11/2023,99289.44,1.93,8.30,123210109
07/2024,373080,9523000185000,28/11/2023,164916.90,3.15,13.35,123210109
07/2024,742030,7145002915000,13/12/2013,219829.37,126.61,7961.31,123210101
07/2024,120260,9701086965001,30/03/2016,202330.88,91.28,4506.10,123210101
07/2024,200117,6149000025005,01/10/2023,444597.02,10.64,54.96,123210127
07/2024,160065,9701304085008,28/12/2000,113501.60,145.38,20238.47,123210101
07/2024,133088,4523000295003,24/11/2023,354468.36,6.90,29.64,123210109
07/2024,200366,7563007805002,13/05/2024,15400000.00,81.11,128.57,123210118
07/2024,373046,1645000145002,24/10/2023,177044.32,3.90,18.70,123210109
07/2024,373057,5719000125000,31/10/2023,239995.56,5.14,24.10,123210109
07/2024,170021,9701335585002,01/12/2014,108544.51,56.81,3248.79,123210101
07/2024,170021,9701351905008,27/06/2022,189248.32,21.12,266.02,123210101
07/2024,200035,5343000445002,31/12/2018,4891355.00,1473.96,48845.87,123210102
07/2024,787000,9701311585002,25/03/2019,578072.82,166.96,5306.89,123210101
07/2024,160065,9701006545000,28/12/2000,7469401.25,9566.71,1331868.67,123210101
07/2024,255006,1441000035007,24/11/2015,267791.34,70.10,3604.27,123210116
07/2024,120260,9701077295007,30/03/2016,131806.31,59.46,2935.45,123210101
07/2024,120260,9701086055005,28/11/2022,251652.73,22.32,225.66,123210101
07/2024,170021,9701341115004,27/12/2017,355394.59,126.62,4949.80,123210101
07/2024,120265,2531000795006,26/12/2000,40473.00,51.85,7220.09,123210101
07/2024,373047,1961000025008,30/10/2023,235107.32,5.06,23.78,123210109
07/2024,787000,9701308085002,27/02/2019,640268.03,187.41,6035.25,123210101
07/2024,154040,9701025375000,29/11/2022,1316659.00,116.57,1176.79,123210101
07/2024,153031,7107002375003,20/09/2022,325478.03,32.21,361.50,123210101
07/2024,373047,2225007815009,20/11/2023,99063.84,1.96,8.55,123210109
07/2024,255018,1291000015000,20/07/2016,95610.92,23.14,1100.24,123210116
07/2024,160065,9701295655005,28/12/2000,128887.02,165.08,22981.84,123210101
07/2024,130078,9069000195002,09/03/2023,12166.06,0.90,7.60,123210102
07/2024,170021,9701030855006,22/04/2020,1846959.63,425.09,10810.04,123210101
07/2024,120260,9701255745003,30/03/2016,482989.21,217.90,10756.63,123210101
07/2024,120260,9701260615007,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,120260,9701262835004,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,160014,0283000545002,10/07/2015,25482705.68,6960.60,373244.73,123210105
07/2024,154041,0921003555003,14/12/2022,4531486.25,217.79,2146.00,123210107
07/2024,030001,3849008315000,18/12/2023,583753.18,14.86,39.88,123210124
07/2024,373057,5645000085001,31/10/2023,408176.30,8.75,40.99,123210109
07/2024,160065,9701269645006,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,170021,9701349375005,20/06/2022,189248.32,21.32,270.91,123210101
07/2024,160065,9701280785005,28/12/2000,214811.71,275.13,38303.07,123210101
07/2024,170062,2605000205001,22/03/2024,272689.00,4.69,11.24,123210101
07/2024,170199,9221000165004,18/11/2011,294008.39,112.74,8463.76,123210101
07/2024,160392,8801011895007,03/03/2022,38761.79,2.78,40.24,123210122
07/2024,170043,1585000015004,20/06/2018,2760123.96,507.62,18410.29,123210116
07/2024,158503,8863001175001,12/02/2019,2306387.93,378.84,12291.59,123210107
07/2024,133088,9359000265002,22/11/2023,137958.67,2.71,11.72,123210109
07/2024,787000,9701323515004,27/05/2019,249990.06,69.86,2149.46,123210101
07/2024,120260,9701090215003,30/03/2016,202330.88,91.28,4506.10,123210101
07/2024,742000,7107015685006,12/12/2012,96846.35,61.06,4199.73,123210101
07/2024,170112,9107000275002,15/09/2015,28789.24,13.83,726.81,123210101
07/2024,120260,9701089295007,30/03/2016,120116.31,54.20,2675.11,123210101
07/2024,373073,9047002325000,25/10/2023,2318622.33,50.86,243.16,123210109
07/2024,010001,9701154225004,21/10/2019,1040020.38,267.87,7606.71,123210101
07/2024,120260,9701088065008,30/03/2016,115835.03,52.26,2579.76,123210101
07/2024,173030,6001017545006,31/12/2000,15000.00,10.70,1488.52,123210122
07/2024,742030,7145004895007,26/07/2012,282656.53,184.06,13072.44,123210101
07/2024,113209,6001043515003,30/01/2017,7778500.06,1757.00,78061.09,123210126
07/2024,373055,4715000225007,21/11/2023,232550.99,4.58,19.91,123210109
07/2024,170021,9701346225002,06/04/2020,115662.98,26.90,690.91,123210101
07/2024,120257,6001041345003,29/06/2012,113321.45,74.25,5305.64,123210101
07/2024,373044,0362000065004,24/11/2023,67512.63,1.31,5.64,123210109
07/2024,170098,4445000935007,07/01/2020,16000.00,3.94,106.80,123210101
07/2024,153045,1247000145003,31/12/2014,434547.75,125.58,7120.79,123210107
07/2024,160065,9701024275001,28/12/2000,76245.82,97.65,13595.39,123210101
07/2024,120260,9701252405007,30/03/2016,537904.29,242.68,11979.64,123210101
07/2024,170164,7691003655008,01/06/2023,627071.18,21.35,152.23,123210124
07/2024,787000,9701312655004,28/03/2019,581763.13,167.77,5324.39,123210101
07/2024,173030,6001018465006,31/12/2000,18333.00,13.07,1819.27,123210122
07/2024,120259,8589001065006,09/05/2022,491961.00,58.50,782.97,123210101
07/2024,070016,9157000125007,21/12/2023,591715.98,18.29,70.68,123210101
07/2024,193105,0147000075003,20/02/2014,193001.47,48.53,2997.12,123210104
07/2024,170021,9701355175004,26/09/2022,54280.40,5.32,59.23,123210102
07/2024,170062,2521001635005,28/03/2024,6591482.49,59.86,137.77,123210107
07/2024,201033,0005000455009,21/07/2017,1588604.18,336.17,14003.03,123210118
07/2024,170021,9701039035001,19/10/2020,841907.76,171.20,3856.70,123210101
07/2024,160065,9701028845007,28/12/2000,71393.82,91.44,12730.23,123210101
07/2024,120260,9701088765000,30/03/2016,223490.29,100.83,4977.34,123210101
07/2024,090025,0001002115008,30/04/2024,2211860.96,25.20,44.97,123210102
07/2024,153045,1389011965009,31/12/2014,1696219.45,490.19,27795.39,123210107
07/2024,200111,0619000855005,03/01/2024,45783.12,0.74,2.70,123210127
07/2024,160065,9701052035001,18/07/2018,110953.90,36.18,1295.76,123210101
07/2024,373073,9177000205005,27/10/2023,4690294.85,102.11,484.89,123210109
07/2024,160065,9701282405005,28/12/2000,78656.59,100.74,14025.25,123210101
07/2024,110404,9701063295000,15/05/2024,541523.80,0.01,7.71,123210101
07/2024,110001,9701033095002,11/11/2020,1299566.09,259.82,5756.55,123210101
07/2024,160065,9701029175005,28/12/2000,71393.82,91.44,12730.23,123210101
07/2024,170098,4567000015002,30/04/2019,153250.00,43.44,1355.55,123210101
07/2024,133088,5407001005006,24/11/2023,198811.18,3.86,16.62,123210109
07/2024,160014,0001000145007,16/11/2000,726074.36,934.50,130731.58,123210101
07/2024,170164,7745000565000,07/06/2024,622378.74,1.99,2.43,123210101
07/2024,113801,2401003205007,03/03/2023,527214.41,39.29,337.17,123210101
07/2024,373040,0897000465007,31/10/2023,86360.66,1.85,8.67,123210109
07/2024,255018,1167002085006,19/07/2016,83757.27,20.27,964.49,123210116
07/2024,154040,9701059515009,29/11/2022,1110073.81,98.28,992.15,123210101
07/2024,120260,9701328795005,23/06/2015,66825.66,32.95,1775.63,123210101
07/2024,120257,6001035845008,22/02/2022,315391313.57,334182.98,334182.98,123210105
07/2024,160065,9701028755008,28/12/2000,71393.82,91.44,12730.23,123210101
07/2024,153045,1389008725000,31/12/2014,5691.90,1.64,93.27,123210107
07/2024,158379,8379000595001,14/12/2022,827480.30,39.77,391.87,123210107
07/2024,783601,1389002075004,16/12/2021,4950.00,0.39,6.08,123210112
07/2024,170127,6001030895007,28/02/2015,1725388.35,490.18,27328.19,123210106
07/2024,193001,1107000025002,25/06/2018,25000.00,4.59,166.01,123210108
07/2024,080026,9021000165001,20/11/2023,771351.96,27.39,119.53,123210102
07/2024,120260,9701156855005,27/10/2014,596481.60,175.60,10140.77,123210106
07/2024,170021,9701042685003,24/09/2014,335444.47,178.96,10430.55,123210101
07/2024,373080,9675000225001,28/11/2023,362669.82,6.93,29.36,123210109
07/2024,154040,9701249975000,25/11/2022,922884.19,82.26,835.70,123210101
07/2024,170164,7691000255009,29/07/2020,3273837.31,313.66,7480.45,123210104
07/2024,120225,7099006805008,30/09/2022,1617679945.32,87810.39,971396.75,123210105
07/2024,787000,9701334315001,04/06/2019,265615.58,73.91,2264.54,123210101
07/2024,170127,5819000815003,07/08/2019,84167.87,12.59,372.94,123210107
07/2024,200119,8877000175008,28/01/2013,1194820.80,414.86,28220.81,123210127
07/2024,170127,6001013775007,27/01/2015,2234410.13,640.72,36051.81,123210107
07/2024,255017,2403000045005,08/09/2022,349647.09,15.65,178.74,123210104
07/2024,170199,9221002305008,19/06/2024,313923.18,1.24,1.33,123210102
07/2024,170098,5213000555004,13/08/2020,25532.03,5.44,128.58,123210101
07/2024,170021,9701049135009,30/09/2014,338623.05,180.36,10494.30,123210101
07/2024,120260,9701076545000,30/03/2016,332980.30,150.23,7415.79,123210101
07/2024,789310,7071000235005,28/12/2009,18474.15,8.15,701.80,123210112
07/2024,787000,9701304945007,07/06/2019,54791.28,15.22,465.64,123210101
07/2024,170164,7813000055000,01/03/2023,205903.13,6.85,58.98,123210104
07/2024,154040,9701236125003,29/11/2022,971019.03,85.96,867.86,123210101
07/2024,170164,7647000025006,11/08/2023,733248.00,37.07,221.96,123210102
07/2024,154040,9701027655000,25/11/2022,2093995.55,186.64,1896.17,123210101
07/2024,120260,9701088305009,30/03/2016,204528.68,92.28,4555.05,123210101
07/2024,170021,9701345865008,01/04/2020,115662.98,26.98,695.30,123210101
07/2024,154040,9701336845008,23/11/2022,331538.40,16.51,168.29,123210107
07/2024,373044,1039000105008,24/11/2023,9673.04,0.19,0.81,123210109
07/2024,160065,9701028345004,28/12/2000,76245.82,97.65,13595.39,123210101
07/2024,160176,2531001395001,16/04/2013,4678639.25,1594.21,106441.63,123210105
07/2024,154040,9701017525006,28/11/2022,1021598.21,90.60,916.07,123210101
07/2024,785344,8161000385001,29/11/2015,100203.85,47.03,2414.04,123210101
07/2024,170164,7691003695000,01/06/2023,640139.30,21.79,155.40,123210124
07/2024,787000,9701286695008,14/06/2019,70040.31,19.39,590.82,123210101
07/2024,170151,7107010195000,27/06/2024,57848.00,0.16,0.16,123210101
07/2024,010001,9701157125000,21/10/2019,1237394.21,318.70,9050.30,123210101
07/2024,160065,9701283965004,28/12/2000,78656.59,100.74,14025.25,123210101
07/2024,160065,9701023745004,28/12/2000,78325.26,100.31,13966.17,123210101
07/2024,373085,9643000125009,24/11/2023,235682.05,4.58,19.70,123210109
07/2024,020001,9701155035004,28/12/2021,9376710.10,577.49,8958.07,123210104
07/2024,160140,9073000205006,10/03/2009,164655.00,137.47,12500.31,123210101
07/2024,170062,2531008125000,27/03/2024,24372.87,0.23,0.52,123210124
07/2024,373046,1603000845009,23/10/2023,328768.87,7.26,34.97,123210109
07/2024,513001,9701348725002,31/12/2020,99176.25,10.63,226.97,123210106
07/2024,070011,2785003785003,09/06/2022,3923137.61,448.40,5777.25,123210102
07/2024,170127,6001034745000,25/03/2015,15374.97,7.79,430.94,123210101
07/2024,120260,9701086115008,28/11/2022,266880.12,23.67,239.31,123210101
07/2024,120260,9701081925001,30/03/2016,150142.10,67.74,3343.81,123210101
07/2024,373062,5805001495002,26/10/2023,158800.05,3.48,16.54,123210109
07/2024,170127,5819000675007,07/08/2019,37646.93,10.12,299.53,123210101
07/2024,783310,2847000015006,04/04/2018,23512.12,4.47,167.83,123210112
07/2024,200350,4733000245006,06/06/2022,764839.46,323.71,632.08,123210118
07/2024,160065,9701272075002,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,160065,9701272095003,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,200108,9571003415007,22/07/2021,27440.00,2.48,44.82,123210122
07/2024,170062,2531011955000,28/11/2023,354328.00,12.16,51.50,123210102
07/2024,373072,8587000295001,31/10/2023,2731.50,0.05,0.27,123210109
07/2024,154502,9073002435009,09/11/2023,2040000.00,75.80,344.10,123210101
07/2024,751500,6001003875009,30/11/2015,9438.48,2.46,126.55,123210111
07/2024,160065,9701278115006,28/12/2000,161530.46,206.89,28802.49,123210101
07/2024,090016,5865000015000,12/02/2023,12593000.00,974.24,8657.66,123210102
07/2024,130074,8801000295003,17/11/2022,11616613.11,1049.22,10795.05,123210102
07/2024,787000,9701316815006,18/04/2019,171764.92,49.00,1538.38,123210101
07/2024,170021,9701155005008,17/05/2024,255414.89,1.26,1.92,123210124
07/2024,170021,9701041225009,06/11/2019,924565.14,235.92,6638.83,123210101
07/2024,133088,5407000745006,24/11/2023,46465.26,0.90,3.88,123210109
07/2024,170127,6001034685007,25/03/2015,16841.31,4.75,262.89,123210123
07/2024,787000,9701270835000,26/03/2024,32881935.13,545.99,1273.88,123210102
07/2024,154040,9701337055000,24/11/2022,417391.45,20.76,211.18,123210109
07/2024,787000,9701319825002,10/05/2019,278500.87,78.54,2437.83,123210101
07/2024,373048,2483000125007,26/10/2023,1199951.05,26.23,124.95,123210109
07/2024,787000,9701319165002,09/05/2019,249990.06,70.53,2190.55,123210101
07/2024,373053,3967000025008,23/11/2023,17985.44,0.36,1.52,123210109
07/2024,120260,9701091075000,30/03/2016,548341.38,247.39,12212.09,123210101
07/2024,153045,1389007765009,31/12/2014,292765.96,84.61,4797.46,123210116
07/2024,120260,9701256365000,30/03/2016,502735.19,226.81,11196.39,123210101
07/2024,160065,9701293655008,28/12/2000,1136.11,1.45,202.58,123210101
07/2024,787000,9701316795005,18/04/2019,171764.92,49.00,1538.38,123210101
07/2024,120260,9701263835008,30/03/2016,395960.63,178.64,8818.42,123210101
07/2024,170164,7429000155006,03/06/2024,656582.60,4.16,5.31,123210102
07/2024,443033,9323000015005,26/12/2000,12000.00,8.56,1192.20,123210109
07/2024,787000,9701320765000,17/05/2019,249990.06,70.23,2172.24,123210101
07/2024,170043,1549000055000,20/06/2018,51659.19,17.06,618.71,123210101
07/2024,373085,9243000595000,20/11/2023,201205.44,3.98,17.36,123210109
07/2024,160065,9701296175007,28/12/2000,128887.02,165.08,22981.84,123210101
07/2024,110404,9701337835006,10/08/2023,470374.81,23.85,143.19,123210101
07/2024,373031,0411002185009,13/08/2001,32699.16,40.77,5526.09,123210102
07/2024,153045,1389007885004,31/12/2014,25700.15,7.43,421.14,123210107
07/2024,153045,1389011025006,31/12/2014,9729766.59,2811.81,159438.48,123210107
07/2024,160219,8089000965001,07/06/2022,305674.27,35.03,452.44,123210101
07/2024,154040,9701026785007,29/11/2022,943360.25,83.52,843.14,123210101
07/2024,200122,1981000135002,12/12/2023,2663552.92,47.82,191.77,123210127
07/2024,154040,9701239815000,29/11/2022,1507598.54,133.47,1347.44,123210101
07/2024,787000,9701317235003,07/05/2019,138417.39,39.09,1215.43,123210101
07/2024,193004,1887000065007,03/03/2023,458473.93,19.03,163.29,123210108
07/2024,380007,5705006245008,12/05/2015,185831.35,51.67,2819.80,123210124
07/2024,160065,9373000485008,26/12/2000,371754.15,476.25,66318.25,123210101
07/2024,160065,9701269545001,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,200044,5925000615005,21/12/2018,122380.08,20.63,687.30,123210124
07/2024,060001,9701048695000,03/12/2014,153662.19,80.38,4593.97,123210101
07/2024,240114,1981000805008,28/08/2012,845549.46,304.32,21452.11,123210109
07/2024,787000,9701308225009,27/02/2019,640268.03,187.41,6035.25,123210101
07/2024,154040,9701238975004,24/11/2022,1462791.66,130.59,1328.91,123210101
07/2024,120260,9701083805003,30/03/2016,704555.40,317.86,15691.12,123210101
07/2024,200125,8115000045002,20/06/2022,93921.77,5.89,74.88,123210127
07/2024,762300,5801000975008,17/01/2023,31000.00,2.51,23.43,123210101
07/2024,170040,1383000085003,30/11/2011,255678.49,175.58,13147.93,123210102
07/2024,789330,7745000235000,30/04/2019,675257.48,106.61,3326.40,123210112
07/2024,742030,7145002975003,13/12/2013,220885.09,127.22,7999.55,123210101
07/2024,373046,1831000175001,27/10/2023,665936.74,14.50,68.85,123210109
07/2024,742000,7107020135000,17/03/2021,493829.91,89.46,1800.37,123210101
07/2024,373085,9667000185009,22/11/2023,94789.01,1.86,8.05,123210109
07/2024,154040,9701248735006,28/11/2022,785985.41,69.70,704.79,123210101
07/2024,160065,9701275545000,28/12/2000,214812.00,275.13,38303.12,123210101
07/2024,373040,0148000065006,26/10/2023,31897.94,0.70,3.32,123210109
07/2024,787000,9701324895005,03/06/2019,276275.67,76.91,2357.92,123210101
07/2024,153165,2507000245003,02/01/2012,37765.96,14.34,1066.20,123210107
07/2024,787000,9701326555007,05/06/2019,295908.44,82.30,2520.13,123210101
07/2024,201033,0003005145001,30/11/2017,560000.07,201.78,7975.36,123210101
07/2024,255006,1369000045006,17/11/2017,307204.88,61.98,2462.67,123210116
07/2024,010001,9701228275000,21/10/2019,983214.78,253.24,7191.24,123210101
07/2024,160065,9701285225008,28/12/2000,87396.21,111.94,15583.62,123210101
07/2024,120260,9221002275001,18/10/2022,186306.58,17.66,190.23,123210101
07/2024,201033,0015000195004,01/08/2017,59957.12,22.68,940.86,123210101
07/2024,153164,8841000135005,10/10/2023,48086675.28,1114.68,5597.87,123210107
07/2024,158631,8311000225000,18/10/2022,11181.87,0.59,6.36,123210107
07/2024,200128,9073000425006,23/07/2018,355000.00,64.31,2298.41,123210118
07/2024,742000,7107014655006,24/10/2016,660670.79,277.60,12772.27,123210101
07/2024,201032,0605001055002,28/09/2022,191425.00,18.72,207.64,123210101
07/2024,781000,6001000145000,15/03/2019,900171314.00,145544.96,4649486.45,123210105
07/2024,120260,9701087745005,30/03/2016,195420.96,88.16,4352.21,123210101
07/2024,120260,9701253265004,30/03/2016,537904.29,242.68,11979.64,123210101
07/2024,160014,0283001915008,20/01/2020,82355.00,20.10,541.16,123210101
07/2024,170127,5919000125003,27/02/2015,54964.98,28.05,1564.13,123210101
07/2024,170127,6001033625000,23/02/2015,63088.22,32.23,1799.46,123210101
07/2024,240003,6001035865009,11/08/2004,718956.40,434.01,51166.86,123210120
07/2024,158462,9967001825000,14/09/2022,244757.36,13.61,154.08,123210109
07/2024,170021,9701340255007,27/12/2017,355394.59,126.62,4949.80,123210101
07/2024,373073,9199000195000,01/11/2023,156816.51,3.34,15.63,123210109
07/2024,160065,9701301165000,28/12/2000,76219.00,97.62,13590.61,123210101
07/2024,160065,9701295795001,28/12/2000,128887.02,165.08,22981.84,123210101
07/2024,373046,1759001845004,26/10/2023,23344.65,0.51,2.43,123210109
07/2024,154040,9701019045001,28/11/2022,1292707.31,114.64,1159.17,123210101
07/2024,170164,7757000035005,25/07/2020,5547669.00,532.96,12745.37,123210104
07/2024,160065,9701288155000,28/12/2000,94891.06,121.53,16920.02,123210101
07/2024,160014,0283002795006,20/01/2020,82355.00,20.10,541.16,123210101
07/2024,787000,9701311385003,08/10/2019,578072.82,150.01,4291.26,123210101
07/2024,170193,9195000095003,20/11/2015,3487749.15,914.22,47060.97,123210107
07/2024,170021,9701037045000,31/03/2020,1267828.66,295.95,7631.09,123210101
07/2024,762300,5801000695005,13/06/2005,38000.00,39.45,4457.11,123210101
07/2024,154040,9701242615009,29/11/2022,1655714.14,146.59,1479.82,123210101
07/2024,130126,0589000315005,24/05/2001,6722.35,8.46,1158.11,123210101
07/2024,170021,9701034835000,13/11/2020,781414.90,155.99,3451.16,123210101
07/2024,010001,9701155545002,21/10/2019,1191721.50,306.94,8716.25,123210101
07/2024,373046,1889000105005,27/10/2023,97073.90,2.12,10.04,123210109
07/2024,170151,7097001455002,10/06/2011,1801.02,1.28,99.67,123210101
07/2024,120261,9847000125004,22/06/2022,9009551.02,563.78,7145.61,123210106
07/2024,786810,9063000375001,17/05/2021,281957.78,48.52,928.67,123210102
07/2024,030001,9067004135008,18/12/2023,607708.23,15.47,41.52,123210124
07/2024,170048,1713000025005,23/09/2015,221444.51,106.14,5563.00,123210102
07/2024,110680,3377000045008,28/09/2009,13176.00,5.91,517.77,123210106
07/2024,193003,1389003285002,03/03/2023,287255.18,21.41,183.71,123210102
07/2024,160065,9701270565002,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,373080,9479000525005,28/11/2023,674278.58,12.89,54.58,123210109
07/2024,170119,5925000045004,17/04/2023,2684192.48,182.08,1430.28,123210102
07/2024,255002,2729000015001,16/01/2020,172233.95,42.13,1137.24,123210102
07/2024,130128,0015000105005,31/07/2012,405742.70,263.89,18722.24,123210102
07/2024,170043,1389014705008,17/11/2023,2348783.50,84.48,372.63,123210102
07/2024,154040,9701338425006,24/11/2022,566030.25,50.54,514.23,123210101
07/2024,153045,1389010895007,31/12/2014,698781.44,201.94,11450.70,123210107
07/2024,158335,9067003885003,01/12/2015,141980.38,37.09,1902.53,123210126
07/2024,153045,1515006145006,31/12/2014,109840.74,31.74,1799.92,123210107
07/2024,170151,6753000055008,10/09/2013,9780.11,5.77,371.55,123210101
07/2024,373040,0757000885000,26/10/2023,15042.10,0.33,1.57,123210109
07/2024,120260,9701264645008,30/03/2016,497746.32,224.57,11085.29,123210101
07/2024,150223,3849009595007,28/11/2022,560935.79,27.70,280.12,123210107
07/2024,373046,1889000205000,27/10/2023,68473.85,1.49,7.08,123210109
07/2024,120260,9701086535007,30/03/2016,65214.67,29.42,1452.39,123210101
07/2024,153115,6001060085003,29/11/2023,353413.96,6.73,28.38,123210107
07/2024,170104,5683000065003,27/11/2023,1006030.75,63.82,147.42,123210102
07/2024,443033,0150000245006,31/10/2002,14897.97,9.79,1257.65,123210109
07/2024,160219,7657000045004,06/06/2022,69582.33,4.44,57.50,123210110
07/2024,170021,9701341655009,29/12/2017,359566.97,128.00,4999.60,123210101
07/2024,170070,3173000015006,16/12/2020,229624.42,44.71,965.39,123210101
07/2024,789000,7107007315009,11/02/2021,7000.00,0.73,15.01,123210122
07/2024,120260,9701079025007,30/03/2016,149432.72,67.42,3328.01,123210101
07/2024,170021,9701352205000,28/06/2022,189248.32,21.10,265.33,123210101
07/2024,170164,7505000115003,25/07/2020,8068800.23,775.17,18537.49,123210104
07/2024,154040,9701022295005,29/11/2022,306262.49,15.10,152.44,123210123
07/2024,170127,6001005835004,16/03/2015,9373.27,4.76,264.11,123210101
07/2024,154040,9701234745004,29/11/2022,1110307.56,98.30,992.36,123210101
07/2024,787000,9701324655004,03/06/2019,272305.31,75.81,2324.04,123210101
07/2024,380007,5705005155005,12/05/2015,170971.68,47.54,2594.32,123210124
07/2024,170021,9701048665004,24/09/2014,332671.38,177.48,10344.32,123210101
07/2024,153164,8841000075002,10/10/2023,364793.64,8.46,42.47,123210122
07/2024,158304,4779000115003,20/12/2022,3837207.54,182.51,1780.74,123210107
07/2024,170021,9701339535000,21/12/2017,359566.97,128.43,5032.90,123210101
07/2024,153015,4079000095008,11/08/2023,6975589.51,196.41,1175.96,123210107
07/2024,193100,0227000025008,11/09/2014,20000.00,5.96,348.85,123210127
07/2024,787000,9701307745009,25/02/2019,640268.03,187.60,6047.44,123210101
07/2024,200128,9809000015001,22/06/2023,1185868.00,38.31,260.20,123210127
07/2024,160065,9701006035002,28/12/2000,228880.08,293.15,40811.60,123210101
07/2024,170043,1347000175006,20/06/2018,1096668.00,362.15,13134.60,123210102
07/2024,154040,9701016145005,28/11/2022,1021598.21,90.60,916.07,123210101
07/2024,170127,5865000455000,31/07/2013,282248.65,168.24,10945.01,123210102
07/2024,170127,6001005865000,17/03/2015,6248.85,3.17,175.97,123210101
07/2024,110404,9701049885008,08/08/2023,374263.03,19.09,115.21,123210101
07/2024,173030,6001018425004,31/12/2000,18333.00,13.07,1819.27,123210122
07/2024,373073,9897000145001,01/11/2023,211895.09,4.53,21.13,123210109
07/2024,201033,0007000185008,25/07/2017,35565.06,13.49,561.16,123210101
07/2024,373066,7145005215000,26/10/2023,55776.65,1.22,5.81,123210109
07/2024,114622,7107000345000,30/03/2023,20645284.36,1455.77,11857.76,123210102
07/2024,160065,9701288055006,28/12/2000,94891.06,121.53,16920.02,123210101
07/2024,373073,8999000365009,31/10/2023,2166506.65,46.45,217.58,123210109
07/2024,373058,9125000455009,21/11/2023,1027820.60,20.25,88.01,123210109
07/2024,080014,8649000045009,17/11/2022,1911115.11,172.62,1775.96,123210102
07/2024,120260,9701262715009,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,154040,9701018015001,28/11/2022,1292707.31,114.64,1159.17,123210101
