REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
12/2023,154040,9701026135002,29/11/2022,1684048.54,95.68,637.53,
12/2023,154040,9701026145008,29/11/2022,1304393.29,74.10,493.80,
12/2023,154040,9701026155003,29/11/2022,1316661.77,74.81,498.45,
12/2023,154040,9701026165009,29/11/2022,976232.27,55.46,369.57,
12/2023,154040,9701026175004,29/11/2022,1684048.54,95.68,637.53,
12/2023,154040,9701026185000,28/11/2022,1397116.30,79.58,531.57,
12/2023,154040,9701026195005,28/11/2022,1397116.30,79.58,531.57,
12/2023,154040,9701026205000,28/11/2022,930001.08,52.98,353.85,
12/2023,154040,9701026215006,28/11/2022,1604222.53,91.38,610.37,
12/2023,154040,9701026225001,28/11/2022,1242586.68,70.78,472.78,
12/2023,154040,9701054675008,29/11/2022,419459.95,13.28,88.44,
12/2023,120260,9701082015009,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701083915003,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701085355005,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085365000,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085375006,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085385001,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085395007,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085405002,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085415008,30/03/2016,294883.69,123.69,5680.70,
12/2023,120260,9701085435009,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085445004,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085455000,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085465005,23/12/2020,47734.98,7.73,139.49,
12/2023,120260,9701085475000,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085485006,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085495001,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085505007,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085515002,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085525008,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085535003,30/03/2016,38456.80,16.13,740.84,
12/2023,120260,9701085545009,18/02/2021,38456.80,5.90,101.06,
12/2023,120260,9701085565000,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085575005,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085585000,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085595006,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085605001,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085615007,21/05/2021,38456.80,5.38,84.07,
12/2023,120260,9701085625002,21/05/2021,38456.80,5.38,84.07,
12/2023,154040,9701027655000,25/11/2022,2093995.55,120.22,808.78,
12/2023,373031,0519000115005,13/08/2001,10312.68,12.53,1655.43,
12/2023,154040,9701027665005,29/11/2022,1253477.76,71.22,474.53,
12/2023,154040,9701027675000,29/11/2022,1242745.78,70.61,470.47,
12/2023,154040,9701027685006,25/11/2022,1214947.08,69.75,469.26,
12/2023,154040,9701027695001,29/11/2022,1603824.82,91.12,607.16,
12/2023,154040,9701027705007,29/11/2022,1330988.30,75.62,503.87,
12/2023,154040,9701027715002,29/11/2022,1330988.30,75.62,503.87,
12/2023,154040,9701027725008,29/11/2022,930080.63,52.84,352.10,
12/2023,154040,9701027735003,29/11/2022,1603824.82,91.12,607.16,
12/2023,154040,9701027745009,29/11/2022,1253477.76,71.22,474.53,
12/2023,154040,9701027755004,29/11/2022,1242745.78,70.61,470.47,
12/2023,154040,9701027765000,29/11/2022,930080.63,52.84,352.10,
12/2023,154040,9701027775005,29/11/2022,1603824.82,91.12,607.16,
12/2023,154040,9701027785000,29/11/2022,1330988.30,75.62,503.87,
12/2023,154040,9701343115001,12/11/2021,4404157.73,278.89,3575.14,
12/2023,154040,9701342465009,24/11/2021,8182202.48,509.98,6438.96,
12/2023,154040,9701027935002,20/01/2023,1515926.75,41.42,241.36,
12/2023,154040,9701336995000,12/11/2021,83575.23,5.29,67.84,
12/2023,154040,9701336985004,12/11/2021,103670.85,6.57,84.16,
12/2023,154040,9701336975009,12/11/2021,7512.38,0.48,6.10,
12/2023,154040,9701336965003,12/11/2021,9953.90,0.63,8.08,
12/2023,154040,9701336955008,12/11/2021,9953.90,0.63,8.08,
12/2023,154040,9701336945002,12/11/2021,47328.00,3.00,38.42,
12/2023,154040,9701336935007,12/11/2021,7512.38,0.48,6.10,
12/2023,154040,9701336925001,12/11/2021,45074.28,2.85,36.59,
12/2023,154040,9701336915006,12/11/2021,158699.04,10.05,128.83,
12/2023,154040,9701336905000,12/11/2021,100509.39,6.36,81.59,
12/2023,154040,9701336895005,12/11/2021,319018.51,20.20,258.97,
12/2023,154040,9701336885000,12/11/2021,1157918.55,73.33,939.96,
12/2023,154040,9701336875004,12/11/2021,1878.10,0.11,1.52,
12/2023,154040,9701336865009,24/11/2022,269382.84,8.63,58.23,
12/2023,154040,9701336855003,23/11/2022,125967.57,4.05,27.37,
12/2023,154040,9701336845008,23/11/2022,331538.40,10.66,72.03,
12/2023,154040,9701336835002,23/11/2022,221040.52,7.10,48.02,
12/2023,154040,9701336825007,24/11/2022,265239.67,8.50,57.34,
12/2023,154040,9701336815001,23/11/2022,151382.10,4.87,32.89,
12/2023,154040,9701336805006,12/11/2021,23438.63,1.49,19.03,
12/2023,154040,9701336795000,23/11/2022,265801.34,8.55,57.75,
12/2023,154040,9701336785005,23/11/2022,312707.47,10.05,67.94,
12/2023,154040,9701336775000,23/11/2022,14432192.42,463.82,3135.43,
12/2023,154040,9701336765004,23/11/2022,16109446.24,517.73,3499.82,
12/2023,154040,9701336755009,12/11/2021,194070.98,12.29,157.54,
12/2023,154040,9701336745003,12/11/2021,50792.12,3.22,41.23,
12/2023,154040,9701336735008,12/11/2021,11552016.58,731.50,9377.51,
12/2023,154040,9701336725002,12/11/2021,11606019.00,734.92,9421.35,
12/2023,154040,9701336715007,12/11/2021,82510.98,5.23,66.98,
12/2023,154040,9701336705001,12/11/2021,4063822.18,257.33,3298.86,
12/2023,154040,9701336695006,12/11/2021,24802564.80,1570.56,20133.83,
12/2023,154040,9701336685000,12/11/2021,6133799.93,388.41,4979.20,
12/2023,154040,9701336675005,24/11/2021,8762377.64,546.14,6895.53,
12/2023,154040,9701336665000,24/11/2021,5669145.56,353.35,4461.32,
12/2023,154040,9701336655004,24/11/2022,159309.64,5.11,34.44,
12/2023,154040,9701336645009,12/11/2021,6510649.13,412.27,5285.11,
12/2023,154040,9701336635003,12/11/2021,22776202.86,1442.25,18488.90,
12/2023,154040,9701336625008,24/11/2022,19236.37,0.62,4.16,
12/2023,154040,9701336615002,12/11/2021,6658881.34,421.66,5405.44,
12/2023,154040,9701336605007,12/11/2021,449828.69,28.48,365.15,
12/2023,154040,9701336595001,12/11/2021,1556690.61,98.58,1263.67,
12/2023,154040,9701336235005,12/11/2021,43957112.19,2783.48,35682.80,
12/2023,154040,9701336225000,12/11/2021,1059466.15,67.09,860.04,
12/2023,154040,9701336215004,12/11/2021,880487.74,55.76,714.75,
12/2023,154040,9701336205009,12/11/2021,26024243.67,1647.92,21125.54,
12/2023,154040,9701336195003,12/11/2021,9690387.71,613.62,7866.31,
12/2023,154040,9701336185008,12/11/2021,5597763.23,354.46,4544.06,
12/2023,154040,9701336175002,12/11/2021,4823584.50,305.44,3915.61,
12/2023,154040,9701336165007,12/11/2021,5009612.88,317.22,4066.62,
12/2023,154040,9701336155001,12/11/2021,18493907.09,1171.08,15012.69,
12/2023,154040,9701336145006,12/11/2021,28711790.12,1818.11,23307.20,
12/2023,154040,9701336135000,12/11/2021,360782.32,22.85,292.87,
12/2023,154040,9701336125005,12/11/2021,6941411.00,439.55,5634.79,
12/2023,154040,9701336115000,12/11/2021,12965759.28,821.03,10525.14,
12/2023,154040,9701336105004,12/11/2021,1456468.73,92.23,1182.31,
12/2023,154040,9701336095009,12/11/2021,9521447.00,602.92,7729.17,
12/2023,154040,9701336085003,12/11/2021,4643694.99,294.05,3769.58,
12/2023,154040,9701336075008,12/11/2021,5987655.78,379.15,4860.56,
12/2023,154040,9701347395009,23/11/2021,5305042.99,594.50,7515.81,
12/2023,154040,9701347385003,23/11/2021,7088336.30,794.34,10042.25,
12/2023,154040,9701347375008,29/06/2023,58133.41,0.65,2.12,
12/2023,154040,9701347365002,24/11/2021,11150020.50,1247.86,15755.45,
12/2023,154040,9701347355007,31/05/2023,58263.81,0.77,2.85,
12/2023,154040,9701347345001,12/11/2021,3825421.07,434.96,5575.95,
12/2023,154040,9701347335006,12/11/2021,7974773.28,906.75,11624.06,
12/2023,154040,9701336545004,12/11/2021,1758582.23,111.35,1427.55,
12/2023,154040,9701336535009,12/11/2021,4634516.02,293.47,3762.13,
12/2023,154040,9701336525003,12/11/2021,6637200.11,420.28,5387.84,
12/2023,154040,9701336515008,12/11/2021,1474953.12,93.39,1197.31,
12/2023,154040,9701336505002,12/11/2021,6564338.30,415.67,5328.69,
12/2023,154040,9701336495007,12/11/2021,389014.94,24.64,315.79,
12/2023,154040,9701336485001,12/11/2021,17946571.93,1136.42,14568.38,
12/2023,154040,9701336475006,12/11/2021,5655654.07,358.13,4591.06,
12/2023,154040,9701336465000,12/11/2021,849454.32,53.79,689.56,
12/2023,154040,9701336455005,24/11/2022,910123.68,29.18,196.75,
12/2023,154040,9701336445000,24/11/2022,376227.03,12.06,81.33,
12/2023,154040,9701336435004,12/11/2021,3479818.94,220.35,2824.79,
12/2023,154040,9701336425009,12/11/2021,4817608.01,305.06,3910.76,
12/2023,154040,9701336415003,12/11/2021,4817608.01,305.06,3910.76,
12/2023,154040,9701336405008,12/11/2021,6427451.42,407.00,5217.57,
12/2023,154040,9701336395002,12/11/2021,2657102.86,168.25,2156.94,
12/2023,154040,9701336385007,12/11/2021,331546.39,21.00,269.14,
12/2023,154040,9701336375001,12/11/2021,4023936.93,254.81,3266.49,
12/2023,154040,9701336365006,24/11/2022,2767095.14,88.70,598.18,
12/2023,154040,9701336355000,24/11/2022,3175928.83,101.81,686.56,
12/2023,154040,9701336345005,24/11/2022,3175928.83,101.81,686.56,
12/2023,154040,9701336335000,24/11/2022,32836.96,1.05,7.10,
12/2023,154040,9701336325004,12/11/2021,200813.85,12.71,163.01,
12/2023,154040,9701336315009,12/11/2021,1372356.08,86.90,1114.03,
12/2023,154040,9701336305003,12/11/2021,2996929.33,189.77,2432.80,
12/2023,154040,9701336295008,12/11/2021,3121045.13,197.63,2533.55,
12/2023,154040,9701336285002,12/11/2021,147224.23,9.32,119.51,
12/2023,154040,9701336275007,12/11/2021,8838928.85,559.70,7175.12,
12/2023,154040,9701336265001,12/11/2021,21282879.32,1347.68,17276.67,
12/2023,154040,9701336255006,12/11/2021,291634096.29,18467.00,236738.04,
12/2023,154040,9701336245000,12/11/2021,10029284.34,635.08,8141.41,
12/2023,154040,9701336065002,12/11/2021,5950567.14,376.81,4830.46,
12/2023,154040,9701336055007,12/11/2021,1099632.51,69.63,892.64,
12/2023,154040,9701336045001,12/11/2021,9656808.41,611.49,7839.05,
12/2023,154040,9701336035006,12/11/2021,5340974.10,338.20,4335.61,
12/2023,154040,9701336025000,24/11/2021,12018342.53,749.07,9457.80,
12/2023,154040,9701336015005,12/11/2021,48449516.32,3067.94,39329.57,
12/2023,154040,9701336005000,12/11/2021,2928201.94,185.42,2377.01,
12/2023,154040,9701335995006,12/11/2021,5131463.64,324.94,4165.54,
12/2023,154040,9701335985000,12/11/2021,15383330.75,974.11,12487.63,
12/2023,154040,9701335975005,12/11/2021,11920111.24,754.81,9676.32,
12/2023,154040,9701335965000,12/11/2021,907170.29,57.45,736.41,
12/2023,154040,9701335955004,08/05/2023,391644.01,7.20,29.43,
12/2023,154040,9701335945009,12/11/2021,372554.53,23.59,302.43,
12/2023,154040,9701335935003,12/11/2021,1790861.79,113.40,1453.76,
12/2023,154040,9701335925008,02/03/2021,358909.65,30.32,513.31,
12/2023,154040,9701335915002,12/11/2021,822125.04,52.06,667.37,
12/2023,154040,9701335905007,12/11/2021,1395492.38,88.37,1132.81,
12/2023,154040,9701335895001,12/11/2021,3134656.55,198.49,2544.60,
12/2023,154040,9701027945008,02/03/2021,31896.16,2.70,45.62,
12/2023,154040,9701337305007,24/11/2022,44107.44,1.41,9.53,
12/2023,154040,9701337295001,24/11/2022,107773.62,3.46,23.30,
12/2023,154040,9701337285006,24/11/2022,877715.50,28.13,189.74,
12/2023,154040,9701337275000,24/11/2022,80326.71,2.57,17.36,
12/2023,154040,9701337265005,24/11/2022,563037.79,18.05,121.72,
12/2023,154040,9701337255000,24/11/2022,924803.35,29.64,199.92,
12/2023,154040,9701337245004,24/11/2022,527311.62,16.90,113.99,
12/2023,154040,9701337235009,24/11/2022,124162.54,3.98,26.84,
12/2023,154040,9701337225003,24/11/2022,90440.94,2.90,19.55,
12/2023,154040,9701337215008,24/11/2022,106267.17,3.40,22.97,
12/2023,154040,9701337205002,24/11/2022,247064.92,7.92,53.41,
12/2023,154040,9701337195007,24/11/2022,12856.33,0.41,2.78,
12/2023,154040,9701337185001,24/11/2022,87752.76,2.81,18.97,
12/2023,154040,9701337175006,24/11/2022,136264.27,4.37,29.46,
12/2023,154040,9701337165000,24/11/2022,92554.99,2.97,20.01,
12/2023,154040,9701337155005,24/11/2022,70533.83,2.26,15.25,
12/2023,154040,9701337145000,24/11/2022,153843.36,4.93,33.26,
12/2023,154040,9701337135004,24/11/2022,31656.55,1.01,6.84,
12/2023,154040,9701337125009,01/08/2016,50145.14,11.19,491.90,
12/2023,154040,9701337115003,23/11/2022,12775.70,0.42,2.78,
12/2023,154040,9701337105008,23/11/2022,336015.62,10.80,73.00,
12/2023,154040,9701337095002,23/11/2022,35993.19,1.16,7.82,
12/2023,154040,9701337085007,23/11/2022,151532.39,4.87,32.92,
12/2023,154040,9701337075001,23/11/2022,441370.95,14.19,95.89,
12/2023,154040,9701337065006,24/11/2022,1364762.74,43.75,295.03,
12/2023,154040,9701337055000,24/11/2022,417392.17,13.38,90.23,
12/2023,154040,9701337045005,24/11/2022,239304.04,7.67,51.73,
12/2023,154040,9701337035000,23/11/2022,3046598.89,97.91,661.88,
12/2023,154040,9701337025004,24/11/2022,638438.37,20.46,138.01,
12/2023,154040,9701337015009,24/11/2022,16579.68,0.53,3.58,
12/2023,154040,9701337005003,02/03/2021,355818.48,30.06,508.89,
12/2023,154040,9701052695001,28/11/2022,1021598.21,58.20,388.70,
12/2023,154040,9701052705007,28/11/2022,1021598.21,58.20,388.70,
12/2023,154040,9701052715002,29/11/2022,992294.13,56.37,375.65,
12/2023,154040,9701054425001,29/11/2022,926161.85,52.62,350.62,
12/2023,154040,9701054435007,29/11/2022,925949.35,52.61,350.54,
12/2023,160298,6001003305008,29/10/2015,318.63,0.08,3.80,
12/2023,154040,9701027625003,29/11/2022,1330988.30,75.62,503.87,
12/2023,154040,9701027635009,29/11/2022,1330988.30,75.62,503.87,
12/2023,120260,9701083925009,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083935004,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083945000,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083955005,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083965000,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083975006,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083985001,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701083995007,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084005000,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084015006,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084025001,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084035007,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084045002,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084055008,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084075009,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084085004,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084095000,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084105005,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084115000,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084125006,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084135001,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084145007,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084155002,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084165008,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084175003,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084185009,30/03/2016,704555.40,295.52,13572.69,
12/2023,120260,9701084195004,30/03/2016,319712.53,134.10,6159.00,
12/2023,120260,9701084205000,30/03/2016,276481.00,115.96,5326.18,
12/2023,120260,9701084215005,30/03/2016,319712.53,134.10,6159.00,
12/2023,120260,9701084225000,30/03/2016,319712.53,134.10,6159.00,
12/2023,120260,9701082025004,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082035000,30/03/2016,147778.80,61.98,2846.84,
12/2023,120260,9701082045005,30/03/2016,150608.64,63.17,2901.35,
12/2023,120260,9701082055000,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082065006,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082075001,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082085007,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082095002,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082105008,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082115003,30/03/2016,147778.80,61.98,2846.84,
12/2023,120260,9701082125009,30/03/2016,150608.64,63.17,2901.35,
12/2023,120260,9701082135004,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082145000,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082155005,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082175006,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082185001,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082195007,30/03/2016,147778.80,61.98,2846.84,
12/2023,120260,9701082205002,30/03/2016,150608.64,63.17,2901.35,
12/2023,120260,9701082215008,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082225003,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082235009,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082245004,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082255000,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082265005,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082275000,30/03/2016,147778.80,61.98,2846.84,
12/2023,120260,9701082285006,30/03/2016,150608.64,63.17,2901.35,
12/2023,120260,9701082295001,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082305007,30/03/2016,147339.93,61.80,2838.38,
12/2023,120260,9701082315002,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082325008,30/03/2016,150142.10,62.98,2892.37,
12/2023,120260,9701082335003,30/03/2016,156055.53,65.45,3006.28,
12/2023,120260,9701082345009,30/03/2016,150142.10,62.98,2892.37,
12/2023,154040,9701054445002,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054455008,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054465003,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054475009,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054495000,29/11/2022,926161.85,52.62,350.62,
12/2023,154040,9701054505005,29/11/2022,926161.85,52.62,350.62,
12/2023,154040,9701054515000,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054525006,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054535001,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054545007,29/11/2022,1036478.71,58.89,392.38,
12/2023,154040,9701054555002,29/11/2022,1036478.71,58.89,392.38,
12/2023,154040,9701054565008,29/11/2022,926161.85,52.62,350.62,
12/2023,154040,9701054585009,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054595004,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054605000,25/11/2022,1248832.11,71.69,482.34,
12/2023,154040,9701054615005,29/11/2022,1036478.71,58.89,392.38,
12/2023,154040,9701054625000,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054635006,28/11/2022,502111.69,15.92,106.39,
12/2023,154040,9701054645001,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054655007,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054685003,29/11/2022,925949.35,52.61,350.54,
12/2023,154040,9701054705004,29/11/2022,1036478.71,58.89,392.38,
12/2023,154040,9701059415004,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059425000,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059435005,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059445000,29/11/2022,1110074.28,63.07,420.24,
12/2023,154040,9701059455006,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059465001,29/11/2022,1110074.28,63.07,420.24,
12/2023,154040,9701059475007,29/11/2022,900090.51,51.14,340.75,
12/2023,154040,9701059485002,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059495008,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059505003,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059515009,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059535000,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059545005,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059565006,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059575001,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059585007,29/11/2022,900090.66,51.14,340.75,
12/2023,154040,9701059595002,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059605008,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059615003,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059625009,29/11/2022,894362.61,50.81,338.58,
12/2023,154040,9701059635004,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059645000,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059655005,29/11/2022,1104324.51,62.74,418.06,
12/2023,373031,0411002185009,13/08/2001,32699.16,39.74,5249.00,
12/2023,154040,9701060805007,29/11/2022,911115.00,51.76,344.92,
12/2023,160065,9701022995007,28/12/2000,76245.82,95.23,12931.50,
12/2023,153167,6001035735008,28/12/2022,39899274.35,1166.46,7227.95,
12/2023,160298,6001003715001,29/10/2015,863415.31,212.64,10291.13,
12/2023,154040,9701059685001,29/11/2022,1104324.51,62.74,418.06,
12/2023,154040,9701059695007,29/11/2022,1110073.81,63.07,420.24,
12/2023,154040,9701059705002,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059715008,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059725003,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059735009,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059745004,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059755000,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059765005,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059775000,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059785006,29/11/2022,1646380.96,93.54,623.27,
12/2023,154040,9701059795001,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059805007,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059815002,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059825008,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059835003,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701059845009,29/11/2022,966793.87,54.93,366.00,
12/2023,154040,9701016925000,28/11/2022,1021598.21,58.20,388.70,
12/2023,154040,9701016935006,28/11/2022,1021598.21,58.20,388.70,
12/2023,120261,0301000165007,22/06/2022,69106785.69,3103.58,28680.42,
12/2023,788310,0281000215006,11/12/2012,154440.00,51.51,3366.91,
12/2023,160488,6887000035008,06/10/2004,1536291.64,1603.66,182108.64,
12/2023,153164,8841000205003,10/10/2023,1380535.01,7.62,12.42,
12/2023,170036,1165000035005,11/12/2015,218287.65,95.14,4538.15,
12/2023,120259,8327000125002,09/05/2022,440959.37,21.41,213.06,
12/2023,110001,9701013885008,23/12/2020,10493238.95,946.43,17077.15,
12/2023,200131,0011000205007,19/09/2014,3047776.15,852.98,46852.97,
12/2023,200131,0007000155001,20/03/2019,280394.90,40.27,1144.75,
12/2023,200114,3083000015007,11/10/2022,567672.93,20.27,151.05,
12/2023,170127,5879000165002,14/08/2018,4990.00,1.45,46.28,
12/2023,170183,8845000015002,24/01/2019,3603920.00,958.81,28109.23,
12/2023,200114,3507000635001,11/10/2022,238933.67,8.53,63.58,
12/2023,080018,0961000155003,29/11/2021,620036.38,68.93,864.75,
12/2023,170098,4733000595007,05/07/2022,684591.23,53.88,486.62,
12/2023,781310,5705000235000,15/05/2017,715691.49,256.38,10075.80,
12/2023,344002,2531001295007,07/04/2021,1004374.43,146.96,2402.82,
12/2023,781310,5647000015000,21/06/2017,1237138.70,436.37,16888.66,
12/2023,783310,2835000075005,04/04/2018,56421.35,9.74,331.89,
12/2023,200119,8569000035001,28/01/2013,400590.69,132.01,8526.75,
12/2023,200119,8591000045003,15/04/2013,492145.74,159.04,10075.02,
12/2023,120257,5401000035000,30/03/2016,856540.00,359.26,16500.55,
12/2023,200119,8619000125000,28/05/2014,372534.19,107.79,6118.56,
12/2023,781331,5801000165006,20/12/2017,673955.66,122.22,4371.40,
12/2023,787000,9701004025000,04/06/2019,265615.58,65.49,1781.44,
12/2023,787000,9701004005009,06/06/2019,70040.31,17.24,468.62,
12/2023,170062,2457000265004,17/05/2021,665925.37,93.47,1467.98,
12/2023,153080,2531002465003,21/09/2017,377806.52,128.09,4767.20,
12/2023,170098,4111000275003,08/07/2020,52973.57,4.40,91.35,
12/2023,364102,9701014295000,28/08/2018,12152937.68,3502.90,111111.75,
12/2023,160036,3849000805009,30/06/2012,4319275.79,2692.23,183096.71,
12/2023,070014,4123001275000,12/03/2018,853367.69,701.15,9212.39,
12/2023,200128,9013000115003,30/12/2011,189155.32,123.05,8732.20,
12/2023,070010,2497000035008,13/09/2023,4146984.42,118.34,118.34,
12/2023,789000,7107003045007,09/02/2021,119999.78,18.58,320.81,
12/2023,201033,0015000115000,01/08/2017,133690.59,25.81,981.75,
12/2023,160488,6643000045009,19/10/2004,31994.76,18.57,2104.35,
12/2023,789300,7571000125007,22/11/2013,172998.95,94.69,5661.03,
12/2023,201033,0017000165004,19/06/2017,74896.06,26.44,1024.15,
12/2023,201033,0017000175000,19/06/2017,65767.51,23.21,899.32,
12/2023,070014,4123001705005,06/11/2006,411374.00,213.19,21592.11,
12/2023,160488,6645000065006,30/07/2007,126039.95,62.54,6065.63,
12/2023,201033,0017000185005,01/08/2017,27665.96,9.59,364.80,
12/2023,120260,9701090155000,30/03/2016,202330.88,84.86,3897.74,
12/2023,201033,0017000195000,19/06/2017,80660.96,28.47,1102.98,
12/2023,201033,0017000205006,19/06/2017,84081.78,29.68,1149.76,
12/2023,789300,7563008535009,01/11/2011,132756.22,87.53,6294.65,
