REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
09/2024,400066,5647000065007,09/10/2015,382865.74,180.10,9887.66,123210101
09/2024,373052,3205000085006,24/10/2023,11059.49,0.29,1.73,123210109
09/2024,130122,3605000015003,01/01/2000,162261.79,211.03,31843.54,123210102
09/2024,080010,7107002145008,09/10/2023,100833930.00,4969.92,30867.91,123210102
09/2024,373085,9385000415003,31/03/2014,697368.94,213.87,13726.96,123210126
09/2024,787000,9701305715005,10/06/2019,70040.31,19.42,632.51,123210101
09/2024,153015,4767000525003,16/12/2022,10658820.00,546.66,6098.45,123210107
09/2024,110404,9701064805001,15/06/2024,909417.13,12.06,25.01,123210101
09/2024,120260,9701085415008,30/03/2016,294883.69,131.36,6833.10,123210101
09/2024,120260,9701079205005,30/03/2016,149432.72,66.56,3462.68,123210101
09/2024,158579,7245000325008,09/12/2022,19535929.42,1012.91,11418.04,123210107
09/2024,787000,9701307235000,13/06/2019,54791.28,15.17,493.27,123210101
09/2024,373057,5617000075000,31/10/2023,219210.30,5.63,32.91,123210109
09/2024,787000,9701315015006,15/04/2019,973953.58,277.92,9310.83,123210101
09/2024,255027,9461000055006,30/11/2015,582000.00,150.04,8107.29,123210116
09/2024,787000,9701315345006,17/04/2019,1070249.70,305.09,10210.90,123210101
09/2024,183023,8801006075005,05/11/2018,444045.89,137.01,4957.81,123210101
09/2024,120260,9701263615008,30/03/2016,395960.63,176.39,9175.28,123210101
09/2024,160392,8831000085000,11/05/2017,2534760.15,546.04,24700.02,123210105
09/2024,787000,9701319845003,10/05/2019,278500.87,78.47,2596.11,123210101
09/2024,170151,7097000415007,21/09/2021,7107.28,1.11,20.84,123210101
09/2024,170021,9701344575006,13/02/2020,117495.79,28.38,807.00,123210101
09/2024,373080,9543000065000,28/11/2023,323379.68,7.58,40.77,123210109
09/2024,170029,0849000125001,04/09/2019,2344700.00,345.89,10769.43,123210107
09/2024,513001,7107022315006,31/12/2021,658369.25,52.26,887.75,123210108
09/2024,443033,8143000235001,29/04/2014,100.00,0.05,3.48,123210101
09/2024,170062,2531011955000,28/11/2023,354328.00,14.91,80.21,123210102
09/2024,200119,8869000145000,02/05/2012,282240.54,102.37,7761.35,123210127
09/2024,160065,9701005825000,28/12/2000,567071.86,707.90,102551.39,123210102
09/2024,080014,8653000025006,18/10/2022,1535796.08,154.49,1875.33,123210102
09/2024,158462,9967001505006,14/09/2022,347532.61,36.66,465.80,123210101
09/2024,373053,3971000195009,23/11/2023,31289.30,0.74,4.07,123210109
09/2024,170162,7571000065004,23/02/2022,621547.64,83.76,1347.37,123210102
09/2024,153251,7483000485000,23/11/2023,6586039.34,157.00,857.61,123210107
09/2024,160065,9701274765006,28/12/2000,144671.00,180.60,26162.84,123210101
09/2024,154039,0255010195009,19/01/2023,3740070.61,181.61,1923.17,123210107
09/2024,153045,1389007995004,31/12/2014,243041.67,69.17,4122.68,123210107
09/2024,183023,8801005445003,24/03/2021,104442.78,19.13,414.88,123210101
09/2024,784810,0427002235002,08/04/2005,11000.00,6.27,744.90,123210112
09/2024,154040,9701239795000,29/11/2022,1507598.54,142.53,1630.40,123210101
09/2024,373046,1651000875005,25/10/2023,126506.98,3.31,19.68,123210109
09/2024,373053,3705000155006,22/11/2023,659.75,0.02,0.09,123210109
09/2024,170193,8987000035005,16/06/2021,489668.95,46.65,946.38,123210107
09/2024,120260,9701088105000,30/03/2016,115835.03,51.60,2684.15,123210101
09/2024,255002,2763000015001,16/01/2020,120060.24,29.49,852.15,123210102
09/2024,170021,9701041485000,27/09/2017,694758.82,254.82,10936.50,123210101
09/2024,120260,9701256845001,30/03/2016,502735.19,223.95,11649.48,123210101
09/2024,170021,9701036715001,03/10/2019,421825.92,109.97,3370.91,123210101
09/2024,170098,4281000075001,05/09/2019,63456.93,9.36,291.15,123210106
09/2024,133080,0483002805004,24/10/2023,8292662.40,217.64,1297.48,123210107
09/2024,154040,9701017635006,28/11/2022,1021598.21,96.73,1108.11,123210101
09/2024,158516,8327000695003,09/01/2017,15197723.69,3422.73,161785.41,123210107
09/2024,154040,9701059985005,29/11/2022,966793.87,91.41,1045.55,123210101
09/2024,373055,0606000025000,20/11/2023,527846.78,12.71,70.06,123210109
09/2024,120260,9701088365001,30/03/2016,223490.29,99.56,5178.76,123210101
09/2024,373085,9341000265000,22/11/2023,59168.79,1.41,7.75,123210109
09/2024,154040,9701027715002,29/11/2022,1330988.30,125.84,1439.41,123210101
09/2024,170127,6001029705003,23/02/2015,24297.16,12.23,717.78,123210101
09/2024,120225,6219000185007,13/10/2014,334898.20,174.96,10658.10,123210101
09/2024,200111,0443000155003,14/06/2024,243387.93,1.82,3.80,123210127
09/2024,010001,9701156585008,21/10/2019,1237394.20,319.39,9694.11,123210101
09/2024,200111,0531000025005,14/06/2024,257621.97,1.92,4.02,123210127
09/2024,400081,8179000055004,06/10/2010,1699185.76,1247.18,106489.53,123210102
09/2024,373053,3377001045001,21/11/2023,12518106.10,300.41,1651.02,123210109
09/2024,160065,9701027985000,28/12/2000,76245.82,95.18,13788.58,123210101
09/2024,154040,9701238145001,29/11/2022,722679.90,68.33,781.55,123210101
09/2024,153045,1389011705007,31/12/2014,6763742.69,1924.99,114732.29,123210107
09/2024,789310,7121000075008,28/12/2009,54294.01,42.06,3788.73,123210101
09/2024,120265,2531009175000,26/06/2024,436515.00,9.66,9.66,123210102
09/2024,010001,9701154365000,21/10/2019,1040020.38,268.44,8147.82,123210101
09/2024,160140,9063000815001,20/02/2009,1400746.55,639.25,60899.86,123210105
09/2024,113209,6001000355004,29/01/2019,799043.63,131.86,4584.43,123210126
09/2024,170021,9701040225005,27/09/2017,694758.82,254.82,10936.50,123210101
09/2024,440075,1761007025000,23/01/2020,677204.80,165.62,4767.51,123210102
09/2024,200044,5925000775002,21/12/2018,134596.99,22.63,801.59,123210124
09/2024,373052,3141000525006,23/10/2023,2117.93,0.05,0.33,123210109
09/2024,154040,9701020535009,29/11/2022,315685.03,16.62,190.13,123210124
09/2024,160065,9733001805002,30/10/2000,46215.70,58.09,8471.87,123210101
09/2024,133088,5407000785008,24/11/2023,141954.08,3.38,18.37,123210109
09/2024,153045,1389013615005,12/12/2017,559856.21,110.94,4620.98,123210107
09/2024,080005,2117000085008,13/12/2021,454411.79,65.95,1140.03,123210101
09/2024,200113,2529000015009,29/11/2022,52246.20,2.75,31.47,123210127
09/2024,110404,9701153275008,03/06/2024,452363.53,6.78,15.39,123210101
09/2024,742030,7145005295003,30/07/2017,488596.19,183.36,8049.80,123210101
09/2024,154040,9701060905001,28/11/2022,679552.52,64.34,737.10,123210101
09/2024,373072,8569000295003,31/10/2023,25352.36,0.66,3.81,123210109
09/2024,080012,7691002355000,14/02/2019,421653.91,69.04,2381.96,123210124
09/2024,154040,9701246405009,29/11/2022,2742904.37,259.31,2966.33,123210101
09/2024,120260,9701256105008,30/03/2016,951012.61,423.65,22037.05,123210101
09/2024,158631,8311000105005,18/10/2022,6950702.20,389.40,4726.75,123210107
09/2024,160065,9701301305007,28/12/2000,76590.80,95.62,13850.97,123210101
09/2024,742030,7145003995008,05/03/2010,169971.28,130.02,11567.85,123210101
09/2024,373067,7869000195002,23/11/2023,96931.81,2.31,12.62,123210109
09/2024,158268,8675000855000,29/11/2022,267365.85,14.08,161.03,123210107
09/2024,160118,4123000645009,24/08/2000,420798.96,296.81,43620.51,123210105
09/2024,364102,6291000385009,26/10/2017,54416604.68,10988.77,466305.39,123210115
09/2024,120260,9701090415002,30/03/2016,619184.52,275.82,14347.86,123210101
09/2024,255006,1527000815003,27/11/2017,299238.44,59.66,2499.80,123210116
09/2024,373052,3155000115002,23/10/2023,111926.05,2.94,17.61,123210109
09/2024,158458,8291001615009,28/04/2023,68238.48,2.77,24.78,123210107
09/2024,170127,5885000185008,20/07/2017,91963.90,34.64,1526.73,123210101
09/2024,373044,1201000115009,24/11/2023,123062.70,2.92,15.92,123210109
09/2024,010001,9701155745001,21/10/2019,1191721.51,307.60,9336.29,123210101
09/2024,742000,7107014695008,14/08/2024,1008778.67,4.65,5.35,123210101
09/2024,010001,9701153665000,21/10/2019,1189159.74,306.94,9316.22,123210101
09/2024,112408,9701245535006,19/12/2017,340481.67,120.81,5017.76,123210101
09/2024,373057,5657000025002,01/11/2023,368060.00,9.42,54.92,123210109
09/2024,080008,5343000425001,31/03/2023,8022000.00,617.37,5807.54,123210102
09/2024,153056,5925000925004,06/12/2022,100534.87,5.23,59.29,123210107
09/2024,160014,0283001135002,20/01/2020,82355.00,20.18,581.81,123210101
09/2024,373048,2449000165009,25/10/2023,111548.14,2.92,17.35,123210109
09/2024,154040,9701059355001,29/11/2022,1104579.51,104.43,1194.56,123210101
09/2024,120260,9701082745007,30/03/2016,651273.98,290.12,15091.45,123210101
09/2024,158267,8507001145005,20/11/2018,288186.35,49.17,1767.10,123210107
09/2024,160065,9701297325002,28/12/2000,113501.60,141.69,20526.05,123210101
09/2024,120257,6001040065007,29/06/2012,113321.45,72.85,5453.26,123210101
09/2024,373053,3903000265002,21/11/2023,3527363.93,84.65,465.23,123210109
09/2024,120260,9701089715006,30/03/2016,204528.68,91.11,4739.38,123210101
09/2024,153045,1389007595006,31/12/2014,71941.25,20.48,1220.33,123210107
09/2024,400063,3661000465000,09/07/2019,451318.73,123.26,3954.71,123210102
09/2024,787000,9701307155007,13/06/2019,54791.28,15.17,493.27,123210101
09/2024,110404,9701032605007,19/06/2024,1589109.24,20.15,40.49,123210101
09/2024,160176,1761001605005,11/04/2013,34651528.32,11611.44,813776.40,123210105
09/2024,154040,9701336965003,12/11/2021,9953.90,0.83,14.76,123210107
09/2024,373058,0161000065003,21/11/2023,279599.52,6.71,36.88,123210109
09/2024,783330,2051000135009,17/09/2019,266280.00,39.01,1205.95,123210105
09/2024,120225,6219000175001,30/10/2012,312009.64,195.06,14200.69,123210101
09/2024,160014,0283001095000,20/01/2020,82355.00,20.18,581.81,123210101
09/2024,787000,9701326795008,05/06/2019,295908.44,82.26,2686.05,123210101
09/2024,170127,5819000725004,07/08/2019,37080.61,9.97,315.13,123210101
09/2024,373047,2125000295003,01/11/2023,1593277.59,40.79,237.76,123210109
09/2024,789311,7115000065008,17/02/2020,587479.15,78.83,2236.54,123210105
09/2024,153045,1527001075003,31/12/2014,3555.72,1.02,60.32,123210107
09/2024,170098,4997000175007,23/08/2023,35052.91,1.96,13.74,123210101
09/2024,785340,8233000025006,02/04/2024,6934.67,0.09,0.30,123210112
09/2024,170127,6001029845000,28/02/2015,11840.33,5.95,348.79,123210101
09/2024,120225,7107001115008,21/12/2015,688402.79,176.31,9465.08,123210112
09/2024,154040,9701022475003,29/11/2022,173166.66,9.12,104.30,123210124
09/2024,170021,9701050585004,02/10/2014,277100.04,145.20,8872.06,123210101
09/2024,080014,8839000065005,26/09/2022,2093356.00,217.22,2716.33,123210102
09/2024,373066,6113000115003,23/10/2023,231004.90,6.08,36.35,123210109
09/2024,010001,9701228435007,21/10/2019,983214.78,253.78,7702.79,123210101
09/2024,170067,2767000015004,22/06/2015,632540.52,307.49,17439.72,123210101
09/2024,170070,3105000845004,29/04/2024,730966.44,14.64,41.64,123210102
09/2024,742000,7157000345006,28/10/2012,444404.00,277.97,20245.04,123210101
09/2024,170211,0255012015008,08/04/2024,4886344.95,62.75,200.18,123210107
09/2024,373047,2199000125004,20/11/2023,276095.83,6.65,36.65,123210109
09/2024,373073,0131000125004,26/10/2023,1283122.17,33.47,198.42,123210109
09/2024,373052,3247000135009,25/10/2023,18110.47,0.48,2.82,123210109
09/2024,170164,7587000065000,30/11/2022,500397.49,47.24,539.55,123210101
09/2024,160140,9051000635000,11/12/2020,79654.48,15.77,369.13,123210101
09/2024,170067,2785000275004,02/03/2015,18231603.58,5099.58,298755.29,123210120
09/2024,373070,8007000095002,27/10/2023,2868.00,0.07,0.44,123210109
09/2024,170083,3621000055007,18/09/2007,30000.00,26.83,2789.62,123210102
09/2024,070008,1741000335000,23/09/2022,631065.12,65.75,825.56,123210102
09/2024,170199,9373000815008,29/05/2014,98383.30,53.34,3371.16,123210102
09/2024,513001,8649000185005,31/12/2021,380913.72,30.24,513.63,123210121
09/2024,742000,7107020095009,17/03/2021,493402.33,90.88,1981.36,123210101
09/2024,070012,3247000095007,03/07/2023,632000.00,40.08,314.27,123210102
09/2024,255004,9851000035003,08/07/2017,25729.56,9.74,431.06,123210101
09/2024,080015,0013000245005,26/12/2023,1612125.60,61.34,301.42,123210102
09/2024,154040,9701027595007,29/11/2022,1242745.78,117.49,1343.98,123210101
09/2024,158406,3871000135000,21/07/2017,1799162.37,377.32,16621.71,123210107
09/2024,255018,1077000285009,14/07/2016,599194.03,257.77,12953.12,123210102
09/2024,160065,9701024115004,28/12/2000,76245.82,95.18,13788.58,123210101
09/2024,443033,9609000095002,30/08/2005,40000.00,22.33,2600.19,123210109
09/2024,120260,9701082385000,30/03/2016,150608.64,67.09,3489.93,123210101
09/2024,373072,8639000085003,01/11/2023,103162.40,2.64,15.39,123210109
09/2024,070007,1407000065003,29/05/2024,656370.48,10.31,24.24,123210102
09/2024,133088,9361002915006,22/11/2023,1272552.54,30.44,166.77,123210109
09/2024,170164,7691003775003,02/06/2023,627069.92,23.71,198.13,123210124
09/2024,158458,8291001035002,28/04/2023,320912.12,13.03,116.52,123210107
09/2024,373048,0548000085002,26/10/2023,62815.89,1.63,9.71,123210109
09/2024,170021,9701038295000,01/12/2014,268509.55,138.38,8316.77,123210101
09/2024,200108,9571003355004,22/07/2021,27440.00,2.53,49.90,123210122
09/2024,120260,9701075855005,30/03/2016,216984.75,96.66,5028.01,123210101
09/2024,344042,6001012585000,30/10/2023,84131.71,2.17,12.71,123210124
09/2024,373058,9793000105000,21/11/2023,431346.89,10.35,56.89,123210109
09/2024,158461,8083001115002,06/09/2023,288042.95,8.67,58.61,123210107
09/2024,153045,1389011805001,31/12/2014,2817397.22,801.84,47791.06,123210107
09/2024,373048,2573000335000,27/10/2023,305990.34,7.96,47.04,123210109
09/2024,153115,6001057905003,17/09/2024,17871935.17,4.04,4.04,123210107
09/2024,373080,0051000085000,31/10/2023,211441.52,5.43,31.74,123210109
09/2024,170151,6197000045006,19/08/2012,27604.72,17.55,1298.30,123210101
09/2024,110404,9701039465006,15/06/2024,1216885.57,16.13,33.46,123210101
09/2024,788310,0001000425000,11/12/2012,64855.96,40.15,2895.14,123210101
09/2024,170036,1139000355000,08/07/2019,168794.36,46.12,1480.62,123210102
09/2024,373052,3209000025006,24/10/2023,166870.98,4.38,26.11,123210109
09/2024,154040,9701238555005,24/11/2022,1481767.91,141.16,1626.44,123210101
09/2024,170021,9701339915007,26/12/2017,359566.97,127.22,5269.12,123210101
09/2024,170127,6001048915000,19/12/2016,323314.78,73.36,3493.24,123210107
09/2024,154040,9701018805002,28/11/2022,1292707.31,122.40,1402.18,123210101
09/2024,154040,9701054695009,29/11/2022,419459.95,22.08,252.63,123210124
09/2024,153031,7107008965007,20/09/2022,288577.31,30.19,380.59,123210101
09/2024,373050,2359003345009,31/10/2023,109811.77,2.83,16.49,123210109
09/2024,170173,8105008095001,31/12/2021,1370236.48,195.30,3317.62,123210102
09/2024,373053,3731000105008,22/11/2023,7741.51,0.18,1.01,123210109
09/2024,789300,7563007715003,05/01/2001,55730.57,69.51,10059.95,123210101
09/2024,373031,0639001555000,05/09/2001,475768.80,321.18,45184.92,123210120
09/2024,030001,7107008525007,06/03/2024,62647.94,0.97,3.63,123210122
09/2024,170021,9701339475007,21/12/2017,355394.59,126.00,5229.08,123210101
09/2024,170067,2785005555005,10/07/2020,478714.69,58.71,1524.63,123210124
09/2024,160488,6475000035009,21/10/2004,744187.30,779.60,94838.87,123210102
09/2024,158305,4611000155000,09/12/2022,8283889.28,429.51,4841.63,123210107
09/2024,787000,9701308225009,27/02/2019,640268.03,187.04,6412.65,123210101
09/2024,130068,9003000025007,21/08/2013,10245.48,3.33,225.69,123210115
09/2024,170021,9701350235009,21/06/2022,190359.61,22.41,316.51,123210101
09/2024,784320,0921002705001,19/05/2005,35000.00,35.60,4206.90,123210101
09/2024,787000,9701305275005,07/06/2019,54791.28,15.21,496.33,123210101
09/2024,443048,8371000555004,30/04/2012,29115.45,10.56,801.35,123210109
09/2024,090006,1389006055008,31/10/2007,748479.73,664.91,68640.54,123210102
09/2024,154040,9701265325007,29/11/2022,1089006.65,102.95,1177.71,123210101
09/2024,160047,1159000065007,19/12/2018,46580.18,7.84,277.94,123210105
09/2024,154040,9701338385004,24/11/2022,743508.27,70.83,816.10,123210101
09/2024,193120,1711000015003,31/08/2018,14478.75,4.61,171.71,123210102
09/2024,154359,8863000815007,03/09/2024,11340152.80,11.06,11.06,123210107
09/2024,158266,8859000245008,08/11/2018,3037602.71,521.25,18835.35,123210107
09/2024,373057,5603000145009,31/10/2023,285403.81,7.33,42.85,123210109
09/2024,010001,9701154575005,21/10/2019,974047.56,251.41,7630.97,123210101
09/2024,373072,8795000125002,20/11/2023,176514.00,4.25,23.43,123210109
09/2024,153045,1389007435009,31/12/2014,673443.52,191.66,11423.51,123210107
09/2024,373050,2439000125000,01/11/2023,162130.16,4.15,24.19,123210109
09/2024,120260,9701263455000,30/03/2016,395960.63,176.39,9175.28,123210101
09/2024,255018,2283000015004,20/07/2016,40775.64,9.75,488.94,123210116
09/2024,158321,1385000055003,28/06/2023,17936025.03,640.61,5076.88,123210107
09/2024,110404,9701032455005,15/06/2024,1218168.57,16.15,33.50,123210101
09/2024,193100,0281000015007,16/06/2014,64968.88,35.06,2205.03,123210102
09/2024,170083,3411000035006,01/01/2000,250655.18,325.98,49190.55,123210102
09/2024,170043,1467000035000,03/09/2021,301704.06,48.17,913.91,123210101
09/2024,110404,9701064815007,15/06/2024,909417.13,12.06,25.01,123210101
09/2024,154040,9701235585000,29/11/2022,975479.26,92.22,1054.94,123210101
09/2024,154040,9701025475004,29/11/2022,1397030.37,132.08,1510.83,123210101
09/2024,170193,9083000015000,07/12/2017,253587.86,90.41,3773.48,123210101
09/2024,791500,5839005655009,19/09/2018,174370.64,54.99,2032.67,123210101
09/2024,170164,7495000065005,26/03/2009,411888.11,335.50,31772.39,123210101
09/2024,154359,8713000595004,24/04/2020,242167.62,31.20,850.16,123210107
09/2024,158969,1305000045000,28/06/2023,9561386.08,341.49,2706.39,123210107
09/2024,370027,1761000015000,15/05/2019,6184191.56,1737.94,57355.14,123210102
09/2024,200378,0003001915007,24/11/2023,1261795.19,29.97,163.25,123210118
09/2024,090014,5623000295005,30/08/2023,3926820.40,216.18,1486.57,123210102
09/2024,120265,3849000075000,27/03/2017,10635793.89,4183.02,192354.50,123210101
09/2024,170127,5879001835001,04/05/2024,43616.10,0.85,2.33,123210101
09/2024,158334,9047001525005,28/12/2018,18845800.75,3158.30,111493.06,123210126
09/2024,200246,4123012905000,21/09/2021,50852.00,7.99,149.14,123210101
09/2024,400067,9425000055000,13/02/2020,481269.63,116.24,3305.52,123210102
09/2024,170043,1495000025000,20/06/2018,10159.65,3.34,128.42,123210102
09/2024,787000,9701310705004,20/03/2019,581763.13,168.18,5707.46,123210101
09/2024,120260,9701075635005,30/03/2016,156055.53,69.52,3616.15,123210101
09/2024,751500,5801000515007,08/04/2005,4000.00,2.28,270.87,123210112
09/2024,160065,9733002225000,30/10/2000,44334.81,55.72,8127.08,123210101
09/2024,787000,9701299145001,06/06/2019,70040.31,19.46,635.12,123210101
09/2024,373057,5677000155008,01/11/2023,50557.43,1.29,7.54,123210109
09/2024,170098,5249000535004,18/10/2022,3947919.00,221.17,2684.74,123210118
09/2024,160140,9041000415002,14/08/2015,43893.99,9.34,521.17,123210104
09/2024,070020,8055000035000,15/06/2023,660943.02,24.30,197.81,123210124
09/2024,373085,9321000185001,21/11/2023,74355.89,1.79,9.81,123210109
09/2024,154054,9125000225003,25/11/2022,5934523.96,314.37,3617.00,123210107
09/2024,255002,2827000035002,16/01/2020,1915475.52,261.97,7571.52,123210116
09/2024,120265,1761002835004,22/02/2021,760621.48,79.43,1762.12,123210105
09/2024,120260,9701254485008,30/03/2016,294883.69,131.36,6833.10,123210101
09/2024,154628,8723000135000,15/12/2022,471501.11,24.22,270.60,123210107
09/2024,160047,1389002365002,07/12/2018,26141835.68,4425.06,157761.03,123210116
09/2024,160065,9701282965000,28/12/2000,78656.59,98.19,14224.55,123210101
09/2024,154040,9701054675008,29/11/2022,419459.95,22.08,252.63,123210124
09/2024,160065,9701267175002,28/12/2000,150000.00,187.25,27126.56,123210101
09/2024,373053,3553000085005,22/11/2023,12518106.10,299.41,1640.52,123210109
09/2024,160065,9701302245008,28/12/2000,214811.71,268.16,38847.35,123210101
09/2024,255006,1417000145004,27/11/2017,167802.39,33.46,1401.80,123210115
09/2024,373046,3003000165000,24/10/2023,25699.40,0.67,4.02,123210109
09/2024,781331,5801000075007,10/05/2024,4241328.22,43.57,116.02,123210105
09/2024,762300,5801001235008,17/01/2023,63985.52,5.60,59.46,123210101
09/2024,170048,1841000165003,11/03/2021,617529.46,63.64,1393.90,123210107
09/2024,785600,8105000325008,30/11/2023,851000.00,35.57,190.15,123210101
09/2024,373080,9377001045004,28/11/2023,396967.25,9.31,50.05,123210109
09/2024,170151,7107009455002,12/02/2020,8041.00,1.08,30.79,123210122
09/2024,155848,9073002135005,23/07/2020,6086733.25,740.12,19059.95,123210107
09/2024,010001,9701157195009,21/10/2019,1237394.20,319.39,9694.11,123210101
09/2024,373053,3443000285000,22/11/2023,659.75,0.02,0.09,123210109
09/2024,160065,9701266955004,28/12/2000,150000.00,187.25,27126.56,123210101
09/2024,158718,0545001115008,25/09/2024,414056.56,0.01,0.01,123210107
09/2024,170112,9051000885006,10/09/2014,118790.56,62.63,3849.36,123210101
09/2024,373047,2231000065009,20/11/2023,202793.40,4.89,26.92,123210109
09/2024,160014,0283001235007,20/01/2020,82355.00,20.18,581.81,123210101
09/2024,153056,5815000895004,22/11/2022,1129844.07,60.13,694.76,123210107
09/2024,153056,5865002935000,19/08/2022,6055658.74,368.42,4840.33,123210107
09/2024,120260,9701092835009,30/11/2001,72366.00,86.82,12090.13,123210101
09/2024,170112,9021000585000,11/11/2015,142791.02,66.49,3613.78,123210101
09/2024,020001,9701156815003,21/09/2022,2363307.70,246.93,3108.48,123210101
09/2024,160065,9701048325009,21/09/2012,289538.23,182.64,13415.13,123210101
09/2024,373044,1221000475000,24/11/2023,68324.05,1.62,8.84,123210109
09/2024,170127,6001050795008,02/06/2015,4996325.03,1360.62,77625.51,123210124
09/2024,158424,5629000275003,31/12/2022,300328.58,15.04,164.04,123210126
09/2024,160065,9701277755001,28/12/2000,161530.46,201.64,29211.77,123210101
09/2024,373085,9685000165006,20/11/2023,166486.84,4.01,22.10,123210109
09/2024,153167,6001015285007,28/12/2022,17605245.22,885.96,9706.59,123210107
09/2024,160014,0139000395007,30/09/2008,929728.80,434.97,42474.80,123210105
09/2024,170199,9373002135004,06/09/2013,13384118.42,4325.92,292507.55,123210116
09/2024,120260,9701253585009,30/03/2016,864951.21,385.31,20042.82,123210101
09/2024,170021,9701037455003,01/12/2014,265035.33,136.59,8209.16,123210101
09/2024,170127,6001001145003,27/02/2015,65954.89,33.16,1943.98,123210102
09/2024,120260,9701261855001,30/03/2016,395960.63,176.39,9175.28,123210101
09/2024,160298,5865001185007,15/10/2015,95.74,0.02,1.37,123210105
09/2024,170021,9701037605005,27/09/2017,694777.29,254.83,10936.79,123210101
09/2024,112408,9701244095002,19/12/2017,304996.49,108.22,4494.81,123210101
09/2024,153061,4733000345000,13/03/2024,760609713.92,11354.87,41106.33,123210107
09/2024,373066,7197000045001,26/10/2023,388240.36,10.13,60.04,123210109
09/2024,154040,9701026645000,29/11/2022,1247556.75,117.95,1349.18,123210101
09/2024,373057,5643000025002,31/10/2023,67050.23,1.73,10.07,123210109
09/2024,373085,9665000145000,24/11/2023,162610.28,3.86,21.04,123210109
09/2024,120260,9701091115002,30/03/2016,548341.38,244.27,12706.27,123210101
09/2024,120257,4111000115006,20/11/2018,1315015.11,402.91,14478.66,123210101
09/2024,120259,8589001475000,09/05/2022,438595.74,54.36,806.57,123210101
09/2024,020001,9701156385009,22/09/2022,2355802.82,245.81,3090.24,123210101
09/2024,423034,5133000045004,30/12/2013,1000.00,0.56,37.04,123210101
09/2024,153037,2885000045005,26/09/2018,305525.00,53.49,1970.91,123210114
09/2024,373066,7147000065006,26/10/2023,1061257.75,27.68,164.11,123210109
09/2024,120260,9701253705004,30/03/2016,864951.21,385.31,20042.82,123210101
09/2024,158269,8725000655000,19/12/2022,7254.46,0.37,4.11,123210107
09/2024,160065,9701276395001,28/12/2000,214811.71,268.16,38847.35,123210101
09/2024,787000,9701286735000,14/06/2019,70040.31,19.38,629.90,123210101
09/2024,153045,1389011435000,31/12/2014,2089838.00,594.78,35449.59,123210107
09/2024,160219,8105001105001,07/06/2022,24871.82,1.66,23.81,123210105
09/2024,153032,4607000025000,26/12/2022,11758173.85,593.61,6523.29,123210109
09/2024,170127,6001045335002,20/12/2016,611267.01,138.65,6599.76,123210124
09/2024,170053,1973000015006,30/06/2016,197099.10,47.44,2395.11,123210116
09/2024,787000,9701318695008,09/05/2019,164035.49,46.24,1530.65,123210101
09/2024,373072,8887000085006,20/11/2023,8183.38,0.20,1.09,123210109
09/2024,153045,1389010045003,31/12/2014,54102.64,15.39,917.73,123210107
09/2024,413001,9373000265008,02/12/2022,1462280.04,137.61,1567.28,123210102
09/2024,133088,9305000125007,31/10/2023,433730.00,11.14,65.11,123210109
09/2024,257023,3211000275004,10/08/2021,130106.55,21.23,411.14,123210101
09/2024,785800,8815000385002,25/01/2024,1747972.76,58.94,260.31,123210101
09/2024,120260,9701251185003,30/03/2016,658723.40,293.44,15264.07,123210101
09/2024,090021,9047002245006,22/02/2024,8382200.00,248.85,983.35,123210102
09/2024,373031,0639001085003,09/08/2001,12439.72,15.12,2134.99,123210101
09/2024,170021,9701355415005,27/09/2022,1581805.95,91.29,1139.99,123210124
09/2024,787000,9701032695006,16/04/2019,699899.60,199.61,6684.21,123210101
09/2024,160163,0889000125000,14/04/2016,161331.31,71.52,3702.38,123210101
09/2024,170127,6001031355006,23/02/2015,36149.00,18.19,1067.90,123210101
09/2024,154043,5403000435004,28/12/2022,8195380.61,412.42,4518.49,123210116
09/2024,120260,9701075175004,30/03/2016,216984.75,96.66,5028.01,123210101
09/2024,158275,4101000015004,06/11/2012,32194510.17,11191.07,813421.96,123210107
09/2024,080014,8899000025007,16/11/2022,8218893.14,792.42,9236.13,123210102
09/2024,160065,9701282445007,28/12/2000,78656.59,98.19,14224.55,123210101
09/2024,158458,8291000655007,28/04/2023,807415.51,32.80,293.18,123210107
09/2024,160065,9701029295000,28/12/2000,64492.12,80.51,11663.00,123210101
09/2024,160176,2491000095001,17/04/2013,20596928.04,6891.94,482325.78,123210105
09/2024,170151,6643000105001,22/05/2015,338534.31,166.07,9505.28,123210102
09/2024,170021,9701038235007,01/12/2014,108544.51,55.94,3362.04,123210101
09/2024,400070,9051000855000,04/01/2021,5458771.74,1062.05,24430.06,123210102
09/2024,110404,9701030375004,15/06/2024,1043692.58,13.84,28.70,123210101
09/2024,789311,7115000085009,08/04/2005,10364.55,5.91,701.87,123210112
09/2024,060018,8801000075003,30/10/2001,374254.46,450.70,62992.08,123210102
09/2024,120260,9701075465002,30/11/2001,103684.00,124.40,17322.40,123210101
09/2024,070005,0963004135003,15/09/2021,343009.58,54.18,1016.95,123210102
09/2024,120260,9701086315007,30/03/2016,65214.67,29.05,1511.17,123210101
09/2024,070019,7505000265005,17/11/2021,746981.22,111.20,1970.59,123210102
09/2024,170021,9701155015003,15/09/2022,137593.18,8.07,102.43,123210124
