REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
04/2024,160065,9701296195008,28/12/2000,128887.02,158.05,22493.67,123210101
04/2024,154040,9701061195008,29/11/2022,679552.52,49.26,437.97,123210101
04/2024,080012,7667001945006,02/12/2015,84412.10,20.71,1065.62,123210123
04/2024,120225,7107007415003,06/07/2021,33576728.19,2732.65,47558.02,123210122
04/2024,010001,9701158155000,21/10/2019,1161888.13,274.28,7625.60,123210101
04/2024,200125,8281000025006,20/06/2022,425477.38,22.71,263.18,123210127
04/2024,158262,8815000025006,27/12/2022,4875694.61,185.88,1565.97,123210107
04/2024,160014,0283000055005,01/06/2007,2759077.80,1364.76,140868.66,123210105
04/2024,154039,0241000945005,31/01/2023,139762.81,4.94,38.71,123210107
04/2024,373055,2905000155003,21/11/2023,11487.82,0.14,0.40,123210109
04/2024,158461,8083001825000,06/09/2023,232395.45,4.14,17.46,123210107
04/2024,373048,2403000285006,25/10/2023,98650.67,1.37,4.66,123210109
04/2024,373048,2327001115008,24/10/2023,137414.99,1.92,6.57,123210109
04/2024,160014,0283002235000,20/01/2020,82355.00,18.36,482.63,123210101
04/2024,787000,9701312935007,17/03/2017,581763.13,216.82,9453.47,123210101
04/2024,742000,7107006575007,10/02/2021,7000.00,0.65,12.93,123210122
04/2024,160298,6001003065007,29/10/2015,8004.83,1.98,103.30,123210105
04/2024,120260,9701091985007,30/03/2016,518688.80,219.63,10864.21,123210101
04/2024,170021,9701039815007,25/05/2020,1121635.20,229.70,5555.52,123210101
04/2024,201033,0011000605005,27/07/2017,112979.56,39.96,1654.27,123210101
04/2024,373047,1921000185006,30/10/2023,281112.23,3.79,12.59,123210109
04/2024,170021,9701031795007,06/11/2020,991969.55,179.56,3849.05,123210101
04/2024,255005,3549000045005,04/10/2010,89389.05,35.46,2938.17,123210116
04/2024,153056,5815001035009,22/11/2022,204477.37,8.37,75.39,123210107
04/2024,170036,1219000275009,24/11/2020,365559.80,36.32,767.74,123210123
04/2024,170188,8785001345009,15/08/2023,5000000.00,175.83,805.63,123210102
04/2024,170021,9701355415005,27/09/2022,1581805.95,71.86,714.27,123210124
04/2024,170112,9171000025008,24/11/2015,72300.82,17.79,917.49,123210127
04/2024,373046,1695000025003,25/10/2023,187858.04,2.61,8.88,123210109
04/2024,170048,1887000015000,01/12/2015,1602779.32,706.36,36354.91,123210102
04/2024,158631,8311000205000,18/10/2022,3354920.03,146.76,1407.39,123210107
04/2024,120260,9701261875002,30/03/2016,395960.63,167.66,8293.60,123210101
04/2024,120260,9701259435009,30/03/2016,502998.34,212.98,10535.56,123210101
04/2024,120257,6001040125000,29/06/2012,113321.45,70.36,5086.83,123210101
04/2024,070021,8801005305007,28/04/2001,2488783.21,3008.59,422104.57,123210102
04/2024,170127,6001033475009,28/02/2015,9794.45,4.71,263.86,123210101
04/2024,080026,9073000365003,28/02/2024,2637000.00,17.86,24.35,123210102
04/2024,787000,9701308285001,27/02/2019,640268.03,172.91,5487.69,123210101
04/2024,373080,9479000505004,28/11/2023,850121.44,9.48,26.97,123210109
04/2024,160014,0235000715005,14/07/2005,291895.18,288.16,33042.45,123210101
04/2024,787000,9701310945005,20/03/2019,581763.13,155.36,4876.01,123210101
04/2024,170116,6001015615007,16/10/2023,1405639.81,16.39,58.24,123210104
04/2024,373046,1885000375000,27/10/2023,74147.49,1.02,3.43,123210109
04/2024,200035,4625000125003,25/08/2023,252282.13,8.51,37.57,123210101
04/2024,080002,0255005695007,25/10/2017,2487623.59,847.52,33817.21,123210102
04/2024,160065,9701028495006,28/12/2000,76245.82,93.50,13306.60,123210101
04/2024,120260,9701080975005,30/03/2016,138230.37,58.53,2895.31,123210101
04/2024,110102,6001030025002,15/04/2019,27459.11,4.03,124.63,123210124
04/2024,153045,1389008385005,31/12/2014,1186854.38,323.21,18439.59,123210107
04/2024,010001,9701154685005,21/10/2019,974047.56,229.93,6392.78,123210101
04/2024,154040,9701335935003,12/11/2021,1790861.79,127.21,1940.45,123210107
04/2024,158459,8025000665001,11/02/2021,11195.94,1.04,20.64,123210115
04/2024,170021,9701355255008,27/09/2022,1234269.89,56.07,557.34,123210124
04/2024,783810,1761001945000,09/07/2019,384353.64,53.74,1587.19,123210112
04/2024,201034,0034000255003,29/01/2019,1740709.30,265.87,8566.00,123210127
04/2024,781312,4123003245001,19/01/2017,741902.85,282.59,12589.87,123210102
04/2024,153115,6001044505001,09/11/2023,6326224.26,80.22,253.27,123210107
04/2024,160065,9701297365004,28/12/2000,113501.60,139.19,19808.57,123210101
04/2024,130074,8801005695000,17/11/2022,13328428.87,989.24,8992.80,123210102
04/2024,090011,3157000605006,22/09/2022,8367351.71,688.55,6901.56,123210102
04/2024,160065,9701274085005,28/12/2000,148355.00,181.93,25891.27,123210101
04/2024,787000,9701312995000,01/04/2019,581763.13,154.35,4813.56,123210101
04/2024,154040,9701016245000,28/11/2022,1021598.21,74.21,660.97,123210101
04/2024,787000,9701306835004,12/06/2019,54791.28,13.97,418.86,123210101
04/2024,158267,8507001345004,20/11/2018,58184.57,9.22,307.61,123210107
04/2024,170162,8097000555009,19/09/2023,1558465.90,26.14,104.60,123210125
04/2024,090021,8985000965006,19/12/2023,7397785.00,125.81,314.32,123210102
04/2024,170127,6001000475000,08/10/2018,35480.00,10.30,351.53,123210101
04/2024,154043,4861000025008,29/12/2022,23877492.01,906.46,7606.46,123210107
04/2024,193110,0937000015004,15/08/2019,46189.24,11.35,328.22,123210101
04/2024,160176,1761001605005,11/04/2013,34651528.32,11185.92,755430.56,123210105
04/2024,120260,9701090405007,30/03/2016,619184.52,262.17,12969.14,123210101
04/2024,201035,0153000015005,31/05/2022,134792.00,13.30,158.64,123210102
04/2024,120260,9701255785005,30/03/2016,482989.21,204.51,10116.46,123210101
04/2024,742030,7145005835008,25/02/2021,170270.27,28.09,550.32,123210101
04/2024,255006,1447000045001,27/11/2017,72695.20,24.43,961.01,123210102
04/2024,153045,1515006355000,31/12/2014,215233.50,58.61,3343.98,123210107
04/2024,373053,3901000375006,21/11/2023,311886.92,3.65,10.81,123210109
04/2024,153045,1389012015004,31/12/2014,1684275.00,458.67,26167.78,123210107
04/2024,160140,8985000075000,08/12/2020,72492.41,7.12,148.86,123210105
04/2024,170164,7667000375001,28/10/2021,4770611.40,275.01,4263.81,123210104
04/2024,170127,5897000675009,26/02/2015,13761.51,6.62,371.18,123210101
04/2024,170021,9701041375000,16/04/2020,1134546.82,238.72,5928.85,123210101
04/2024,120265,2785003815000,17/10/2004,4061476.99,2320.98,276583.71,123210106
04/2024,070016,9111000415007,04/10/2023,698342.04,19.52,73.27,123210101
04/2024,154040,9701027465006,29/11/2022,1330988.30,96.48,857.82,123210101
04/2024,373031,0639000285009,09/08/2001,12439.72,14.86,2058.41,123210101
04/2024,170151,6163002815009,30/12/2019,603146.29,75.90,2021.80,123210124
04/2024,154040,9701247785000,24/11/2022,842799.28,61.70,553.72,123210101
04/2024,154040,9701026835004,29/11/2022,1343417.99,97.38,865.83,123210101
04/2024,158466,2327001285000,22/12/2022,116674.81,8.07,68.67,123210101
04/2024,154040,9701241215007,29/11/2022,1192136.27,86.42,768.33,123210101
04/2024,154039,0255010785000,24/01/2023,9061764.58,325.11,2587.33,123210107
04/2024,160219,8183000105000,08/06/2022,1494243.92,81.19,957.17,123210117
04/2024,373055,4553002035000,20/11/2023,99172.40,1.17,3.48,123210109
04/2024,153045,1389010135002,31/12/2014,88796.61,24.18,1379.59,123210107
04/2024,255018,1167002065005,19/07/2016,312252.59,70.85,3373.72,123210116
04/2024,120260,9701079675001,30/03/2016,149432.72,63.28,3129.95,123210101
04/2024,787000,9701286295000,13/06/2019,70040.31,17.85,534.83,123210101
04/2024,787000,9701049095007,05/06/2019,419005.40,107.25,3228.31,123210101
04/2024,170083,3413000215000,21/12/2015,10375.73,4.54,232.29,123210101
04/2024,154040,9701017505005,28/11/2022,1021598.21,74.21,660.97,123210101
04/2024,170038,1389000195002,27/05/2011,25301348.00,17163.24,1355064.15,123210102
04/2024,154040,9701027685006,25/11/2022,1214947.08,88.77,795.17,123210101
04/2024,170021,9701042865001,01/12/2014,279528.32,137.89,7936.00,123210101
04/2024,170067,2785006915005,05/02/2024,1791079.35,18.07,31.08,123210102
04/2024,440001,4947000015003,04/11/2013,1038728.23,318.06,20382.35,123210109
04/2024,170021,9701035985005,22/05/2020,775315.63,159.11,3856.24,123210101
04/2024,160392,8815000225005,11/05/2017,279875.87,102.09,4357.59,123210101
04/2024,120260,9701075535000,30/03/2016,216984.75,91.88,4544.86,123210101
04/2024,160065,9701294115007,28/12/2000,1136.11,1.40,198.28,123210101
04/2024,080008,4267001415005,24/03/2023,1436000.00,80.30,560.18,123210102
04/2024,114626,9067000015008,18/11/2020,3921388.21,391.53,8314.69,123210126
04/2024,787000,9701043545000,05/06/2019,237703.64,60.84,1831.43,123210101
04/2024,170083,3849009675000,26/09/2018,581115.00,169.84,5825.90,123210101
04/2024,373040,0807000305004,27/11/2023,3872.07,0.04,0.12,123210109
04/2024,153063,0411003485006,30/12/2005,1429066.80,766.29,85711.29,123210107
04/2024,170021,9701335525000,26/10/2020,525004.33,95.86,2072.54,123210101
04/2024,153063,0427001975002,20/10/2011,5093552.85,1864.59,142674.87,123210107
04/2024,373050,2413001065007,30/11/2023,645388.62,7.10,19.95,123210109
04/2024,373040,0807000165008,27/10/2023,32643.11,0.45,1.51,123210109
04/2024,120257,6001001855000,27/01/2017,825109.80,174.50,7751.01,123210105
04/2024,170021,9701228775002,17/04/2015,359986.80,94.95,5247.26,123210123
04/2024,154040,9701059745004,29/11/2022,966793.87,70.08,623.10,123210101
04/2024,120260,9701089945001,30/03/2016,204528.68,86.60,4283.96,123210101
04/2024,170127,6001004995008,22/11/2017,19995.96,6.73,265.47,123210101
04/2024,513001,7071015015006,31/12/2021,5847259.82,392.34,5664.56,123210108
04/2024,373046,1651000835003,25/10/2023,122138.06,1.69,5.77,123210109
04/2024,200384,0307000435003,26/03/2022,40535.38,4.39,57.13,123210101
04/2024,373047,2125000235000,31/10/2023,13351.68,0.18,0.59,123210109
04/2024,170188,8791002855005,19/09/2018,994008.00,291.52,10033.72,123210102
04/2024,170021,9701046605004,24/10/2014,305214.85,152.23,8857.87,123210101
04/2024,240021,9707000475000,05/10/2020,5821392.77,601.79,13221.18,123210113
04/2024,200119,8951000425007,28/05/2012,350416.89,122.06,8890.29,123210127
04/2024,250052,6001037355008,28/03/2024,14337729.67,20.72,20.89,123210116
04/2024,133088,9359000185009,21/11/2023,2287465.87,26.81,79.32,123210109
04/2024,154040,9701017735000,28/11/2022,1292707.31,93.89,836.37,123210101
04/2024,255010,0763000275002,05/05/2015,1481211.90,697.61,38346.28,123210102
04/2024,160065,9233000055008,28/12/2000,2615928.03,1786.53,254253.73,123210105
04/2024,070012,3133000185000,17/08/2023,511911.24,17.85,81.21,123210102
04/2024,170021,9701040265007,09/10/2020,1137108.57,210.41,4608.76,123210101
04/2024,080012,7493000555006,12/02/2019,4614764.13,1256.29,40183.48,123210102
04/2024,373053,3901000335004,21/11/2023,169624.15,1.99,5.88,123210109
04/2024,120260,9701081365006,30/03/2016,131900.44,55.85,2762.72,123210101
04/2024,154039,0255012275000,27/01/2023,189916.72,6.76,53.52,123210107
04/2024,170164,7735000175000,12/07/2022,14674170.30,604.36,6782.46,123210104
04/2024,787000,9701313485005,17/03/2017,581763.13,216.82,9453.47,123210101
04/2024,170112,9063004745008,29/05/2023,6450529.92,299.34,1759.62,123210102
04/2024,173030,6001017425000,31/12/2000,15000.00,10.24,1456.89,123210122
04/2024,120260,9701089415002,30/03/2016,223490.29,94.63,4681.12,123210101
04/2024,373058,9085000185009,21/11/2023,330889.66,3.87,11.47,123210109
04/2024,373046,1793000065005,27/10/2023,101241.93,1.39,4.69,123210109
04/2024,170021,9701038575002,01/12/2014,109074.59,53.80,3096.70,123210101
04/2024,170127,6001031345000,23/02/2015,51507.24,24.78,1391.74,123210101
04/2024,173030,6001015725007,31/12/2000,15000.00,10.24,1456.89,123210122
04/2024,373046,1759001405004,26/10/2023,850290.08,11.73,39.77,123210109
04/2024,010001,9701324355000,21/10/2019,1332468.70,314.54,8745.14,123210101
04/2024,789310,7071000295008,28/12/2009,5999.89,2.51,220.12,123210112
04/2024,170053,1981001685006,30/06/2016,2512131.75,573.83,27506.34,123210120
04/2024,170048,1785000115001,11/05/2023,67761.89,3.32,20.51,123210101
04/2024,160065,9701298905002,28/12/2000,12837.02,15.74,2240.35,123210101
04/2024,373051,2701000325000,26/10/2023,33743.31,0.47,1.58,123210109
04/2024,373057,5719000145001,31/10/2023,18416.15,0.25,0.82,123210109
04/2024,158268,8675000715003,29/11/2022,291166.97,11.76,104.51,123210107
04/2024,791500,5839006275005,19/09/2018,211907.00,62.15,2139.03,123210101
04/2024,153061,4733000135006,29/12/2022,23476176.00,891.23,7478.62,123210116
04/2024,160176,2531001945001,06/05/2013,5987732.05,3449.15,231498.65,123210101
04/2024,090008,2051004605000,27/10/2022,53083.40,2.29,21.56,123210122
04/2024,154055,0007000965003,03/01/2020,12067000.00,1514.74,40245.58,123210107
04/2024,120260,9701090955007,30/03/2016,591350.51,250.38,12386.14,123210101
04/2024,373073,9119000095008,30/10/2023,2262980.78,30.52,101.38,123210109
04/2024,170021,9701349395006,20/06/2022,190359.61,18.25,211.43,123210101
04/2024,154041,0921000395005,26/06/2000,3763613.00,2626.22,381852.99,123210107
04/2024,373031,0639000335006,09/08/2001,12439.72,14.86,2058.41,123210101
04/2024,200061,8791001205007,21/06/2011,4101736.17,2767.68,217356.73,123210102
04/2024,158139,5893000115000,16/12/2021,13393322.61,914.79,13436.27,123210126
04/2024,170127,6001033695009,23/02/2015,8388.93,4.04,226.67,123210101
04/2024,120260,9701251965009,30/03/2016,537904.29,227.76,11266.69,123210101
04/2024,173030,6001018235000,30/11/2004,377946.51,214.65,25421.43,123210126
04/2024,373031,0639000455001,09/08/2001,117963.30,140.85,19519.44,123210102
04/2024,200008,4733001465000,23/11/2018,70100.00,11.08,369.48,123210122
04/2024,153045,1389006905001,31/12/2014,247372.28,120.96,6901.04,123210101
04/2024,193118,7583000025006,25/01/2021,9016.00,1.53,30.72,123210101
04/2024,154040,9701234985005,29/11/2022,248274.19,17.99,160.01,123210101
04/2024,373053,3523000495007,22/11/2023,12518106.10,145.68,428.68,123210109
04/2024,170021,9701052155007,01/04/2015,120131.85,57.17,3174.78,123210101
04/2024,160065,9701279915006,28/12/2000,235667.21,288.99,41129.20,123210101
04/2024,170127,6001009195000,23/03/2015,12497.20,5.96,332.06,123210101
04/2024,787000,9701287275002,14/06/2019,70040.31,17.84,534.23,123210101
04/2024,160014,0283001075000,20/01/2020,82355.00,18.36,482.63,123210101
04/2024,110001,9701039965009,03/10/2019,494147.30,117.93,3314.16,123210101
04/2024,255027,9665000025005,04/08/2017,233000.00,82.13,3389.56,123210101
04/2024,120260,9701082575004,30/03/2016,147339.93,62.38,3086.11,123210101
04/2024,255022,0001000525004,02/12/2015,108900.58,21.32,1097.12,123210104
04/2024,200108,9571003415007,22/07/2021,27440.00,2.20,37.67,123210122
04/2024,373080,9523000185000,28/11/2023,164916.90,1.84,5.23,123210109
04/2024,255019,5825000115006,10/10/2015,204712.20,51.10,2674.23,123210116
04/2024,154040,9701246565006,29/11/2022,5028726.87,364.54,3241.02,123210101
04/2024,120260,9701266515004,30/03/2016,129599.12,54.87,2714.52,123210101
04/2024,170045,1761004935006,09/12/2020,680000.00,119.85,2503.31,123210102
04/2024,170083,3313000035006,04/04/2016,995000.00,420.58,20770.28,123210102
04/2024,255006,1501000035004,07/12/2015,313159.70,76.71,3940.47,123210116
04/2024,200125,8261000045002,20/06/2022,83199.48,4.44,51.46,123210127
04/2024,160014,0301000975009,16/05/2011,16916.99,11.50,910.25,123210101
04/2024,010001,9701154955002,21/10/2019,974047.56,229.93,6392.78,123210101
04/2024,160047,1389002375008,07/12/2018,24827282.55,3897.67,129020.01,123210105
04/2024,112408,9701244555003,19/12/2017,304996.49,101.49,3956.68,123210101
04/2024,010001,9701157185003,21/10/2019,1237394.21,292.11,8121.16,123210101
04/2024,120260,9701091185000,30/03/2016,551854.91,233.67,11558.89,123210101
04/2024,130060,5629000135007,22/08/2000,90637.92,62.84,9076.07,123210124
04/2024,787000,9701323085000,28/05/2019,278500.87,71.61,2164.98,123210101
04/2024,090008,2051003885009,22/03/2021,53083.40,4.78,91.48,123210122
04/2024,170083,3573001415003,26/02/2024,382097.79,2.70,3.76,123210102
04/2024,120257,6001041725000,29/06/2012,113321.45,70.36,5086.83,123210101
04/2024,090006,1389006015006,31/10/2007,680581.98,589.58,59361.24,123210102
04/2024,160065,9701294795008,28/12/2000,113501.60,139.19,19808.57,123210101
04/2024,787000,9701311745000,17/03/2017,581763.13,216.82,9453.47,123210101
04/2024,200119,8801002275000,28/01/2013,785787.95,463.75,31882.57,123210101
04/2024,255027,9547000025000,28/11/2015,123000.00,30.22,1556.80,123210116
04/2024,160065,9701027805001,28/12/2000,56384.44,69.15,9840.35,123210101
04/2024,070027,9247000085004,16/12/2016,245000.00,94.52,4264.62,123210102
04/2024,170098,5413000625005,19/05/2020,6662681.33,1370.21,33276.97,123210102
04/2024,120260,9701090795000,30/03/2016,591350.51,250.38,12386.14,123210101
04/2024,120260,9701328775004,23/06/2015,66825.66,31.01,1678.76,123210101
04/2024,787000,9701311465007,22/03/2019,578072.82,154.21,4834.71,123210101
04/2024,373085,9685000145005,20/11/2023,146787.24,1.73,5.15,123210109
04/2024,170021,9701351155009,23/06/2022,189248.32,18.05,208.34,123210101
04/2024,158509,0453002925008,18/08/2023,11500600.00,1008.22,1008.22,123210107
04/2024,120260,9701091705004,30/03/2016,551854.91,233.67,11558.89,123210101
04/2024,153031,7107002375003,20/09/2022,325478.03,26.88,270.30,123210101
04/2024,154041,0921000355003,23/06/2000,71368.50,49.82,7245.98,123210107
04/2024,200119,8629000115002,30/01/2013,316491.21,103.97,7144.59,123210127
04/2024,120260,9701082525007,30/03/2016,147778.80,62.57,3095.30,123210101
04/2024,373080,9489001005002,28/11/2023,74123.53,0.83,2.35,123210109
04/2024,070027,9341000145004,14/12/2016,380000.00,146.72,6624.35,123210102
04/2024,153056,5801004035000,18/11/2022,3671248.67,151.45,1374.29,123210107
04/2024,373085,9683000735000,22/11/2023,157570.61,1.84,5.40,123210109
04/2024,120260,9701253385000,30/03/2016,864951.21,366.23,18116.85,123210101
04/2024,120260,9701079475002,30/03/2016,149432.72,63.28,3129.95,123210101
04/2024,791500,5839005635008,19/09/2018,170774.99,50.09,1723.84,123210101
04/2024,158473,2129000045000,31/10/2022,18992612.09,810.97,7601.76,123210107
04/2024,255015,1981000825009,30/08/2015,963000.00,437.31,23185.28,123210102
04/2024,170067,2785004985006,20/08/2018,59359.85,17.67,616.86,123210102
04/2024,785600,8105000375005,15/09/2022,1542000.00,128.45,1302.44,123210101
04/2024,170151,7071000705001,18/05/2011,1402113.90,423.54,33502.02,123210104
04/2024,373051,2789000115000,27/10/2023,259250.08,3.56,12.00,123210109
04/2024,170098,4895000135002,21/07/2023,118715.01,4.60,23.00,123210101
04/2024,170188,8667000015000,19/08/2015,90000.00,41.01,2181.93,123210101
04/2024,255027,9219000035001,25/11/2015,164000.00,40.33,2079.78,123210116
04/2024,154215,0605001965009,19/08/2002,245884835.86,156104.45,20657841.91,123210107
04/2024,158466,2327001315007,22/12/2022,141659.02,9.80,83.37,123210101
04/2024,782311,3573000085000,05/11/2021,14450.75,1.03,15.90,123210112
04/2024,120260,9701089105003,30/03/2016,117678.75,49.82,2464.84,123210101
04/2024,373080,9267000205004,28/11/2023,1552516.52,17.32,49.25,123210109
04/2024,787000,9701313135004,01/04/2019,581763.13,154.35,4813.56,123210101
04/2024,160065,9701270245008,28/12/2000,150000.00,183.95,26178.36,123210101
04/2024,060001,9701049305001,04/12/2014,388376.05,191.42,11007.03,123210101
04/2024,787000,9701311685007,25/03/2019,578072.82,153.95,4819.17,123210101
04/2024,787000,9733003225003,01/02/2021,287244.79,48.40,967.21,123210101
04/2024,170021,9701050195001,26/10/2020,679923.50,124.15,2684.11,123210101
04/2024,170048,1841000185004,11/05/2020,42476.45,4.89,119.46,123210109
04/2024,154040,9701059295009,29/11/2022,900303.16,65.27,580.25,123210101
04/2024,170127,6001009795007,12/07/2018,67000.00,20.31,722.60,123210101
04/2024,173030,6001015935001,30/11/2004,377946.51,214.65,25421.43,123210126
04/2024,113801,2431004065006,03/03/2023,1974327.05,116.37,852.54,123210101
04/2024,160065,9701294675002,28/12/2000,113501.60,139.19,19808.57,123210101
04/2024,255027,9525000035005,28/11/2015,357000.00,87.71,4518.51,123210116
04/2024,200116,6001017005001,18/06/2018,332898.66,56.85,2045.08,123210127
04/2024,154040,9701240735007,29/11/2022,1337760.63,96.98,862.19,123210101
04/2024,153045,1389007935001,31/12/2014,3108.92,0.84,48.30,123210107
04/2024,787000,9701326315006,27/05/2019,278500.87,71.64,2167.38,123210101
04/2024,373040,0955000595009,21/08/2023,102000.96,1.94,8.73,123210109
04/2024,787000,9701314095006,03/04/2019,578072.82,153.20,4772.72,123210101
04/2024,170021,9701354945000,30/08/2022,252054.86,21.58,224.54,123210101
04/2024,170127,5879002715000,24/11/2017,4120.16,1.39,54.61,123210101
04/2024,787000,9701309505005,15/04/2019,318401.35,83.84,2594.89,123210101
04/2024,373062,6001004285000,31/12/2001,116811.45,60.91,8295.10,123210104
04/2024,040001,9701224425007,21/07/2022,110744012.30,10118.73,112040.18,123210102
04/2024,120260,9701328265006,25/06/2015,74357.31,34.47,1865.65,123210101
04/2024,373047,2135000025003,01/11/2023,22029.42,0.30,0.97,123210109
04/2024,154040,9701024935001,29/11/2022,997643.10,72.32,642.98,123210101
04/2024,170098,4553000875001,01/09/2020,690789.42,73.29,1651.82,123210107
04/2024,158462,8349000305001,24/08/2022,751252.55,36.17,380.09,123210107
04/2024,154039,0255012165000,26/01/2023,3110723.34,111.10,880.50,123210107
04/2024,154040,9701026485003,29/11/2022,1247556.75,90.43,804.05,123210101
04/2024,120260,9701092335006,30/03/2016,658083.08,278.64,13783.89,123210101
04/2024,255014,0475000025000,09/08/2001,10931.93,13.05,1808.91,123210101
04/2024,120260,9701254865005,30/03/2016,213631.00,90.45,4474.61,123210101
04/2024,170193,9067000795003,08/10/2021,4760099.80,631.13,9995.48,123210102
04/2024,152253,8135000265007,30/11/2023,167122.03,5.17,5.17,123210107
04/2024,373044,1107000155003,27/11/2023,212150.17,2.39,6.82,123210109
04/2024,170048,1761002755000,27/10/2016,401206.89,87.81,4035.13,123210107
04/2024,762300,5801000755008,17/01/2023,38000.00,2.49,20.08,123210101
04/2024,787000,9701292975009,18/06/2019,70040.31,17.79,531.83,123210101
04/2024,255027,9679000045006,28/11/2015,19000.00,4.67,240.48,123210108
04/2024,080008,4021000015002,24/03/2023,519000.00,29.02,202.46,123210102
04/2024,154040,9701249915008,25/11/2022,782100.56,57.15,511.88,123210101
04/2024,170173,8179000025008,04/09/2015,326836.76,82.52,4368.52,123210126
04/2024,170021,9701272705006,21/09/2022,8856567.53,406.60,4082.22,123210124
04/2024,784320,0921002645009,19/05/2005,35000.00,34.83,4026.89,123210101
04/2024,158462,9967001565009,14/09/2022,209274.88,17.46,177.36,123210101
04/2024,784312,0615000075007,08/04/2005,103758.83,103.88,12079.73,123210101
04/2024,120260,9701262795002,30/03/2016,502998.34,212.98,10535.56,123210101
04/2024,200009,9701239695005,09/10/2023,2537605.67,69.12,253.66,123210102
04/2024,742030,7145000445007,17/05/2005,174586.89,173.81,20098.54,123210101
04/2024,160065,9701285765002,28/12/2000,87396.21,107.18,15252.60,123210101
04/2024,158268,8675000885006,29/11/2022,165450.60,6.68,59.39,123210107
04/2024,120260,9701091915009,30/03/2016,515634.25,218.33,10800.23,123210101
04/2024,160065,9701293695000,28/12/2000,1136.11,1.40,198.28,123210101
04/2024,373053,3377000915002,21/11/2023,122853.35,1.44,4.26,123210109
04/2024,120260,9701328835007,24/06/2015,66825.66,30.99,1677.72,123210101
04/2024,158462,9967001535002,14/09/2022,543541.09,45.36,460.65,123210101
04/2024,170036,1037000335007,25/08/2022,766260.84,66.15,693.87,123210102
04/2024,170127,6001011535009,22/11/2017,29132.99,9.81,386.77,123210101
04/2024,373052,3101000125009,23/10/2023,6978.82,0.10,0.34,123210109
04/2024,255006,1527000825009,09/12/2015,142118.62,34.79,1785.94,123210116
04/2024,154040,9701250605009,25/11/2022,49123.23,2.00,17.91,123210122
04/2024,154040,9701236355009,29/11/2022,971019.03,70.39,625.82,123210101
04/2024,120260,9701089805005,30/03/2016,204528.68,86.60,4283.96,123210101
04/2024,160118,5385000075006,13/07/2000,192135.56,133.81,19417.88,123210105
04/2024,120260,9701254465007,30/03/2016,294883.69,124.86,6176.49,123210101
04/2024,160065,9701288235004,28/12/2000,94891.06,116.36,16560.61,123210101
04/2024,170116,6001017115001,07/01/2022,986673.77,117.89,1688.20,123210102
04/2024,373051,2869000375003,27/10/2023,322426.99,4.42,14.92,123210109
04/2024,170199,9373001095009,30/09/2021,198170.63,26.50,423.28,123210101
04/2024,373052,3207000765003,24/10/2023,60133.58,0.84,2.87,123210109
04/2024,785344,8161000015000,29/11/2015,774635.60,190.25,9798.11,123210107
04/2024,120260,9701088965009,30/03/2016,204528.68,86.60,4283.96,123210101
04/2024,170173,8367000015001,05/12/2023,41813.07,0.44,1.21,123210127
04/2024,010001,9701323245007,21/10/2019,1330292.31,314.03,8730.86,123210101
04/2024,080009,5877000315008,21/07/2023,2358000.00,91.41,456.82,123210102
04/2024,513001,7107022225007,31/12/2021,23533590.48,1579.07,22798.28,123210108
04/2024,170193,9195000035000,13/09/2017,136508.45,47.33,1921.82,123210102
04/2024,193100,0283000015003,16/10/2014,170770.86,85.37,4978.91,123210102
04/2024,170083,3849009145001,21/05/2018,9000000.00,1557.40,56743.59,123210116
04/2024,170112,9063002475003,23/10/2015,10315.52,4.61,239.96,123210101
04/2024,160065,9701299665005,28/12/2000,12837.02,15.74,2240.35,123210101
04/2024,170188,8801002575003,11/08/2015,792153.95,201.54,10749.37,123210101
04/2024,255011,9819000275000,19/12/2022,336600.00,23.43,200.51,123210101
04/2024,373057,5667000105003,01/11/2023,1036575.11,13.81,45.43,123210109
04/2024,010001,9701324115000,21/10/2019,1332468.69,314.54,8745.14,123210101
04/2024,170021,9701036165001,01/12/2014,108544.51,53.54,3081.65,123210101
04/2024,170021,9701341175007,28/12/2017,355394.59,117.80,4574.85,123210101
04/2024,120257,6001060555000,10/05/2021,713924.88,61.37,1126.33,123210111
04/2024,200122,2131000025000,04/12/2023,208724.02,2.23,6.12,123210127
04/2024,153045,1389012025000,31/12/2014,2671050.70,727.39,41498.84,123210107
04/2024,154046,4921000305008,15/04/2024,122220.80,0.04,0.04,123210107
04/2024,255002,2827000055003,16/01/2020,38443.41,8.59,226.45,123210102
04/2024,154359,8713000575003,24/04/2020,762551.72,88.87,2195.25,123210107
04/2024,787000,9701323755005,27/05/2019,249990.06,64.31,1945.50,123210101
04/2024,154040,9701059125006,02/03/2021,673398.48,110.64,2157.75,123210101
04/2024,154040,9701015915001,28/11/2022,1021598.21,74.21,660.97,123210101
04/2024,154359,8555000115005,10/11/2023,8579122.95,108.10,339.51,123210107
04/2024,170021,9701051735000,02/02/2015,239771.14,116.10,6560.07,123210101
04/2024,153045,1389008605005,31/12/2014,24714785.16,12085.15,689477.71,123210102
04/2024,255002,2817000015004,16/01/2020,94965.90,21.23,559.39,123210102
04/2024,170128,0427010895008,29/06/2023,14733378.88,274.62,1472.74,123210104
04/2024,120259,8841005525006,09/05/2022,11111595.80,630.52,7748.28,123210116
